start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
111826	112440	C	0.99998	5	4	201	that
114010	114594	C	0.97218	5	5	202	active
114642	115430	C	0.44412	5	6	203	inference
116810	117270	C	0.68	5	7	204	is
117340	117622	C	0.99999	5	8	205	trying
117676	118280	C	0.79	5	9	206	to
118810	119222	C	0.99034	5	10	207	cash
119276	119446	C	1.0	5	11	208	it
119468	120040	C	0.99999	5	12	209	out.
124170	124626	C	0.70305	6	1	210	It's
124658	124806	C	1.0	6	2	211	more
124828	124966	C	1.0	6	3	212	like
124988	125126	C	1.0	6	4	213	an
125148	125526	C	0.99981	6	5	214	idea
125628	125894	C	0.93	6	6	215	or
125932	126134	C	0.52	6	7	216	a
126172	126710	C	0.99994	6	8	217	way
126860	127222	C	1.0	6	9	218	of
127276	128090	C	0.99667	6	10	219	modeling
128210	128880	C	0.98889	6	11	220	how
130210	130622	C	0.81871	6	12	221	we
130676	130942	C	0.99999	6	13	222	deal
130996	131262	C	1.0	6	14	223	with
131316	132186	C	0.86546	6	15	224	meaningful
132378	133630	C	0.93546	6	16	225	situations.
134450	135200	C	1.0	6	17	226	And
135890	136350	C	0.56	6	18	227	to
136420	137038	C	0.99998	6	19	228	understand
137204	137630	C	0.99343	6	20	229	that
137700	137886	C	0.99999	6	21	230	in
137908	138238	C	1.0	6	22	231	a
138324	138958	C	1.0	6	23	232	more
139124	139694	C	0.80921	6	24	233	interesting,
139812	140094	C	0.92	6	25	234	more
140132	140634	C	0.99988	6	26	235	embodied
140682	140858	C	1.0	6	27	236	and
140884	141074	C	1.0	6	28	237	more
141112	141982	C	0.9994	6	29	238	concrete
142126	142530	C	0.99997	6	30	239	way.
142600	142786	C	1.0	6	31	240	I
142808	142994	C	0.99994	6	32	241	was
143032	143998	C	0.99776	6	33	242	suggesting
144174	144514	C	0.99993	6	34	243	that
144552	144754	C	0.99999	6	35	244	we
144792	145090	C	0.99999	6	36	245	could
145160	145586	C	0.99999	6	37	246	use
145688	147342	C	0.87982	6	38	247	biosemiotics
147486	148180	C	0.95332	6	39	248	as
153110	153860	C	0.78	6	40	249	a
154650	155014	C	0.80572	6	41	250	as
155052	155158	C	1.0	6	42	251	a
155164	155478	C	0.99981	6	43	252	model
155564	155766	C	1.0	6	44	253	and
155788	155926	C	0.99927	6	45	254	as
155948	156134	C	1.0	6	46	255	a
156172	156870	C	0.95663	6	47	256	theory
157370	158120	C	0.99708	6	48	257	for
159210	159814	C	0.97147	6	49	258	living
159932	160802	C	0.99862	6	50	259	creatures
160946	161494	C	0.99408	6	51	260	like
161612	162114	C	0.99994	6	52	261	language
162162	162850	C	0.99931	6	53	262	users
162930	163560	C	1.0	6	54	263	to
163930	164690	C	0.76917	6	55	264	navigate
164770	164966	C	1.0	6	56	265	the
164988	165346	C	0.97478	6	57	266	realm
165378	165586	C	1.0	6	58	267	of
165628	166570	C	0.68167	6	59	268	symbols.
168510	169260	C	0.98	6	60	269	And
169790	170250	C	0.9904	6	61	270	gave
170320	170650	C	0.92	6	62	271	one
170720	171290	C	0.99995	6	63	272	example
171440	171994	C	0.99948	6	64	273	which
172112	172586	C	0.99998	6	65	274	came
172688	173340	C	0.99868	6	66	275	from
174910	175414	C	0.99809	6	67	276	James
175462	176166	C	0.17833	6	68	277	Cott,
176278	176554	C	0.99997	6	69	278	which
176592	176938	C	1.0	6	70	279	is
177024	177660	C	0.99	6	71	280	the
178050	178890	C	0.98727	6	72	281	European
178970	179642	C	0.95832	6	73	282	forestry
179706	179934	C	0.99807	6	74	283	that
179972	180174	C	0.99987	6	75	284	comes
180212	180366	C	0.99999	6	76	285	with
180388	180526	C	1.0	6	77	286	a
180548	181310	C	0.99546	6	78	287	practice
181730	182554	C	0.99998	6	79	288	understanding
182602	182862	C	0.9949	6	80	289	this
182916	183770	C	0.99955	6	81	290	scientific
183930	184586	C	0.99999	6	82	291	understanding
184618	184766	C	1.0	6	83	292	of
184788	185306	C	0.93394	6	84	293	forests
185338	185534	C	0.98738	6	85	294	as
185572	185678	C	1.0	6	86	295	a
185684	186430	C	0.99981	6	87	296	practice
188130	188542	C	0.99997	6	88	297	that
188596	188986	C	0.89074	6	89	298	allows
189018	189600	C	0.98	6	90	299	us
190870	191234	C	0.98	6	91	300	to
191272	191666	C	0.99983	6	92	301	refer
191768	192420	C	0.78	6	93	302	to
194150	194702	C	0.77978	6	94	303	meaningful
194766	195042	C	0.99993	6	95	304	things
195096	195218	C	0.99994	6	96	305	in
195224	195394	C	1.0	6	97	306	the
195432	196126	C	0.99902	6	98	307	environment
196238	196466	C	0.99994	6	99	308	in
196488	196722	C	0.99999	6	100	309	terms
196776	197330	C	1.0	6	101	310	of
197480	197794	C	0.99999	6	102	311	what
197832	198034	C	1.0	6	103	312	is
198072	198590	C	0.52725	6	104	313	valuable,
198670	199006	C	0.99557	6	105	314	what's
199038	199330	C	1.0	6	106	315	interesting
199400	199634	C	1.0	6	107	316	and
199672	199826	C	0.99996	6	108	317	what
199848	200034	C	1.0	6	109	318	is
200072	200660	C	0.99997	6	110	319	not
202890	203640	C	0.69	6	111	320	and
206330	207218	C	0.99962	6	112	321	interestingly,
207314	207526	C	0.99998	6	113	322	what
207548	207686	C	1.0	6	114	323	is
207708	207894	C	1.0	6	115	324	more
207932	208326	C	0.99999	6	116	325	important
208428	208790	C	0.99971	6	117	326	also
208860	209142	C	0.59696	6	118	327	from
209196	209414	C	0.99995	6	119	328	what
209452	209794	C	0.97049	6	120	329	becomes
209842	210550	C	0.99394	6	121	330	valuable.
211130	211446	C	1.0	6	122	331	It
211468	211798	C	1.0	6	123	332	is
211884	212520	C	0.99997	6	124	333	what
213370	214120	C	1.0	6	125	334	is
214730	215474	C	0.53294	6	126	335	cropped
215522	216022	C	0.74688	6	127	336	out
216156	216840	C	0.99999	6	128	337	from
217450	217766	C	0.75	6	129	338	the
217788	218194	C	0.99468	6	130	339	meaningful
218242	218754	C	0.99708	6	131	340	perspective.
218802	219302	C	0.99981	7	1	341	So
219436	220214	C	0.98239	7	2	342	things
220412	221510	C	0.82666	7	3	343	natural
222670	223126	C	0.92181	7	4	344	parts
223158	223306	C	1.0	7	5	345	of
223328	223894	C	0.99997	7	6	346	nature
224022	224710	C	0.92891	7	7	347	becomes
224790	225082	C	0.99981	7	8	348	left
225136	225498	C	0.77082	7	9	349	out
225584	225834	C	1.0	7	10	350	or
225872	226374	C	1.0	7	11	351	understood
226422	226586	C	0.99965	7	12	352	as
226608	226794	C	0.99999	7	13	353	something
226832	226986	C	1.0	7	14	354	that
227008	227146	C	1.0	7	15	355	is
227168	227354	C	0.99999	7	16	356	not
227392	228098	C	1.0	7	17	357	desirable.
228214	228542	C	0.99	7	18	358	And
228596	228910	C	1.0	7	19	359	you
228980	229310	C	0.99955	7	20	360	just
229380	230000	C	0.99991	7	21	361	understand
231810	232174	C	0.99993	7	22	362	what
232212	232366	C	1.0	7	23	363	you
232388	232634	C	0.99816	7	24	364	don't
232682	233326	C	0.99999	7	25	365	want
233508	233902	C	0.91406	7	26	366	in
233956	234560	C	0.99985	7	27	367	your
235330	236122	C	0.98807	7	28	368	articulating
236186	236602	C	0.98479	7	29	369	principle
236666	236942	C	0.99837	7	30	370	as
236996	237434	C	0.33385	7	31	371	wheats
237482	237694	C	0.92	7	32	372	or
237732	237934	C	1.0	7	33	373	something
237972	238174	C	1.0	7	34	374	that
238212	238414	C	1.0	7	35	375	you
238452	239040	C	0.99995	7	36	376	should
239410	239774	C	0.99998	7	37	377	get
239812	240026	C	0.99998	7	38	378	rid
240058	240640	C	1.0	7	39	379	of
242150	242466	C	0.96108	7	40	380	in
242488	242894	C	0.99985	7	41	381	respect
242942	243298	C	1.0	7	42	382	to
243384	243682	C	0.99989	7	43	383	what
243736	243954	C	1.0	7	44	384	is
243992	244194	C	1.0	7	45	385	more
244232	244782	C	0.93122	7	46	386	desirable
244846	245026	C	0.99996	7	47	387	in
245048	245234	C	0.99999	7	48	388	terms
245272	245474	C	1.0	7	49	389	of
245512	246158	C	0.90552	7	50	390	crops
246254	246802	C	0.54	7	51	391	and
246936	247234	C	0.99993	7	52	392	how
247272	247762	C	0.58	7	53	393	you
247896	248434	C	0.99992	7	54	394	understand
248552	249022	C	0.99995	7	55	395	nature
249086	249266	C	0.99991	7	56	396	in
249288	249426	C	1.0	7	57	397	a
249448	250020	C	1.0	7	58	398	more
252230	253242	C	0.99836	7	59	399	commoditized
253326	253960	C	0.73018	7	60	400	way.
260010	260374	C	0.95	8	1	401	And
260412	260566	C	1.0	8	2	402	I
260588	260774	C	0.99966	8	3	403	find,
260812	261014	C	0.92647	8	4	404	like
261052	261254	C	0.99561	8	5	405	this
261292	261638	C	0.99988	8	6	406	example
261724	262358	C	0.99996	8	7	407	from
262524	263122	C	0.65702	8	8	408	Scott
263186	263318	C	0.99756	8	9	409	kind
263324	263494	C	0.97	8	10	410	of
263532	264120	C	0.99627	8	11	411	very
265390	266490	C	0.58629	8	12	412	elucidating
270830	271146	C	0.90599	8	13	413	in
271168	271354	C	0.58	8	14	414	the
271392	271690	C	1.0	8	15	415	book.
271760	272090	C	0.89735	8	16	416	He
272160	272614	C	0.99007	8	17	417	creates
272662	273260	C	0.83355	8	18	418	this
273710	273978	C	0.99961	8	19	419	in
273984	274106	C	0.52	8	20	420	the
274128	274266	C	1.0	8	21	421	book,
274288	274614	C	0.77519	8	22	422	he's
274662	274874	C	0.99997	8	23	423	talking
274912	275162	C	1.0	8	24	424	about
275216	275530	C	1.0	8	25	425	states
275600	275786	C	0.99999	8	26	426	how
275808	275994	C	0.99944	8	27	427	we
276032	277046	C	0.9848	8	28	428	articulate
277238	277894	C	0.63025	8	29	429	life
278032	278766	C	0.99976	8	30	430	around
278948	279390	C	0.91	8	31	431	one
279460	279886	C	0.99999	8	32	432	specific
279988	280394	C	0.98254	8	33	433	notion
280442	280798	C	1.0	8	34	434	of
280884	281614	C	0.65636	8	35	435	state.
281812	282174	C	0.5476	8	36	436	But
282212	282366	C	0.99931	8	37	437	in
282388	282622	C	0.96595	8	38	438	this
282676	283086	C	0.66803	8	39	439	specific
283188	283646	C	0.96043	8	40	440	example,
283748	283966	C	0.99434	8	41	441	he
283988	284654	C	0.6986	8	42	442	has
284852	285214	C	1.0	8	43	443	the
285252	285598	C	1.0	8	44	444	idea
285684	285982	C	0.96	8	45	445	of
286036	286254	C	1.0	8	46	446	one
286292	286634	C	0.99636	8	47	447	official
286682	287434	C	0.63958	8	48	448	observer.
287562	287854	C	0.87	8	49	449	And
287892	288094	C	0.75689	8	50	450	this
288132	288474	C	0.99645	8	51	451	official
288522	289386	C	0.62427	8	52	452	observer
289578	290394	C	0.99549	8	53	453	establishes
290442	290618	C	1.0	8	54	454	a
290644	291102	C	0.98093	8	55	455	principle
291166	291874	C	1.0	8	56	456	of
292072	293010	C	0.58434	8	57	457	meaning
293590	293954	C	0.99986	8	58	458	in
293992	294098	C	1.0	8	59	459	a
294104	294660	C	0.99923	8	60	460	way,
295350	295954	C	1.0	8	61	461	you
296072	296354	C	1.0	8	62	462	have
296392	296594	C	1.0	8	63	463	to
296632	296834	C	1.0	8	64	464	have
296872	296978	C	1.0	8	65	465	a
296984	297374	C	0.99962	8	66	466	handle
297422	297682	C	1.0	8	67	467	of
297736	298450	C	0.99988	8	68	468	nature,
299110	299474	C	0.83	8	69	469	and
299512	299714	C	0.99991	8	70	470	that
299752	300002	C	0.71522	8	71	471	also
300056	300750	C	0.97135	8	72	472	articulates
300830	301460	C	0.99998	8	73	473	how
302150	302890	C	0.99987	8	74	474	villages
302990	303254	C	0.54	8	75	475	and
303292	303880	C	0.99994	8	76	476	how
305370	306082	C	0.99988	8	77	477	practices
306146	306422	C	0.99998	8	78	478	around
306476	307510	C	0.65808	8	79	479	agriculture
309850	310262	C	0.9	8	80	480	and
310316	310486	C	1.0	8	81	481	how
310508	310742	C	0.99999	8	82	482	people
310796	311106	C	0.99999	8	83	483	relate
311138	311334	C	0.56	8	84	484	to
311372	311526	C	1.0	8	85	485	each
311548	311878	C	0.9999	8	86	486	other
311964	312262	C	0.99999	8	87	487	within
312316	312534	C	0.97564	8	88	488	these
312572	313010	C	0.99996	8	89	489	practices
313090	313430	C	0.99271	8	90	490	gets
313500	314390	C	0.94455	8	91	491	organized
318340	319228	C	0.96353	8	92	492	specifically
319324	319970	C	0.99999	8	93	493	for
320420	320880	C	1.0	8	94	494	one
320950	321616	C	0.99993	8	95	495	interesting
321798	322240	C	1.0	8	96	496	point
322310	322544	C	0.99999	8	97	497	that
322582	322832	C	0.99997	8	98	498	he
322886	323392	C	0.99999	8	99	499	makes
323526	323824	C	0.99996	8	100	500	that
323862	324544	C	0.69	8	101	501	is
324742	325104	C	1.0	8	102	502	to
325142	326080	C	0.98678	8	103	503	appreciate
326900	327216	C	1.0	8	104	504	the
327238	327884	C	0.33035	8	105	505	constriction
327932	328144	C	1.0	8	106	506	of
328182	328672	C	0.99998	8	107	507	that
328806	329200	C	0.98	8	108	508	is
329270	329516	C	0.99998	8	109	509	like
329558	329716	C	0.77	8	110	510	a
329738	330112	C	0.9991	8	111	511	vision
330176	330452	C	1.0	8	112	512	that
330506	331104	C	0.9272	8	113	513	notices
331232	331860	C	0.71268	8	114	514	not
332010	332324	C	0.90331	8	115	515	what
332362	332804	C	0.78313	8	116	516	within
332922	333156	C	1.0	8	117	517	the
333178	333584	C	0.85033	8	118	518	meaningful
333632	334144	C	0.99277	8	119	519	crops,
334192	334548	C	0.99988	8	120	520	but
334634	334932	C	0.99809	8	121	521	which
334986	335204	C	1.0	8	122	522	is
335242	335540	C	0.99998	8	123	523	left
335610	336084	C	0.99996	8	124	524	outside
336202	336436	C	1.0	8	125	525	the
336458	336692	C	0.91809	8	126	526	field
336746	337348	C	1.0	8	127	527	of
337514	338340	C	0.91352	8	128	528	vision.
341240	342036	C	1.0	9	1	529	And
342218	342564	C	1.0	9	2	530	I
342602	342804	C	1.0	9	3	531	bring
342842	343140	C	0.99983	9	4	532	that
343210	343824	C	0.99975	9	5	533	specifically
343872	344324	C	1.0	9	6	534	to
344442	345060	C	0.53525	9	7	535	understand
345210	345910	C	0.99999	9	8	536	how
347640	347956	C	0.97	9	9	537	the
347978	348444	C	0.16425	9	10	538	fragility
348512	349300	C	0.86242	9	11	539	principle
349460	350170	C	0.99995	9	12	540	can
351100	351560	C	1.0	9	13	541	or
351630	352008	C	0.9999	9	14	542	could
352094	352536	C	0.99999	9	15	543	be
352638	353204	C	0.59282	9	16	544	connected
353252	353464	C	1.0	9	17	545	to
353502	353656	C	1.0	9	18	546	a
353678	354512	C	0.99951	9	19	547	generalized
354596	355580	C	0.88891	9	20	548	synchronization
356400	356860	C	0.98431	9	21	549	over
356930	357550	C	0.51248	9	22	550	time
358080	358444	C	0.99999	9	23	551	in
358482	358792	C	0.5416	9	24	552	relation
358856	359036	C	1.0	9	25	553	to
359058	359244	C	0.99982	9	26	554	those
359282	359608	C	0.99624	9	27	555	symbols
359624	359756	C	1.0	9	28	556	and
359778	359916	C	0.99995	9	29	557	those
359938	360440	C	0.99946	9	30	558	practices
360520	360716	C	0.9968	9	31	559	in
360738	360924	C	0.99999	9	32	560	terms
360962	361164	C	1.0	9	33	561	of
361202	361496	C	0.35495	9	34	562	niche
361528	362460	C	0.92265	9	35	563	construction
362880	363630	C	0.62	9	36	564	and
368580	368896	C	0.99576	9	37	565	how
368918	369296	C	0.64963	9	38	566	this
369398	369756	C	0.68974	9	39	567	niche
369788	370652	C	0.60134	9	40	568	construction
370796	371244	C	0.99346	9	41	569	brings
371292	371744	C	0.99994	9	42	570	along
371862	372144	C	0.99922	9	43	571	with
372182	372384	C	0.99	9	44	572	the
372422	373200	C	0.85631	9	45	573	symbolic
373860	374320	C	0.99962	9	46	574	use
374390	375010	C	1.0	9	47	575	of
376500	377516	C	0.84467	9	48	576	language,
377708	378364	C	0.76607	9	49	577	predictive
378412	379010	C	0.9823	9	50	578	value.
386410	386774	B	0.99098	10	1	579	Thank
386812	387206	B	1.0	10	2	580	you.
387308	387794	B	0.23137	10	3	581	Brynn,
387842	388054	B	0.89729	10	4	582	want
388092	388774	B	1.0	10	5	583	to
388972	389334	B	0.99997	10	6	584	bring
389372	389526	B	0.99998	10	7	585	up
389548	389782	B	0.99994	10	8	586	any
389836	390226	B	0.99993	10	9	587	thoughts
390258	390454	B	1.0	10	10	588	on
390492	390694	B	0.99981	10	11	589	that
390732	390934	B	1.0	10	12	590	or
390972	391126	B	0.99996	10	13	591	any
391148	391720	B	0.99986	10	14	592	other
392250	392754	B	0.98821	10	15	593	pieces
392802	393062	B	0.92	10	16	594	or
393116	393298	B	0.99943	10	17	595	I'm
393314	393494	B	0.99999	10	18	596	happy
393532	393686	B	1.0	10	19	597	to
393708	393894	B	0.9996	10	20	598	add
393932	394038	B	1.0	10	21	599	a
394044	394710	B	0.90595	10	22	600	comment.
405120	406140	B	0.60218	11	1	601	Brynn
411040	411790	B	0.82	11	2	602	okay,
412720	413084	B	0.93289	11	3	603	guess
413122	413372	B	0.55329	11	4	604	not.
413426	414030	C	0.62	11	5	605	Okay.
417780	418048	B	1.0	12	1	606	A
418054	418224	B	0.99915	12	2	607	lot
418262	418416	B	1.0	12	3	608	to
418438	418624	B	0.99998	12	4	609	say
418662	419104	B	0.89319	12	5	610	there.
419222	419456	B	0.51918	12	6	611	There
419478	419664	B	0.59573	12	7	612	was
419702	419808	B	1.0	12	8	613	a
419814	419888	B	1.0	12	9	614	little
419894	420016	B	0.99997	12	10	615	bit
420038	420128	B	1.0	12	11	616	of
420134	420256	B	0.98	12	12	617	a
420278	420524	B	1.0	12	13	618	double
420572	420832	B	0.99995	12	14	619	play
420886	421152	B	0.99999	12	15	620	with
421206	421376	B	1.0	12	16	621	what
421398	421632	B	0.89	12	17	622	is
421686	422444	B	0.99943	12	18	623	cropped.
422572	422816	B	1.0	12	19	624	On
422838	423024	B	1.0	12	20	625	one
423062	423360	B	0.99997	12	21	626	hand,
423430	423616	B	1.0	12	22	627	what
423638	423824	B	0.96	12	23	628	is
423862	424604	B	0.55346	12	24	629	cropped
424732	425024	B	1.0	12	25	630	is
425062	425408	B	0.65	12	26	631	the
425494	426540	B	0.75765	12	27	632	industrial
426700	427640	B	0.99999	12	28	633	crop
427820	428308	B	0.99951	12	29	634	that
428394	428740	B	1.0	12	30	635	is
428810	429430	B	1.0	12	31	636	being
430200	431300	B	0.97091	12	32	637	prepared.
433640	433956	B	0.99	13	1	638	And
433978	434212	B	0.64	13	2	639	then
434266	434436	B	1.0	13	3	640	the
434458	434644	B	0.99999	13	4	641	other
434682	434836	B	1.0	13	5	642	side
434858	434948	B	1.0	13	6	643	of
434954	435076	B	0.99983	13	7	644	that
435098	435328	B	0.99989	13	8	645	coin
435344	435476	B	1.0	13	9	646	is
435498	435636	B	1.0	13	10	647	what
435658	435796	B	1.0	13	11	648	is
435818	436256	B	0.99935	13	12	649	cropped
436288	436964	B	1.0	13	13	650	out.
437162	437860	B	1.0	13	14	651	And
438010	438324	B	1.0	13	15	652	what
438362	438564	B	1.0	13	16	653	we
438602	438992	B	0.99997	13	17	654	crop
439056	439524	B	1.0	13	18	655	in
439642	439924	B	1.0	13	19	656	is
