start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
34170	34774	8	A	0.99989	1	60	Today
34892	35186	8	A	0.99872	2	61	I'm
35218	35510	8	A	0.99982	3	62	going
35580	36200	8	A	0.8	4	63	to
36890	37640	8	A	0.99825	5	64	discuss
39390	39802	8	A	0.51	6	65	the
39856	40198	8	A	0.99754	7	66	methods
40214	40346	8	A	0.99996	8	67	that
40368	40506	8	A	0.99998	9	68	we
40528	40666	8	A	1.0	10	69	came
40688	41018	8	A	0.99887	11	70	up
41104	41546	8	A	1.0	12	71	to
41648	42294	8	A	0.96368	13	72	solve
42422	42714	8	A	0.82	14	73	new
42752	42906	8	A	0.81437	15	74	art,
42928	43254	8	A	0.88763	16	75	texture,
43302	43610	8	A	0.93563	17	76	search
43680	43866	8	A	0.99	18	77	and
43888	44534	8	A	0.12478	19	78	neuralvolution
44582	45180	8	A	0.99994	20	79	problems.
46110	46522	9	A	1.0	1	80	The
46576	46998	9	A	0.90145	2	81	methods
47014	47194	9	A	0.99968	3	82	that
47232	47820	9	A	1.0	4	83	are
48430	48746	9	A	0.68024	5	84	ant
48768	49206	9	A	0.83479	6	85	colony
49238	49938	9	A	0.82077	7	86	optimization
50054	50382	9	A	0.53249	8	87	based
50436	51470	9	A	0.98202	9	88	solutions.
51970	52622	10	A	0.96901	1	89	So
52756	53102	10	A	0.99848	2	90	as
53156	53326	10	A	1.0	3	91	the
53348	53626	10	A	0.99798	4	92	title
53658	53998	10	A	0.91631	5	93	here
54084	54478	10	A	0.99837	6	94	is
54564	55390	10	A	0.94748	7	95	mentioning,
56130	56494	10	A	0.4669	8	96	ant
56532	56906	10	A	0.93568	9	97	colony
56938	57450	10	A	0.69228	10	98	optimization
57530	57726	10	A	0.9999	11	99	for
57748	58074	10	A	0.46575	12	100	neural
58122	58334	10	A	0.98897	13	101	text
58372	58718	10	A	0.47498	14	102	research
58804	59006	10	A	1.0	15	103	and
59028	60030	10	A	0.52909	16	104	neurovolution.
61010	61374	11	A	0.99972	1	105	This
61412	61614	11	A	0.99825	2	106	work
61652	62240	11	A	0.98256	3	107	is
63410	64122	11	A	0.99912	4	108	collaboration
64186	64462	11	A	0.99972	5	109	between
64516	65120	11	A	0.99882	6	110	me,
65490	66238	11	A	0.99901	7	111	my
66404	66970	11	A	0.99912	8	112	previous
67050	67594	11	A	0.72619	9	113	advisor,
67642	68094	11	A	0.95748	10	114	Dr.
68212	68630	12	A	0.2246	1	115	Travis
68650	69054	12	A	0.59742	2	116	Desel,
69102	69266	12	A	1.0	3	117	and
69288	69522	12	A	0.98373	4	118	my
69576	69986	12	A	0.65	5	119	co
70088	71090	12	A	0.55148	6	120	advisor
71830	72530	12	A	0.97194	7	121	Dr.
72680	73246	13	A	0.73654	1	122	Alexander
73278	74210	13	A	0.03326	2	123	Auroravian.
75370	75746	14	A	0.6139	1	124	I'm
75778	76454	14	A	0.99994	2	125	currently
76652	76966	14	A	0.99909	3	126	an
76988	77346	14	A	0.9985	4	127	assistant
77378	78066	14	A	0.56355	5	128	professor
78178	78840	14	A	0.98993	6	129	in
82250	82738	14	A	0.95832	7	130	University
82754	82838	14	A	0.93	8	131	of
82844	82978	14	A	0.96128	9	132	North
82994	83314	14	A	0.9936	10	133	Carolina,
83362	84230	14	A	0.75988	11	134	wilmington.
86570	87174	15	A	0.99	1	135	And
87292	87622	15	A	0.99992	2	136	moving
87676	87894	15	A	0.9993	3	137	on
87932	88086	15	A	1.0	4	138	to
88108	88198	15	A	1.0	5	139	the
88204	88374	15	A	0.99998	6	140	next
88412	89110	15	A	0.98814	7	141	slide.
89610	90118	16	A	0.984	1	142	So
90204	90406	16	A	0.99992	2	143	as
90428	90566	16	A	0.99998	3	144	an
90588	90914	16	A	0.99981	4	145	overview,
90962	91126	16	A	0.97	5	146	the
91148	91334	16	A	0.99981	6	147	things
91372	91574	16	A	0.99988	7	148	that
91612	91826	16	A	0.60025	8	149	I'm
91858	92054	16	A	0.99986	9	150	going
92092	92342	16	A	1.0	10	151	to
92396	92758	16	A	0.99997	11	152	discuss
92844	93334	16	A	0.99967	12	153	today,
93452	93794	16	A	0.91349	13	154	I'll
93842	94054	16	A	0.99981	14	155	try
94092	94680	16	A	1.0	15	156	to
95210	95910	16	A	0.99635	16	157	give
96060	96514	16	A	0.65787	17	158	Bird
96562	96774	16	A	0.87922	18	159	Eyes
96812	97110	16	A	0.99198	19	160	view
97180	97606	16	A	0.99895	20	161	for
97708	97974	16	A	0.99648	21	162	what
98012	98166	16	A	0.99613	22	163	is
98188	99190	16	A	0.64689	23	164	neurovolution,
99970	100286	16	A	0.93941	24	165	why
100308	100542	16	A	0.75572	25	166	we
100596	100766	16	A	0.62096	26	167	what,
100788	101310	16	A	0.59471	27	168	why
101460	101870	16	A	0.99996	28	169	we
101940	102174	16	A	0.9957	29	170	need
102212	102462	16	A	0.99964	30	171	it.
102516	102974	17	A	0.99	1	172	And
103092	103422	17	A	0.54638	2	173	from
103476	103694	17	A	0.99765	3	174	there,
103732	104138	17	A	0.97677	4	175	I'll
104234	104686	17	A	0.40704	5	176	just
104788	105054	17	A	0.99993	6	177	try
105092	105390	17	A	1.0	7	178	to
105460	106080	17	A	0.99957	8	179	discuss
106850	107310	17	A	0.71453	9	180	our
107380	108350	17	A	0.81122	10	181	methods
109330	109646	17	A	0.99994	11	182	that
109668	109854	17	A	0.99993	12	183	is
109892	110094	17	A	0.99999	13	184	based
110132	110430	17	A	0.99998	14	185	on
110500	110686	17	A	0.54766	15	186	end
110708	110942	17	A	0.97258	16	187	calling
110996	111610	17	A	0.99976	17	188	optimization
111690	111886	17	A	1.0	18	189	which
111908	112094	17	A	0.99998	19	190	is
112132	112334	17	A	0.99999	20	191	called
112372	112586	17	A	0.51	21	192	N
112628	112834	17	A	0.99764	22	193	based
112872	113614	17	A	0.27986	23	194	neurotropology
113662	114066	17	A	0.73607	24	195	search
114168	114434	17	A	0.9934	25	196	or
114472	114718	17	A	0.99587	26	197	ants
114734	114914	17	A	0.99981	27	198	for
114952	115538	17	A	0.99978	28	199	short.
115704	116130	18	A	1.0	1	200	And
116200	116482	18	A	0.99999	2	201	after
116536	116802	18	A	0.99998	3	202	that
116856	117026	18	A	1.0	4	203	I
117048	117330	18	A	0.98405	5	204	will
117400	118020	18	A	0.99998	6	205	discuss
118710	119074	18	A	1.0	7	206	how
119112	119266	18	A	1.0	8	207	we
119288	119774	18	A	0.76104	9	208	advanced
119822	120082	18	A	0.99872	10	209	with
120136	120402	18	A	0.99999	11	210	this
120456	121060	18	A	0.99999	12	211	idea
122230	122980	18	A	0.99994	13	212	by
124470	125310	18	A	0.99607	14	213	introducing
125390	125806	18	A	0.77013	15	214	continuous
125838	126206	18	A	0.74003	16	215	ants
126238	126386	18	A	0.99957	17	216	or
126408	126686	18	A	0.58153	18	217	cans
126718	126866	18	A	0.99922	19	218	for
126888	127460	18	A	0.99583	20	219	short,
128470	128882	18	A	0.9938	21	220	which
128936	129106	18	A	0.99455	22	221	could
129128	129454	18	A	0.09481	23	222	spread
129502	129858	18	A	0.65203	24	223	off
129944	130530	18	A	0.89	25	224	the
130680	131278	18	A	0.99808	26	225	discrete
131294	131474	18	A	0.75618	27	226	search
131512	131954	18	A	0.5528	28	227	space
132072	132834	18	A	0.59	29	228	and
133032	133498	18	A	0.99343	30	229	replace
133534	133686	18	A	0.99905	31	230	it
133708	133846	18	A	1.0	32	231	with
133868	134006	18	A	0.99	33	232	a
134028	134386	18	A	0.79771	34	233	continuous
134418	134566	18	A	0.90119	35	234	search
134588	135062	18	A	0.73872	36	235	space.
135196	135590	19	A	1.0	1	236	And
135660	135990	19	A	0.99998	2	237	after
136060	136680	19	A	0.99998	3	238	that
137210	137666	19	A	0.62326	4	239	I'm
137698	137894	19	A	0.99999	5	240	going
137932	138182	19	A	1.0	6	241	to
138236	138550	19	A	0.99998	7	242	also
138620	138950	19	A	0.99999	8	243	say
139020	139266	19	A	0.99998	9	244	what
139308	139466	19	A	0.99999	10	245	we
139488	139722	19	A	0.99998	11	246	did
139776	139946	19	A	1.0	12	247	with
139968	140250	19	A	1.0	13	248	the
140320	140506	19	A	1.0	14	249	three
140528	140934	19	A	0.72119	15	250	dimensions
140982	141098	19	A	0.76	16	251	and
141104	141226	19	A	0.62	17	252	the
141248	141654	19	A	0.65518	18	253	continuous
141702	142086	19	A	0.83825	19	254	ants
142118	142554	19	A	0.56	20	255	to
142672	143194	19	A	0.99943	21	256	have
143312	143594	19	A	0.8764	22	257	back
143632	144134	19	A	0.80419	23	258	propagation
144182	144442	19	A	0.99912	24	259	free
144496	145174	19	A	0.71103	25	260	cans.
145302	145930	20	A	1.0	1	261	And
146080	146490	20	A	0.99992	2	262	later
146560	146746	20	A	1.0	3	263	I
146768	147338	20	A	0.9055	4	264	will
147504	147930	20	A	0.99999	5	265	discuss
148000	148186	20	A	1.0	6	266	three
148208	148394	20	A	0.99	7	267	of
148432	148586	20	A	1.0	8	268	the
148608	148842	20	A	0.99993	9	269	points
148896	149066	20	A	1.0	10	270	that
149088	149274	20	A	0.99999	11	271	we
149312	149466	20	A	1.0	12	272	are
149488	150066	20	A	0.55654	13	273	considering
150118	150720	20	A	0.88359	14	274	for
151170	151582	20	A	0.99991	15	275	future
151636	152240	20	A	0.64451	16	276	work.
153970	154720	21	A	0.50092	1	277	So
155810	156174	21	A	0.99992	2	278	in
156212	156366	21	A	0.75	3	279	the
156388	156666	21	A	0.99992	4	280	machine
156698	157326	21	A	0.99998	5	281	learning
157508	158142	21	A	0.8401	6	282	learn,
158276	158960	21	A	0.99996	7	283	as
160050	160366	21	A	1.0	8	284	the
160388	160618	21	A	0.99905	9	285	neural
160634	160954	21	A	1.0	10	286	network
161002	161498	21	A	0.99974	11	287	structures
161594	161854	21	A	0.99972	12	288	got
161892	162186	21	A	0.99998	13	289	deeper
162218	162366	21	A	1.0	14	290	and
162388	163150	21	A	0.99976	15	291	deeper,
163670	164082	21	A	1.0	16	292	people
164136	164402	21	A	0.99983	17	293	were
164456	164722	21	A	0.99999	18	294	trying
164776	165042	21	A	1.0	19	295	to
165096	165566	21	A	0.99824	20	296	optimize
165598	165746	21	A	0.99	21	297	the
165768	166174	21	A	0.99866	22	298	structures
166222	166338	21	A	0.99	23	299	to
166344	166466	21	A	0.99806	24	300	have
166488	166674	21	A	0.99997	25	301	better
166712	167406	21	A	0.99993	26	302	performance.
167518	168180	22	A	0.82	1	303	And
168630	168994	22	A	1.0	2	304	people
169032	169186	22	A	0.99943	3	305	in
169208	169442	22	A	0.99999	4	306	different
169496	169902	22	A	0.99951	5	307	realms
169966	170338	22	A	0.99991	6	308	or
170424	171060	22	A	0.99999	7	309	different
172070	172482	22	A	0.99977	8	310	problem
172536	173406	22	A	0.98886	9	311	domain
173598	174002	22	A	0.99997	10	312	used
174056	174660	22	A	1.0	11	313	to
175130	175682	22	A	0.87612	12	314	borrow
175746	176262	22	A	0.96	13	315	the
176396	176694	22	A	0.99992	14	316	best
176732	177618	22	A	0.99994	15	317	performing
177794	178514	22	A	0.55744	16	318	architectures
178562	178726	22	A	0.99936	17	319	or
178748	179394	22	A	0.99469	18	320	structures
179522	179910	22	A	0.58	19	321	and
179980	180214	22	A	0.98009	20	322	try
180252	180790	22	A	1.0	21	323	to
180940	181570	22	A	0.99948	22	324	modify
181650	181846	22	A	1.0	23	325	a
181868	182054	22	A	0.99999	24	326	little
182092	182678	22	A	0.99997	25	327	bit
182844	183174	22	A	1.0	26	328	to
183212	183654	22	A	0.80832	27	329	work
183772	184006	22	A	0.99998	28	330	for
184028	184262	22	A	0.50473	29	331	their
184316	184774	22	A	0.99994	30	332	problem.
184892	185222	23	A	1.0	1	333	And
185276	185494	23	A	0.99998	2	334	they
185532	185734	23	A	0.5636	3	335	try
185772	186262	23	A	0.98	4	336	to
186396	186786	23	A	0.89983	5	337	tweak
186818	187014	23	A	1.0	6	338	some
187052	187590	23	A	1.0	7	339	of
187740	188054	23	A	0.67	8	340	the
188092	188786	23	A	0.79465	9	341	features
188898	189126	23	A	1.0	10	342	of
189148	189334	23	A	1.0	11	343	the
189372	190034	23	A	0.99132	12	344	structure
190162	190694	23	A	0.99	13	345	and
190812	191670	23	A	0.99988	14	346	compare
192410	192822	23	A	0.99995	15	347	these
192876	193142	23	A	1.0	16	348	different
193196	193614	23	A	0.84149	17	349	tweaks.
193682	193914	24	A	1.0	1	350	And
193952	194154	24	A	0.99996	2	351	then
194192	194346	24	A	0.82336	3	352	they
194368	194554	24	A	0.99793	4	353	say
194592	194746	24	A	0.99999	5	354	that
194768	194906	24	A	1.0	6	355	we
194928	195114	24	A	0.99995	7	356	found
195152	195306	24	A	1.0	8	357	the
195328	195514	24	A	1.0	9	358	best
195552	196054	24	A	0.99991	10	359	performing
196102	196726	24	A	0.9994	11	360	structure.
196838	197500	25	A	0.99689	1	361	But
198750	199114	25	A	1.0	2	362	to
199152	199498	25	A	0.99998	3	363	actually
199584	200074	25	A	1.0	4	364	find
200192	200522	25	A	0.78296	5	365	an
200576	201180	25	A	0.99992	6	366	absolute
201950	202578	25	A	0.69411	7	367	optimum
202614	203390	25	A	0.9552	8	368	structure
204770	205306	25	A	0.9974	9	369	concerning
205338	205534	25	A	0.99993	10	370	that
205572	205962	25	A	0.99981	11	371	solution,
206026	206158	25	A	0.99988	12	372	it
206164	206286	25	A	0.97334	13	373	would
206308	206398	25	A	0.99815	14	374	be
206404	206526	25	A	0.94332	15	375	an
206548	206826	25	A	0.40746	16	376	NP
206858	207102	25	A	0.8817	17	377	hard
207156	207566	25	A	0.99991	18	378	problem
207668	207982	25	A	0.99999	19	379	because
208036	208206	25	A	1.0	20	380	to
208228	208414	25	A	0.99999	21	381	reach
208452	208654	25	A	0.84311	22	382	that
208692	209418	25	A	0.78737	23	383	solution,
209594	209982	25	A	0.96243	24	384	they
210036	210302	25	A	0.84865	25	385	had
210356	210960	25	A	0.96	26	386	to
212550	212914	25	A	0.9433	27	387	try
212952	213154	25	A	0.58846	28	388	all
213192	213298	25	A	1.0	29	389	the
213304	213822	25	A	0.3067	30	390	combinations
213886	214066	25	A	1.0	31	391	of
214088	214322	25	A	0.99	32	392	the
214376	214786	25	A	0.99998	33	393	different
214888	215246	25	A	0.99523	34	394	structural
215278	215758	25	A	0.91646	35	395	elements,
215854	216500	25	A	0.96048	36	396	right?
218310	218722	26	A	0.99999	1	397	Because
218776	218994	26	A	0.99952	2	398	we
219032	219378	26	A	0.99999	3	399	have
219464	220290	26	A	0.99924	4	400	massive
220950	221630	26	A	0.99992	5	401	structures
221710	221954	26	A	0.99957	6	402	in
221992	222194	26	A	0.99996	7	403	these
222232	222686	26	A	0.99915	8	404	deep
222798	223198	26	A	0.99916	9	405	neural
223214	224050	26	A	0.99729	10	406	networks,
224970	225238	26	A	0.9834	11	407	it
225244	225366	26	A	0.9362	12	408	could
225388	225526	26	A	0.99997	13	409	be
225548	225638	26	A	0.99967	14	410	an
225644	226098	26	A	0.51542	15	411	NPR
226194	226790	26	A	0.99997	16	412	problem
226940	227542	26	A	0.99999	17	413	because
227676	227926	26	A	0.99989	18	414	we
227948	228146	26	A	0.9985	19	415	don't
228178	228374	26	A	0.99998	20	416	have
228412	229350	26	A	0.58721	21	417	computational
229770	230278	26	A	0.99998	22	418	power
230364	230710	26	A	0.75643	23	419	or
230780	231110	26	A	1.0	24	420	enough
231180	231462	26	A	0.99999	25	421	time
231516	232022	26	A	1.0	26	422	to
232156	232840	26	A	0.99942	27	423	actually
234170	234582	26	A	0.9996	28	424	train
234636	234902	26	A	1.0	29	425	and
234956	235270	26	A	0.99997	30	426	test
235340	235622	26	A	0.99897	31	427	all
235676	235894	26	A	0.99939	32	428	these
235932	236402	26	A	0.99942	33	429	structures,
236466	236646	26	A	0.99971	34	430	all
236668	237298	26	A	0.99978	35	431	these
237484	238118	26	A	0.89577	36	432	structures
238214	238726	26	A	0.9975	37	433	constructed
238758	238906	26	A	0.99998	38	434	from
238928	239306	26	A	0.9999	39	435	these
239408	239674	26	A	0.99999	40	436	different
239712	240570	26	A	0.6725	41	437	combinations
241070	241482	26	A	1.0	42	438	of
241536	241846	26	A	0.64345	43	439	structure
241878	242454	26	A	0.99964	44	440	elements.
242582	242922	27	A	0.68695	1	441	So
242976	243194	27	A	1.0	2	442	the
243232	243702	27	A	0.9931	3	443	alternative
243766	243946	27	A	0.99992	4	444	way
243968	244058	27	A	1.0	5	445	to
244064	244234	27	A	0.99999	6	446	do
244272	244474	27	A	0.99998	7	447	this
244512	244714	27	A	0.99999	8	448	is
244752	244954	27	A	1.0	9	449	to
244992	245290	27	A	0.99973	10	450	actually
245360	245594	27	A	0.99962	11	451	try
245632	246220	27	A	0.97	12	452	to
246670	247034	27	A	0.99997	13	453	apply
247072	247226	27	A	0.81	14	454	a
247248	247846	27	A	0.42392	15	455	meteoristic
247878	248570	27	A	0.90972	16	456	method
250510	250874	27	A	1.0	17	457	to
250912	251286	27	A	0.13904	18	458	convert
251318	251418	27	A	1.0	19	459	to
251424	251546	27	A	0.48	20	460	a
251568	251754	27	A	0.95125	21	461	near
251792	251898	27	A	0.8	22	462	to
251904	252178	27	A	0.1881	23	463	upper
252214	252522	27	A	0.98159	24	464	solution
252586	252910	27	A	0.88583	25	465	that
252980	253262	27	A	0.99999	26	466	is
253316	253582	27	A	0.99999	27	467	much
253636	254334	27	A	1.0	28	468	better
254532	254894	27	A	0.99998	29	469	than
254932	255134	27	A	0.99999	30	470	not
255172	255674	27	A	0.95279	31	471	optimizing
255722	255886	27	A	1.0	32	472	the
255908	256186	27	A	0.99981	33	473	structure
256218	256462	27	A	0.99976	34	474	or
256516	256874	27	A	0.94548	35	475	relying
256922	257374	27	A	1.0	36	476	on
257492	257726	27	A	0.99426	37	477	kind
257748	257886	27	A	0.68	38	478	of
257908	258046	27	A	0.99983	39	479	like
258068	258206	27	A	1.0	40	480	a
258228	258554	27	A	0.99997	41	481	random
258602	259006	27	A	0.99971	42	482	search,
259108	259422	27	A	0.97092	43	483	right?
259476	259646	28	A	0.88	1	484	A
259668	259946	28	A	0.99997	2	485	random
259978	260174	28	A	0.99942	3	486	search
260212	260414	28	A	0.95844	4	487	can
260452	260654	28	A	0.99971	5	488	get
260692	261038	28	A	1.0	6	489	us
261124	261854	28	A	0.99885	7	490	better
262052	262678	28	A	0.94634	8	491	performing
262714	263006	28	A	0.82042	9	492	neural
263038	263614	28	A	0.99998	10	493	network,
263742	264082	28	A	0.99999	11	494	but
264136	264622	28	A	0.95574	12	495	it's
264686	264962	28	A	0.99998	13	496	not
265016	265186	28	A	0.99998	14	497	going
265208	265346	28	A	1.0	15	498	to
265368	265506	28	A	0.99999	16	499	give
265528	266100	28	A	0.92	17	500	us
266470	266786	28	A	0.96	18	501	a
266808	266994	28	A	0.59262	19	502	near
267032	267234	28	A	0.94	20	503	to
267272	267694	28	A	0.68739	21	504	optimal
267742	268142	28	A	0.99991	22	505	solution
268206	268386	28	A	0.99993	23	506	or
268408	268546	28	A	0.71	24	507	to
268568	268846	28	A	0.89999	25	508	converge
268878	269026	28	A	0.85	26	509	to
269048	269138	28	A	0.79	27	510	a
269144	269314	28	A	0.98409	28	511	near
269352	269506	28	A	1.0	29	512	to
269528	269886	28	A	0.32592	30	513	optimal
269918	270610	28	A	0.99567	31	514	solution.
274630	274946	29	A	0.93484	1	515	So
274968	275058	29	A	0.82	2	516	a
275064	275738	29	A	0.25705	3	517	minoristic
275774	276066	29	A	0.99985	4	518	method
276098	276246	29	A	0.99871	5	519	would
276268	276406	29	A	0.99996	6	520	give
276428	276566	29	A	1.0	7	521	us
276588	276726	29	A	0.99844	8	522	an
276748	277510	29	A	0.99982	9	523	automated
278490	279430	29	A	0.97006	10	524	method
280250	280614	29	A	0.99	11	525	and
280652	281240	29	A	0.99472	12	526	also
281610	282166	29	A	0.87874	13	527	would
282268	282786	29	A	0.68761	14	528	converge
282818	283158	29	A	1.0	15	529	to
283244	283666	29	A	0.74733	16	530	optimum
283698	284258	29	A	0.8886	17	531	structure
284354	284614	29	A	0.45	18	532	new
284652	284806	29	A	0.65	19	533	to
284828	285106	29	A	0.94851	20	534	optimum
285138	285442	29	A	0.75395	21	535	solution
285506	285686	29	A	1.0	22	536	to
285708	286086	29	A	0.99948	23	537	this
286188	286674	29	A	0.8129	24	538	structure
286722	287320	29	A	0.99877	25	539	problem.
289950	290746	30	A	0.94091	1	540	So
290928	291226	30	A	1.0	2	541	the
291248	291482	30	A	0.87909	3	542	way
291536	291754	30	A	0.99983	4	543	that
291792	292090	30	A	0.99996	5	544	people
292160	292694	30	A	0.91227	6	545	approached
292742	293238	30	A	0.95972	7	546	Nas
293334	293834	30	A	0.99874	8	547	was
293952	294330	30	A	0.99997	9	548	by
294400	294634	30	A	0.99986	10	549	trying
294672	294874	30	A	0.63	11	550	to
294912	295686	30	A	0.91861	12	551	mimic
295878	296666	30	A	0.99968	13	552	how
296848	297542	30	A	0.99802	14	553	optimization
297606	297786	30	A	0.99986	15	554	is
297808	297946	30	A	0.99994	16	555	done
297968	298202	30	A	0.97665	17	556	in
298256	298662	30	A	0.85695	18	557	nature,
298726	299194	30	A	0.94153	19	558	right?
299312	299980	31	A	0.99131	1	559	So
301730	302094	31	A	1.0	2	560	the
302132	302334	31	A	1.0	3	561	first
302372	302526	31	A	0.99935	4	562	way
302548	302734	31	A	0.86872	5	563	they
302772	303070	31	A	0.99647	6	564	thought
303140	303806	31	A	0.7	7	565	of
303988	304286	31	A	0.93649	8	566	it
304308	304880	31	A	0.99876	9	567	was
306210	306574	31	A	0.99996	10	568	trying
306612	306766	31	A	1.0	11	569	to
306788	307194	31	A	0.9881	12	570	mimic
307242	307840	31	A	0.99994	13	571	how
309570	309982	31	A	0.99998	14	572	living
310036	310954	31	A	0.96086	15	573	organisms
311082	311594	31	A	0.99222	16	574	evolve
311642	311806	31	A	1.0	17	575	in
311828	312510	31	A	0.99983	18	576	nature
312950	313700	31	A	0.99732	19	577	using
314150	314862	31	A	0.99269	20	578	genetic
314926	315202	31	A	0.99971	21	579	based
315256	315902	31	A	0.66872	22	580	algorithm
315966	316194	31	A	0.99986	23	581	like
316232	316386	31	A	1.0	24	582	the
316408	316974	31	A	0.93404	25	583	Darwinian
317022	317918	31	A	0.86992	26	584	Genetic
318094	319090	31	A	0.89049	27	585	Evolution.
320710	321074	32	A	0.77026	1	586	It
321112	321362	32	A	0.99754	2	587	started
321416	321826	32	A	0.99986	3	588	with
321928	322770	32	A	0.36249	4	589	Neat,
325850	326226	32	A	0.58284	5	590	it's
326258	326406	32	A	0.61	6	591	a
326428	326662	32	A	0.98885	7	592	short
326716	327320	32	A	0.88172	8	593	for
329130	330390	32	A	0.35473	9	594	Neuralution
331930	332726	32	A	0.97	10	595	of
332908	333634	32	A	0.40753	11	596	Augmenting
333682	334710	32	A	0.99471	12	597	topologies
335610	336310	32	A	0.99	13	598	and
336460	336774	32	A	0.99888	14	599	it
336812	337154	32	A	0.99762	15	600	relied
337202	337474	32	A	1.0	16	601	on
337532	337926	32	A	0.98898	17	602	genetic
337958	338810	32	A	0.40047	18	603	algorithms
339150	339900	32	A	0.44257	19	604	where
340670	341420	32	A	0.54565	20	605	also
342430	342746	32	A	0.99385	21	606	that
342768	343174	32	A	0.86948	22	607	concept
343222	343578	32	A	0.94236	23	608	also
343664	344422	32	A	0.93841	24	609	applied
344566	344922	32	A	0.99779	25	610	in
344976	345242	32	A	0.99995	26	611	most
345296	345466	32	A	1.0	27	612	of
345488	345674	32	A	1.0	28	613	the
345712	346422	32	A	0.75554	29	614	Nas
346566	346922	32	A	0.49	30	615	and
346976	347334	32	A	0.74569	31	616	Neural
347382	347830	32	A	0.27628	32	617	evolution
347910	348678	32	A	0.4924	33	618	methods
348774	349082	32	A	0.98	34	619	and
349136	349402	32	A	0.91006	35	620	Exam
349456	349674	32	A	0.90184	36	621	is
349712	349866	32	A	1.0	37	622	one
349888	350086	32	A	1.0	38	623	of
350128	350478	32	A	0.97333	39	624	them.
350564	351390	33	A	0.85133	1	625	Travis
352210	352574	33	A	0.99999	2	626	came
352612	352766	33	A	0.99997	3	627	up
352788	352926	33	A	0.99995	4	628	with
352948	353182	33	A	0.99986	5	629	this
353236	353738	33	A	0.92135	6	630	method
353834	354238	33	A	1.0	7	631	and
354324	354526	33	A	0.99937	8	632	it
354548	354842	33	A	0.8364	9	633	became
354906	355086	33	A	1.0	10	634	one
355108	355246	33	A	0.79	11	635	of
355268	355840	33	A	1.0	12	636	the
357250	357566	33	A	0.92095	13	637	state
357588	357726	33	A	0.95	14	638	of
357748	357838	33	A	1.0	15	639	the
357844	358062	33	A	0.99786	16	640	art
358116	358910	33	A	0.99721	17	641	methods
360290	360606	33	A	0.98629	18	642	in
360628	361310	33	A	0.54515	19	643	Nas.
362450	363200	34	A	0.91228	1	644	So
364450	364862	34	A	0.9984	2	645	in
364916	365182	34	A	0.99999	3	646	such
365236	365802	34	A	0.95283	4	647	methods
365866	366094	34	A	0.99981	5	648	we
366132	366346	34	A	0.88167	6	649	tried
366388	366546	34	A	1.0	7	650	to
