start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
78122	78448	A	0.99774	2	70	114	Active
78464	79088	A	0.70657	2	71	115	Inference
79184	79360	A	1.0	2	72	116	the
79370	79636	A	0.61709	2	73	117	Role
79668	79864	A	1.0	2	74	118	of
79902	80436	A	0.99733	2	75	119	Therapeutic
80468	80712	A	1.0	2	76	120	Touch
80766	80936	A	1.0	2	77	121	and
80958	81764	A	0.77371	2	78	122	Synchrony
81892	82184	A	0.99988	2	79	123	from
82222	83416	A	1.0	2	80	124	2022
83518	83784	A	0.99999	2	81	125	by
83822	84024	A	1.0	2	82	126	the
84062	84452	A	0.99743	2	83	127	authors
84516	84884	A	0.99653	2	84	128	listed
84932	85384	A	0.99999	2	85	129	here.
85502	86120	A	1.0	2	86	130	And
86270	86724	A	0.94158	2	87	131	Ian
86772	86936	A	1.0	2	88	132	and
86958	87144	A	1.0	2	89	133	I
87182	87336	A	0.99996	2	90	134	had
87358	87448	A	1.0	2	91	135	a
87454	87716	A	0.54	2	92	136	dot
87748	88088	A	1.0	2	93	137	zero
88174	88376	A	1.0	2	94	138	where
88398	88680	A	0.99986	2	95	139	we
88750	89492	A	0.82093	2	96	140	contextualized
89556	89736	A	1.0	2	97	141	and
89758	89944	A	1.0	2	98	142	went
89982	90232	A	1.0	2	99	143	over
90286	90456	A	0.99997	2	100	144	some
90478	90568	A	1.0	2	101	145	of
90574	90696	A	1.0	2	102	146	the
90718	91316	A	0.90903	2	103	147	outline
91428	91704	A	1.0	2	104	148	of
91742	92184	A	0.97	2	105	149	the
92302	92968	A	1.0	2	106	150	paper.
93134	93428	A	0.99996	3	1	151	Then
93454	93596	A	0.99999	3	2	152	we
93618	93708	A	0.99999	3	3	153	had
93714	93788	A	1.0	3	4	154	a
93794	94012	A	0.99999	3	5	155	great
94066	94504	A	0.99999	3	6	156	discussion
94552	94812	A	0.93977	3	7	157	last
94866	95132	A	1.0	3	8	158	week
95186	95452	A	0.85873	3	9	159	with
95506	95816	A	0.9999	3	10	160	several
95848	95996	A	1.0	3	11	161	of
96018	96156	A	1.0	3	12	162	the
96178	96600	A	0.96735	3	13	163	authors
96680	96876	A	0.99997	3	14	164	in
96898	97036	A	1.0	3	15	165	the
97058	97304	A	0.51	3	16	166	dot
97352	97996	A	0.88	3	17	167	one,
98178	98620	A	1.0	3	18	168	and
98690	98972	A	1.0	3	19	169	today
99026	99256	A	0.9967	3	20	170	we're
99288	99820	A	0.99997	3	21	171	here
99970	100284	A	0.99999	3	22	172	with
100322	100476	A	0.99999	3	23	173	some
100498	100588	A	1.0	3	24	174	of
100594	100668	A	1.0	3	25	175	the
100674	100984	A	0.99988	3	26	176	authors,
101032	101196	A	1.0	3	27	177	and
101218	101368	A	0.99993	3	28	178	we'll
101384	101516	A	0.99997	3	29	179	see
101538	101676	A	0.99999	3	30	180	who
101698	101884	A	0.99999	3	31	181	else
101922	102620	A	0.99954	3	32	182	joins.
103120	103532	A	1.0	3	33	183	And
103586	103816	A	0.99977	3	34	184	we'll
103848	104152	A	0.99997	3	35	185	be
104226	104844	A	0.99798	3	36	186	continuing
104892	105152	A	0.88419	3	37	187	that
105206	105932	A	0.94548	3	38	188	discussion
106076	106384	A	0.99999	3	39	189	around
106422	106576	A	0.92	3	40	190	the
106598	107120	A	0.99999	3	41	191	paper.
107270	107536	A	0.99994	3	42	192	We
107558	107744	A	0.99997	3	43	193	left
107782	107888	A	1.0	3	44	194	a
107894	108112	A	0.95434	3	45	195	few
108166	108780	A	0.72148	3	46	196	threads,
108860	109152	A	1.0	3	47	197	but
109206	109472	A	0.99995	3	48	198	also
109526	109696	A	0.99997	3	49	199	we
109718	109856	A	0.99996	3	50	200	can
109878	110160	A	0.99993	3	51	201	just
110230	110416	A	0.99999	3	52	202	take
110438	110624	A	1.0	3	53	203	it
110662	111052	A	0.99979	3	54	204	wherever
111116	111440	A	0.74356	3	55	205	people
111510	111744	A	0.99549	3	56	206	would
111782	111936	A	1.0	3	57	207	like
111958	112096	A	1.0	3	58	208	to
112118	112592	A	0.99998	3	59	209	go.
112726	113024	A	1.0	3	60	210	And
113062	113276	A	0.99921	3	61	211	we'll
113308	113648	A	0.99994	3	62	212	begin
113734	113984	A	0.99999	3	63	213	just
114022	114608	A	1.0	3	64	214	by
114774	115212	A	0.99999	3	65	215	saying
115286	115668	A	0.99	3	66	216	hello.
115754	116052	A	0.99986	3	67	217	People
116106	116710	A	0.99872	3	68	218	can
117400	117764	A	0.99962	3	69	219	say
117802	118052	A	0.99991	3	70	220	anything
118106	118324	A	0.99994	3	71	221	they
118362	118756	A	0.99885	3	72	222	want.
118858	119510	A	0.95	4	1	223	And
120440	120756	A	0.99989	4	2	224	how
120778	120916	A	0.97	4	3	225	is
120938	121076	A	0.99991	4	4	226	this
121098	121284	A	0.99915	4	5	227	week
121322	121524	A	0.99994	4	6	228	different
121562	121764	A	0.99975	4	7	229	than
121802	122004	A	0.99996	4	8	230	last
122042	122580	A	0.99995	4	9	231	week?
122730	122996	A	0.99977	4	10	232	How
123018	123156	A	0.99713	4	11	233	are
123178	123316	A	0.99995	4	12	234	we
123338	123696	A	0.99925	4	13	235	approaching
123728	123924	A	0.99992	4	14	236	this
123962	124596	A	0.99994	4	15	237	paper
124778	125392	A	0.99909	4	16	238	differently?
125456	125684	A	0.99893	4	17	239	Or
125722	126068	A	0.99993	4	18	240	what
126154	126356	A	0.99975	4	19	241	would
126378	126516	A	0.99948	4	20	242	we
126538	126724	A	1.0	4	21	243	like
126762	126964	A	1.0	4	22	244	to
127002	127744	A	0.73932	4	23	245	resolve
127872	128452	A	0.81721	4	24	246	or
128586	129040	A	0.99994	4	25	247	address
129130	129384	A	0.6269	4	26	248	in
129422	129768	A	0.99745	4	27	249	this
129854	130392	A	0.48	4	28	250	two
130526	131256	A	0.9998	4	29	251	that
131438	132170	A	0.99989	4	30	252	was
132540	133252	A	0.98958	4	31	253	stimulated
133316	133544	A	0.99996	4	32	254	by
133582	133736	A	1.0	4	33	255	the
133758	133956	A	0.53	4	34	256	dot
133988	134184	A	1.0	4	35	257	one
134222	134376	A	0.99993	4	36	258	or
134398	134488	A	0.99994	4	37	259	that
134494	134616	A	0.99996	4	38	260	we
134638	134788	A	0.99989	4	39	261	didn't
134804	134936	A	0.99999	4	40	262	get
134958	135192	A	0.57	4	41	263	to
135246	135368	A	0.9999	4	42	264	in
135374	135640	A	1.0	4	43	265	the
135710	136136	A	1.0	4	44	266	one?
136238	136456	A	0.99992	4	45	267	Feel
136478	136664	A	0.52	4	46	268	free
136702	136904	A	1.0	4	47	269	to
136942	137144	A	0.99999	4	48	270	add
137182	137480	A	0.99997	4	49	271	anything
137550	137736	A	0.99998	4	50	272	in
137758	137896	A	1.0	4	51	273	that
137918	138488	A	0.99998	4	52	274	area.
138654	139368	A	0.98034	4	53	275	So,
139534	139876	A	0.7995	4	54	276	I'm
139908	140480	A	0.94559	4	55	277	Daniel.
140580	140808	A	0.96104	5	1	278	I'm
140824	140956	A	1.0	5	2	279	a
140978	141464	A	0.99989	5	3	280	researcher
141512	141724	A	0.99985	5	4	281	in
141762	142780	A	0.99666	5	5	282	California,
143120	143870	A	0.93	5	6	283	and
145040	145452	A	1.0	5	7	284	one
145506	145868	A	0.99998	5	8	285	piece
145954	146108	A	0.99986	5	9	286	in
146114	146380	A	0.86	5	10	287	the
146450	146732	A	0.81	5	11	288	two
146786	147196	A	0.99995	5	12	289	that
147298	147576	A	0.89068	5	13	290	I'd
147608	147804	A	1.0	5	14	291	like
147842	148236	A	1.0	5	15	292	to
148338	148968	A	0.99988	5	16	293	explore
149064	149276	A	0.99997	5	17	294	would
149298	149772	A	0.99999	5	18	295	be
149906	150156	A	0.99999	5	19	296	what
150178	150316	A	0.99998	5	20	297	are
150338	150476	A	1.0	5	21	298	the
150498	151180	A	0.53175	5	22	299	entities
152240	152616	A	0.71248	5	23	300	that
152658	152956	A	0.99076	5	24	301	we're
152988	153404	A	0.83668	5	25	302	discussing
153452	154144	A	0.99996	5	26	303	here
154342	154656	A	1.0	5	27	304	at
154678	154912	A	0.99997	5	28	305	what
154966	155724	A	0.9463	5	29	306	scales,
155852	156192	A	1.0	5	30	307	and
156246	156416	A	0.99999	5	31	308	how
156438	156576	A	1.0	5	32	309	to
156598	156784	A	0.99999	5	33	310	think
156822	157072	A	0.99999	5	34	311	about
157126	157392	A	0.99992	5	35	312	that
157446	157616	A	0.99995	5	36	313	in
157638	157824	A	1.0	5	37	314	terms
157862	158064	A	1.0	5	38	315	of
158102	158256	A	0.99758	5	39	316	their
158278	158684	A	0.9986	5	40	317	generative
158732	159088	A	0.99998	5	41	318	model
159174	159376	A	1.0	5	42	319	and
159398	159584	A	0.99988	5	43	320	so
159622	160112	A	0.9998	5	44	321	on.
160246	160544	A	0.99	5	45	322	And
160582	160796	A	0.98262	5	46	323	I'll
160828	161072	A	0.98155	5	47	324	pass
161126	161392	A	1.0	5	48	325	to
161446	162160	A	0.92953	5	49	326	Ian.
167780	168530	B	0.97	6	1	327	Hello.
169460	169776	B	0.99995	6	2	328	Thank
169798	169936	B	1.0	6	3	329	you,
169958	170508	B	0.98688	6	4	330	Daniel.
170604	171250	B	0.94	6	5	331	And
171700	172352	B	1.0	6	6	332	yes,
172486	173170	B	0.99	6	7	333	I
173540	173856	B	0.9999	6	8	334	would
173878	174112	B	0.67	6	9	335	like
174166	174336	B	1.0	6	10	336	to
174358	174930	B	0.99908	6	11	337	maybe
175540	175904	B	0.99969	6	12	338	pick
175942	176144	B	0.74673	6	13	339	up
176182	176336	B	0.99942	6	14	340	on
176358	176496	B	0.99996	6	15	341	if
176518	176668	B	0.99907	6	16	342	we've
176684	176864	B	0.99967	6	17	343	got
176902	177200	B	0.99997	6	18	344	time
177270	177696	B	0.99996	6	19	345	on
177798	178016	B	1.0	6	20	346	the
178038	178348	B	0.99995	6	21	347	topic
178364	178544	B	1.0	6	22	348	of
178582	179520	B	0.96947	6	23	349	synchrony
179880	180196	B	0.97117	6	24	350	this
180218	180404	B	0.9998	6	25	351	week
180442	180932	B	1.0	6	26	352	and
181066	181412	B	1.0	6	27	353	what
181466	181776	B	0.99997	6	28	354	types
181808	181908	B	1.0	6	29	355	of
181914	182416	B	0.9947	6	30	356	synchrony
182448	182740	B	0.99674	6	31	357	might
182810	182996	B	0.99466	6	32	358	we
183018	183204	B	0.54568	6	33	359	be
183242	183492	B	1.0	6	34	360	talking
183546	184052	B	0.99999	6	35	361	about?
184186	184532	B	1.0	6	36	362	What
184586	184852	B	0.99992	6	37	363	things
184906	185124	B	1.0	6	38	364	might
185162	185750	B	0.99999	6	39	365	be
186280	187120	B	0.90033	6	40	366	oscillating
187200	187636	B	1.0	6	41	367	that
187738	188004	B	0.99983	6	42	368	come
188042	188484	B	0.99989	6	43	369	into
188602	188836	B	0.99794	6	44	370	sort
188858	189284	B	1.0	6	45	371	of
189402	189824	B	0.9823	6	46	372	phase
189872	190352	B	0.8251	6	47	373	lock
190416	191030	B	1.0	6	48	374	between
191640	192004	B	1.0	6	49	375	two
192042	192400	B	0.98296	6	50	376	agents
192490	193176	B	0.99988	6	51	377	that
193358	193704	B	0.99781	6	52	378	have
193742	193848	B	1.0	6	53	379	the
193854	194164	B	0.9999	6	54	380	potential
194212	194376	B	1.0	6	55	381	to
194398	195320	B	0.99709	6	56	382	synchronize
195980	196296	B	1.0	6	57	383	and
196318	196984	B	0.99964	6	58	384	then
197182	197496	B	0.99989	6	59	385	where
197518	197656	B	0.99991	6	60	386	do
197678	197816	B	0.99993	6	61	387	they
197838	197976	B	0.99977	6	62	388	head
197998	198280	B	0.99985	6	63	389	towards
198350	198536	B	0.99996	6	64	390	with
198558	198696	B	0.99997	6	65	391	their
198718	199560	B	0.47628	6	66	392	synchrony?
200380	200696	B	1.0	6	67	393	And
200718	200856	B	0.99999	6	68	394	then
200878	201016	B	0.99996	6	69	395	if
201038	201236	B	0.50957	6	70	396	we've
201268	201464	B	0.99996	6	71	397	got
201502	202090	B	0.99985	6	72	398	time,
202620	203080	B	0.99999	6	73	399	thinking
203150	203816	B	0.99999	6	74	400	about
203998	204516	B	0.92269	6	75	401	tying
204548	204696	B	0.95714	6	76	402	this
204718	204916	B	0.99999	6	77	403	all
204958	205212	B	0.99926	6	78	404	back
205266	205772	B	1.0	6	79	405	to
205906	206204	B	0.99997	6	80	406	some
206242	206348	B	1.0	6	81	407	of
206354	206860	B	1.0	6	82	408	the
207010	207820	B	0.99425	6	83	409	core
209680	210216	B	0.9802	6	84	410	ideas
210248	210492	B	0.99999	6	85	411	about
210546	211144	B	0.91955	6	86	412	minimizing
211192	211404	B	1.0	6	87	413	free
211442	211692	B	0.99997	6	88	414	energy
211746	212204	B	1.0	6	89	415	and
212322	212556	B	0.99999	6	90	416	what
212578	212716	B	0.99998	6	91	417	does
212738	212924	B	0.71729	6	92	418	that
212962	213550	B	0.99987	6	93	419	mean
214160	214476	B	0.98382	6	94	420	in
214498	214636	B	1.0	6	95	421	a
214658	215304	B	0.99426	6	96	422	therapeutic
215352	216060	B	0.99984	6	97	423	setting?
218900	219360	B	1.0	7	1	424	Yes.
219430	219756	B	0.99944	7	2	425	That's
219788	219936	B	1.0	7	3	426	it,
219958	220048	B	1.0	7	4	427	I
220054	220272	B	0.99832	7	5	428	think.
220326	220544	B	0.99973	7	6	429	Thank
220582	221170	B	1.0	7	7	430	you.
222100	222896	A	0.99977	7	8	431	Awesome.
223078	223424	A	0.54074	7	9	432	All
223462	223664	A	0.99982	7	10	433	right,
223702	223904	A	0.99576	7	11	434	any
223942	224048	A	0.98	7	12	435	of
224054	224176	A	1.0	7	13	436	the
224198	224524	A	0.9997	7	14	437	authors,
224572	224784	A	0.99998	7	15	438	feel
224822	224976	A	1.0	7	16	439	free
224998	225136	A	1.0	7	17	440	to
225158	225296	A	0.99991	7	18	441	go
225318	225456	A	0.99954	7	19	442	for
225478	226050	A	0.89	7	20	443	it.
229620	230312	C	0.93071	8	1	444	Zoe,
230396	230692	C	0.19002	8	2	445	play
230746	231012	C	0.93889	8	3	446	this
231066	231670	C	0.88	8	4	447	first.
238600	239060	C	0.75094	9	1	448	Okay,
239130	239652	C	0.99574	9	2	449	so
239786	240096	C	0.91865	9	3	450	I'm
240128	240736	C	0.99829	9	4	451	George.
240848	241216	C	0.71762	9	5	452	I'm
241248	241348	C	1.0	9	6	453	one
241354	241476	C	0.59	9	7	454	of
241498	241636	C	1.0	9	8	455	the
241658	241984	C	0.99895	9	9	456	authors
242032	242148	C	0.96053	9	10	457	on
242154	242384	C	0.61411	9	11	458	this
242442	242952	C	0.98157	9	12	459	paper.
243086	243396	C	0.64486	9	13	460	I'm
243428	243528	C	0.99887	9	14	461	an
243534	244164	C	0.65585	9	15	462	osteopath
244212	244856	C	0.6	9	16	463	and
245038	245940	C	0.78242	9	17	464	researcher.
246020	246650	C	0.89	9	18	465	And
248940	249304	C	0.99975	9	19	466	where
249342	249496	C	0.99991	9	20	467	do
249518	249608	C	1.0	9	21	468	I
249614	249736	C	0.99974	9	22	469	see
249758	249944	C	0.99573	9	23	470	this
249982	250184	C	0.99775	9	24	471	going
250222	250712	C	0.99985	9	25	472	forward?
250846	251144	C	0.99	9	26	473	I
251182	251384	C	0.99978	9	27	474	pretty
251422	251624	C	1.0	9	28	475	much
251662	252308	C	0.99897	9	29	476	enjoyed
252404	252616	C	1.0	9	30	477	the
252638	253124	C	0.99807	9	31	478	interaction
253172	253384	C	0.99973	9	32	479	we
253422	253624	C	0.99974	9	33	480	had
253662	253912	C	0.99999	9	34	481	last
253966	254232	C	0.99684	9	35	482	week
254286	254756	C	1.0	9	36	483	and
254878	255164	C	0.98283	9	37	484	very
255202	255884	C	0.99992	9	38	485	happy
256082	256444	C	0.92	9	39	486	to
256482	256636	C	0.94488	9	40	487	kind
256658	256796	C	1.0	9	41	488	of
256818	256956	C	0.98536	9	42	489	be
256978	257452	C	0.75358	9	43	490	left
257586	257884	C	0.79392	9	44	491	by
257922	258124	C	1.0	9	45	492	you
258162	258412	C	0.95166	9	46	493	guys,
258466	258936	C	0.8984	9	47	494	Ian
259048	259324	C	0.97	9	48	495	and
259362	259832	C	0.99754	9	49	496	Daniel,
259896	260172	C	1.0	9	50	497	and
260226	260540	C	0.99981	9	51	498	anybody
260610	260892	C	0.99986	9	52	499	else
260946	261500	C	0.99685	9	53	500	that
261650	261916	C	0.92985	9	54	501	want
261938	262076	C	1.0	9	55	502	to
262098	262520	C	0.99611	9	56	503	join.
262600	262748	C	0.95	10	1	504	I
262754	262924	C	0.89996	10	2	505	think
262962	263116	C	0.99994	10	3	506	we
263138	263420	C	0.70246	10	4	507	can
263490	263964	C	0.99995	10	5	508	definitely
264082	264940	C	0.95408	10	6	509	explore
265360	265724	C	0.99939	10	7	510	those
265762	266136	C	0.9999	10	8	511	ideas
266168	266652	C	0.79364	10	9	512	about
266786	267470	C	0.97	10	10	513	the
268160	269224	C	0.65315	10	11	514	synchronization
269352	269656	C	0.58	10	12	515	to
269698	270288	C	0.79051	10	13	516	agents,
270454	270784	C	0.99	10	14	517	and
270822	271260	C	0.8814	10	15	518	arguably
271340	271536	C	1.0	10	16	519	more
271558	271696	C	0.99984	10	17	520	than
271718	271904	C	0.7	10	18	521	two
271942	272336	C	0.97695	10	19	522	agents
272438	272704	C	0.99997	10	20	523	when
272742	273232	C	0.66685	10	21	524	we
273366	273916	C	0.99999	10	22	525	operate
273948	274096	C	0.95659	10	23	526	in
274118	274256	C	0.67	10	24	527	a
274278	274416	C	0.99984	10	25	528	kind
274438	274576	C	1.0	10	26	529	of
274598	274976	C	0.99998	10	27	530	not
275078	275296	C	0.99998	10	28	531	in
275318	275408	C	1.0	10	29	532	a
275414	276204	C	0.71234	10	30	533	diadic
276332	276764	C	0.67836	10	31	534	setting,
276812	276976	C	1.0	10	32	535	but
276998	277136	C	0.99992	10	33	536	actually
277158	277248	C	0.92321	10	34	537	in
277254	277328	C	1.0	10	35	538	a
277334	277884	C	0.99281	10	36	539	triadic
277932	278284	C	0.99999	10	37	540	setting.
278332	278496	C	1.0	10	38	541	For
278518	279090	C	0.99998	10	39	542	example,
279780	280652	C	0.91186	10	40	543	pediatric
280716	281136	C	0.99964	10	41	544	care,
281238	281456	C	0.99995	10	42	545	kind
281478	281616	C	1.0	10	43	546	of
281638	282076	C	0.99981	10	44	547	elderly
282108	282304	C	0.99996	10	45	548	care
282342	282496	C	1.0	10	46	549	and
282518	282608	C	0.99996	10	47	550	so
282614	282892	C	0.76857	10	48	551	on,
282966	283684	C	0.9995	10	49	552	actually,
283882	284740	C	0.86117	10	50	553	there's
285240	285556	C	0.99994	10	51	554	an
285578	286000	C	0.99997	10	52	555	additional
286080	286710	C	0.9996	10	53	556	agent
287480	287748	C	0.99999	10	54	557	in
287754	287876	C	0.56	10	55	558	the
287898	288084	C	0.99999	10	56	559	whole
288122	288372	C	0.99982	10	57	560	thing.
288426	289030	C	0.99979	10	58	561	So
289480	289844	C	0.99912	10	59	562	what
289882	290036	C	0.99519	10	60	563	do
290058	290580	C	1.0	10	61	564	I
290730	291044	C	0.99901	10	62	565	look
291082	291380	C	0.76587	10	63	566	forward
291450	291588	C	1.0	10	64	567	to?
291594	291764	C	0.99	10	65	568	The
291802	292660	C	0.99887	10	66	569	discussion
293660	294024	C	0.73944	10	67	570	kind
294062	294552	C	0.72	10	68	571	of
294686	295316	C	0.96272	10	69	572	stimulate
295348	295544	C	0.99993	10	70	573	some
295582	295956	C	0.99988	10	71	574	ideas
295988	296424	C	0.92901	10	72	575	about
296542	296824	C	0.99998	10	73	576	ways
296862	297016	C	0.9996	10	74	577	in
297038	297272	C	0.99999	10	75	578	which
297326	297496	C	0.99985	10	76	579	we
297518	297704	C	0.99908	10	77	580	can
297742	297944	C	0.99991	10	78	581	move
297982	298520	C	0.99998	10	79	582	forward
298670	298936	C	0.99576	10	80	583	with
298958	299144	C	0.95839	10	81	584	this
299182	299336	C	0.98	10	82	585	to
299358	299496	C	1.0	10	83	586	the
299518	299896	C	1.0	10	84	587	more
299998	300980	C	0.91455	10	85	588	empirical
301140	301608	C	0.50452	10	86	589	state
301694	301896	C	1.0	10	87	590	of
301918	302056	C	1.0	10	88	591	the
302078	302650	C	0.98518	10	89	592	research.
305590	306062	B	0.98361	11	1	593	Great.
306136	306950	A	0.95782	11	2	594	Zoe.
308810	309270	D	0.98177	11	3	595	Hi,
309340	309586	D	0.99327	11	4	596	I'm
309618	310322	D	0.9422	11	5	597	Zoe.
310466	310786	D	0.51026	11	6	598	I'm
310818	311014	D	0.84123	11	7	599	an
311052	311554	D	0.89119	11	8	600	Osteopath
311602	311718	D	0.99979	11	9	601	as
311724	311942	D	0.99827	11	10	602	well,
311996	312310	D	0.99985	11	11	603	based
312380	312614	D	0.99994	11	12	604	in
312652	313346	D	0.99921	11	13	605	Singapore,
313458	313734	D	1.0	11	14	606	and
313772	313986	D	0.99889	11	15	607	I'm
314018	314310	D	1.0	11	16	608	the
314380	314882	D	0.99996	11	17	609	primary
314946	315394	D	0.9999	11	18	610	author
315442	315606	D	0.99985	11	19	611	for
315628	315910	D	0.86196	11	20	612	this
315980	316600	D	0.99012	11	21	613	paper.
317210	317622	D	0.96	11	22	614	Yeah,
317676	317942	D	0.99996	11	23	615	happy
317996	318214	D	1.0	11	24	616	to
318252	318406	D	0.99997	11	25	617	be
318428	318626	D	0.99738	11	26	618	led
318658	318806	D	0.99999	11	27	619	by
318828	319110	D	0.99991	11	28	620	anyone
319180	319366	D	0.99939	11	29	621	that
319388	319574	D	0.99891	11	30	622	wants
319612	320006	D	0.82	11	31	623	to
320108	320518	D	0.99846	11	32	624	where
320604	320806	D	0.99262	11	33	625	we
320828	320918	D	0.99499	11	34	626	want
320924	321046	D	1.0	11	35	627	to
321068	321266	D	0.99985	11	36	628	go,
321308	321562	D	1.0	11	37	629	but
321616	321930	D	0.99989	11	38	630	definitely
322000	322282	D	0.99992	11	39	631	happy
322336	322458	D	1.0	11	40	632	to
322464	322586	D	0.99993	11	41	633	talk
322608	322842	D	0.99942	11	42	634	about
322896	323686	D	0.78465	11	43	635	synchrony.
323798	323978	D	1.0	12	1	636	I
323984	324106	D	0.99984	12	2	637	think,
324128	324314	D	0.99996	12	3	638	as
324352	324614	D	0.9974	12	4	639	George
324662	324826	D	0.99988	12	5	640	said,
324848	324938	D	1.0	12	6	641	it
324944	325018	D	0.99791	12	7	642	would
325024	325194	D	0.93774	12	8	643	be
325232	325530	D	0.99999	12	9	644	important
325600	325786	D	1.0	12	10	645	to
325808	325994	D	0.99999	12	11	646	talk
326032	326234	D	0.99995	12	12	647	about
326272	326474	D	0.99998	12	13	648	not
326512	326714	D	0.99995	12	14	649	just
326752	327206	D	0.55259	12	15	650	diadic,
327238	327482	D	0.8	12	16	651	but
