start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
119312	119782	C	0.99922	5	95	296	classify
119846	120170	C	0.99998	5	96	297	them
120240	120774	C	0.80108	5	97	298	relatively
120822	121174	C	0.99998	5	98	299	easily
121222	121386	C	1.0	5	99	300	with
121408	121594	C	0.89	5	100	301	the
121632	121834	C	1.0	5	101	302	same
121872	122074	C	1.0	5	102	303	level
122112	122266	C	1.0	5	103	304	of
122288	122950	C	0.95188	5	104	305	accuracy.
123030	123226	C	1.0	6	1	306	And
123248	123386	C	0.99999	6	2	307	this
123408	123594	C	0.99996	6	3	308	is
123632	123786	C	0.99998	6	4	309	what
123808	123994	C	0.91598	6	5	310	we
124032	124294	C	0.99974	6	6	311	typically
124342	124554	C	0.99992	6	7	312	call
124592	125526	C	0.57056	6	8	313	generalization.
125718	126362	C	1.0	6	9	314	However,
126496	126794	C	0.99992	6	10	315	even
126832	127206	C	0.96196	6	11	316	fairly
127238	127434	C	1.0	6	12	317	early
127472	127674	C	0.99973	6	13	318	on
127712	127818	C	0.99999	6	14	319	it
127824	127946	C	0.99995	6	15	320	was
127968	128246	C	0.92882	6	16	321	noticed
128278	128426	C	0.99997	6	17	322	that
128448	128646	C	0.9945	6	18	323	these
128688	129242	C	0.81651	6	19	324	systems
129306	129582	C	0.99999	6	20	325	really
129636	130074	C	0.51246	6	21	326	struggle
130122	130382	C	1.0	6	22	327	with
130436	130702	C	1.0	6	23	328	small
130756	131098	C	0.99879	6	24	329	shifts
131114	131246	C	1.0	6	25	330	or
131268	131930	C	0.99993	6	26	331	deformations
132010	132298	C	0.9996	6	27	332	applied
132314	132446	C	1.0	6	28	333	to
132468	132558	C	1.0	6	29	334	the
132564	133194	C	0.9825	6	30	335	images.
133322	133566	C	0.9999	6	31	336	For
133588	133870	C	0.99997	6	32	337	example,
133940	134560	C	0.57436	6	33	338	if
139170	139966	C	0.92	6	34	339	so,
140148	140494	C	0.27	6	35	340	you
140532	140734	C	0.9998	6	36	341	think,
140772	140926	C	0.99997	6	37	342	why
140948	141086	C	0.99512	6	38	343	is
141108	141294	C	0.99987	6	39	344	this
141332	142346	C	0.98856	6	40	345	surprising?
142538	142846	C	1.0	6	41	346	And
142868	143018	C	1.0	6	42	347	I
143044	143326	C	0.90646	6	43	348	argue
143358	143566	C	0.99147	6	44	349	it's
143598	143746	C	0.99999	6	45	350	really
143768	143918	C	0.99999	6	46	351	due
143934	144066	C	1.0	6	47	352	to
144088	144274	C	1.0	6	48	353	our
144312	144638	C	0.96238	6	49	354	innate
144654	145022	C	0.99968	6	50	355	ability
145086	145314	C	1.0	6	51	356	to
145352	145650	C	0.99999	6	52	357	perform
145720	145954	C	0.85798	6	53	358	this
145992	146194	C	1.0	6	54	359	type
146232	146674	C	1.0	6	55	360	of
146792	147294	C	0.85115	6	56	361	structured
147342	147950	C	0.99748	6	57	362	generalization
148030	148274	C	0.69756	6	58	363	that
148312	148514	C	0.99995	6	59	364	this
148552	148994	C	0.99996	6	60	365	example
149112	149394	C	1.0	6	61	366	is
149432	149538	C	1.0	6	62	367	a
149544	149934	C	0.99942	6	63	368	failure
149982	150338	C	0.99	6	64	369	of.
150424	151154	C	1.0	6	65	370	So
151352	151666	C	0.99999	6	66	371	for
151688	152018	C	0.99742	6	67	372	example,
152104	152354	C	0.99983	6	68	373	this
152392	152606	C	0.99996	6	69	374	shift
152638	152786	C	0.99999	6	70	375	is
152808	153086	C	0.99991	6	71	376	nearly
153118	153774	C	0.99963	6	72	377	imperceptible
153822	153986	C	1.0	6	73	378	to
154008	154338	C	1.0	6	74	379	us
154424	154626	C	1.0	6	75	380	and
154648	154786	C	1.0	6	76	381	we
154808	155086	C	0.99998	6	77	382	handle
155118	155230	C	0.99999	6	78	383	it
155240	155970	C	0.98148	6	79	384	automatically,
156050	156434	C	0.97822	6	80	385	whereas
156482	156598	C	0.99766	6	81	386	in
156604	156726	C	0.96606	6	82	387	these
156748	157106	C	0.99791	6	83	388	systems
157138	157474	C	0.981	6	84	389	it's
157522	157734	C	1.0	6	85	390	very
157772	158194	C	0.99995	6	86	391	clearly
158242	158406	C	1.0	6	87	392	a
158428	158662	C	0.99996	6	88	393	major
158716	159126	C	0.99996	6	89	394	problem.
159228	159446	C	1.0	7	1	395	So
159468	159606	C	0.99995	7	2	396	in
159628	159862	C	0.99994	7	3	397	words,
159916	160038	C	0.99999	7	4	398	we
160044	160166	C	0.99997	7	5	399	can
160188	160326	C	1.0	7	6	400	say
160348	160630	C	0.99999	7	7	401	that
160700	161106	C	0.98996	7	8	402	structure
161138	161858	C	0.70905	7	9	403	generalization
161954	162262	C	0.99999	7	10	404	is
162316	162486	C	1.0	7	11	405	a
162508	163090	C	0.99992	7	12	406	generalization
163170	163606	C	0.6	7	13	407	to
163708	164070	C	0.51568	7	14	408	some
164140	164674	C	0.99946	7	15	409	symmetry
164722	165314	C	0.95555	7	16	410	transformations
165362	165478	C	1.0	7	17	411	of
165484	165654	C	0.58	7	18	412	the
165692	166210	C	0.99996	7	19	413	input,
166290	166534	C	0.65	7	20	414	or
166572	166726	C	1.0	7	21	415	in
166748	166886	C	1.0	7	22	416	this
166908	167094	C	1.0	7	23	417	case,
167132	167286	C	1.0	7	24	418	the
167308	167714	C	0.75528	7	25	419	symmetry
167762	168322	C	0.98412	7	26	420	transformation
168386	168614	C	0.99999	7	27	421	is
168652	168770	C	1.0	7	28	422	a
168780	169002	C	1.0	7	29	423	small
169056	169366	C	0.99997	7	30	424	shift
169398	169546	C	1.0	7	31	425	that
169568	169718	C	0.99996	7	32	426	leaves
169734	169866	C	0.64	7	33	427	the
169888	170246	C	0.99996	7	34	428	digit
170278	170570	C	0.99998	7	35	429	class
170640	171610	C	0.60873	7	36	430	unchanged.
171950	172362	C	1.0	7	37	431	So
172416	172586	C	1.0	7	38	432	the
172608	172890	C	1.0	7	39	433	obvious
172960	173242	C	1.0	7	40	434	question
173296	173514	C	0.99993	7	41	435	then
173552	173994	C	0.99379	7	42	436	is
174112	174394	C	1.0	7	43	437	what
174432	174854	C	0.60943	7	44	438	precisely
174902	175066	C	0.99998	7	45	439	do
175088	175226	C	0.99997	7	46	440	we
175248	175434	C	1.0	7	47	441	mean
175472	175674	C	1.0	7	48	442	by
175712	175914	C	0.77383	7	49	443	this
175952	176374	C	0.98888	7	50	444	natural
176422	177142	C	0.31725	7	51	445	structure
177286	177642	C	1.0	7	52	446	and
177696	177866	C	0.99999	7	53	447	why
177888	178026	C	0.99997	7	54	448	do
178048	178138	C	0.99998	7	55	449	we
178144	178266	C	1.0	7	56	450	think
178288	178474	C	0.79794	7	57	451	that.
178512	178714	A	0.99984	7	58	452	This
178752	178906	A	0.99884	7	59	453	would
178928	179066	A	0.99999	7	60	454	help
179088	179286	A	0.95	7	61	455	us
179328	179582	A	1.0	7	62	456	with
179636	179854	A	0.99994	7	63	457	these
179892	180750	A	0.99987	7	64	458	settings?
181570	181934	C	1.0	7	65	459	So
181972	182126	C	1.0	7	66	460	first,
182148	182426	C	0.57848	7	67	461	let's
182458	182654	C	1.0	7	68	462	talk
182692	182990	C	0.99999	7	69	463	about
183060	183246	C	0.99999	7	70	464	what
183268	183406	C	0.99999	7	71	465	we
183428	183566	C	1.0	7	72	466	mean
183588	183726	C	1.0	7	73	467	by
183748	184026	C	0.99995	7	74	468	natural
184058	184346	C	0.99955	7	75	469	neural
184378	185150	C	0.99993	7	76	470	structure.
185730	186094	C	1.0	7	77	471	One
186132	186286	C	1.0	7	78	472	way
186308	186446	C	1.0	7	79	473	to
186468	186654	C	1.0	7	80	474	talk
186692	187134	C	1.0	7	81	475	about
187252	188042	C	0.99059	7	82	476	structure
188186	188542	C	1.0	7	83	477	or
188596	188814	C	1.0	7	84	478	any
188852	189054	C	1.0	7	85	479	type
189092	189726	C	1.0	7	86	480	of
189908	190394	C	0.99775	7	87	481	bias
190442	190606	C	1.0	7	88	482	in
190628	190718	C	1.0	7	89	483	a
190724	190942	C	1.0	7	90	484	system
190996	191214	C	0.84323	7	91	485	is
191252	191406	C	0.9995	7	92	486	an
191428	191914	C	0.61523	7	93	487	inductive
191962	192458	C	0.99861	7	94	488	bias.
192554	192766	C	1.0	8	1	489	And
192788	192974	C	1.0	8	2	490	so
193012	193130	C	0.99999	8	3	491	an
193140	193566	C	0.85501	8	4	492	inductive
193598	193934	C	0.99998	8	5	493	bias
193982	194146	C	1.0	8	6	494	can
194168	194494	C	0.99986	8	7	495	loosely
194542	194706	C	1.0	8	8	496	be
194728	195006	C	0.99643	8	9	497	defined
195038	195234	C	0.99999	8	10	498	as
195272	195426	C	0.99997	8	11	499	an
195448	196094	C	0.55976	8	12	500	apriori
196142	196606	C	0.98361	8	13	501	restriction
196638	196834	C	0.78	8	14	502	of
196872	196978	C	1.0	8	15	503	a
196984	197106	C	0.99999	8	16	504	set
197128	197266	C	1.0	8	17	505	of
197288	197854	C	0.99928	8	18	506	realizable
197902	198574	C	0.67036	8	19	507	hypotheses.
198622	198786	C	0.83888	8	20	508	When
198808	198958	C	0.99994	8	21	509	you're
198974	199154	C	1.0	8	22	510	doing
199192	199442	C	0.99998	8	23	511	model
199496	200290	C	0.9958	8	24	512	selection.
200870	201234	C	1.0	8	25	513	More
201272	201774	C	0.52025	8	26	514	colloquially,
201822	201986	C	0.99994	8	27	515	we
202008	202146	C	0.99997	8	28	516	can
202168	202354	C	1.0	8	29	517	call
202392	202786	C	0.99994	8	30	518	this
202888	203202	C	0.9968	8	31	519	something
203256	203426	C	1.0	8	32	520	like
203448	203790	C	0.99764	8	33	521	before
203880	204134	C	0.99864	8	34	522	seeing
204172	204374	C	0.99999	8	35	523	any
204412	204710	C	1.0	8	36	524	data,
204780	205026	C	0.97516	8	37	525	it's
205058	205158	C	1.0	8	38	526	a
205164	205714	C	0.57896	8	39	527	restriction
205762	206118	C	1.0	8	40	528	of
206204	206454	C	1.0	8	41	529	what
206492	206694	C	0.91	8	42	530	and
206732	206934	C	1.0	8	43	531	how
206972	207126	C	1.0	8	44	532	you
207148	207286	C	1.0	8	45	533	can
207308	207734	C	0.99999	8	46	534	learn.
207852	208134	C	1.0	8	47	535	So
208172	208422	C	0.99999	8	48	536	very
208476	208962	C	0.97188	8	49	537	broadly,
209026	209254	C	1.0	8	50	538	this
209292	209446	C	0.99984	8	51	539	can
209468	209794	C	0.99999	8	52	540	include
209842	210150	C	0.99998	8	53	541	anything
210220	210790	C	0.98692	8	54	542	from
210940	211350	C	0.99994	8	55	543	model
211420	211894	C	0.99835	8	56	544	class
212012	212390	C	0.68	8	57	545	to
212460	213090	C	0.99982	8	58	546	optimization
213170	213762	C	0.90961	8	59	547	procedures
213826	214006	C	1.0	8	60	548	or
214028	214214	C	0.99999	8	61	549	even
214252	215430	C	0.99371	8	62	550	hyperparameters.
215930	216306	C	1.0	8	63	551	And
216348	216506	C	0.99932	8	64	552	in
216528	216666	C	0.99999	8	65	553	some
216688	216874	C	0.99991	8	66	554	sense
216912	217066	C	0.99986	8	67	555	they
217088	217226	C	0.99988	8	68	556	really
217248	218090	C	0.99402	8	69	557	define
220270	220586	C	0.99933	8	70	558	what
220608	220794	C	0.99977	8	71	559	is
220832	221130	C	0.99998	8	72	560	possible
221200	221386	C	1.0	8	73	561	to
221408	221738	C	0.99992	8	74	562	learn.
221824	222266	C	0.99	9	1	563	And
222368	222586	C	0.99776	9	2	564	it
222608	222966	C	0.99986	9	3	565	defines
222998	223590	C	0.99964	9	4	566	generalization
223670	223866	C	0.74657	9	5	567	in
223888	224460	C	0.99773	9	6	568	that
224830	225194	C	1.0	9	7	569	you
225232	225530	C	0.99994	9	8	570	actually
225600	225990	C	0.98171	9	9	571	can't
226070	226614	C	0.99925	9	10	572	generalize
226662	226886	C	0.99988	9	11	573	beyond
226918	227018	C	1.0	9	12	574	a
227024	227242	C	0.99988	9	13	575	training
227296	227514	C	0.99979	9	14	576	set
227552	227754	C	0.99997	9	15	577	without
227792	228042	C	0.99998	9	16	578	having
228096	228314	C	0.99928	9	17	579	some
228352	228678	C	0.9944	9	18	580	inductive
228694	229158	C	0.96584	9	19	581	biases.
229254	229418	C	0.97	9	20	582	And
229424	229546	C	0.99827	9	21	583	this
229568	229706	C	0.98814	9	22	584	is
229728	230038	C	0.99972	9	23	585	explained
230054	230234	C	0.76	9	24	586	more
230272	230694	C	0.99986	9	25	587	thoroughly
230742	230906	C	0.9952	9	26	588	in.
230928	231114	A	0.99763	9	27	589	This
231152	231450	A	0.99998	9	28	590	paper
231520	231946	A	0.99997	9	29	591	by
232048	232486	A	0.99835	9	30	592	David
232518	233314	A	0.44861	9	31	593	Wolford.
233462	234158	C	0.94	9	32	594	So
234324	234606	C	0.99964	9	33	595	what
234628	234766	C	0.99999	9	34	596	we
234788	234926	C	0.99997	9	35	597	mean
234948	235086	C	0.99999	9	36	598	by
235108	235434	C	0.59379	9	37	599	natural
235482	235866	C	0.99829	9	38	600	inductive
235898	236330	C	0.993	9	39	601	biases
236410	236894	C	0.9986	9	40	602	then
237012	237534	C	0.99949	9	41	603	is
237652	238122	C	0.9952	9	42	604	biases
238186	238414	C	0.55971	9	43	605	that
238452	238746	C	0.99981	9	44	606	stem
238778	238926	C	0.99999	9	45	607	from
238948	239086	C	0.97	9	46	608	the
239108	239594	C	0.9417	9	47	609	restrictions
239642	239806	C	0.99	9	48	610	and
239828	240410	C	0.99506	9	49	611	limitations
240490	240638	C	0.99995	9	50	612	that
240644	240814	C	0.85878	9	51	613	are
240852	241194	C	0.98492	9	52	614	faced
241242	241550	C	0.99998	9	53	615	by
241620	242074	C	0.99961	9	54	616	natural
242122	243050	C	0.99963	9	55	617	systems,
243210	243486	C	0.99989	9	56	618	by
243508	243598	C	1.0	9	57	619	the
243604	243798	C	0.52062	9	58	620	nature
243834	243986	C	1.0	9	59	621	of
244008	244194	C	0.99999	9	60	622	having
244232	244338	C	1.0	9	61	623	to
244344	244514	C	1.0	9	62	624	live
244552	244658	C	1.0	9	63	625	in
244664	244786	C	0.95	9	64	626	the
244808	245042	C	1.0	9	65	627	real
245096	245506	C	0.99999	9	66	628	world.
245608	245826	C	1.0	9	67	629	For
245848	246322	C	0.99992	9	68	630	example,
246456	246706	C	1.0	9	69	631	the
246728	247006	C	0.99999	9	70	632	brain
247038	247186	C	0.99999	9	71	633	has
247208	247394	C	0.99998	9	72	634	many
247432	247934	C	0.99004	9	73	635	efficiency
247982	248446	C	0.98421	9	74	636	constraints
248478	248674	C	0.84	9	75	637	and
248712	249054	C	0.99986	9	76	638	physical
249102	249646	C	0.99994	9	77	639	constraints
249678	249874	C	0.91244	9	78	640	by
249912	250126	C	0.99994	9	79	641	nature
250158	250258	C	1.0	9	80	642	of
250264	250434	C	0.94796	9	81	643	its
250472	251410	C	0.99983	9	82	644	construction.
252070	252434	C	1.0	10	1	645	And
252472	252798	C	0.99998	10	2	646	following
252814	252994	C	0.8885	10	3	647	this
253032	253326	C	0.99999	10	4	648	logic,
253358	253554	C	0.99957	10	5	649	then
253592	253746	C	0.99998	10	6	650	these
253768	254158	C	0.99993	10	7	651	constraints
254174	254318	C	0.99999	10	8	652	are
