start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
140746	141056	26	A	0.99996	17	274	it's
141088	141236	26	A	0.99999	18	275	quite
141258	141492	26	A	0.98356	19	276	old,
141546	141668	26	A	1.0	20	277	at
141674	142230	26	A	0.99981	21	278	least
142920	143296	26	A	0.99776	22	279	early
143338	144136	26	A	0.95	23	280	70s.
144238	144600	27	A	0.99998	1	281	Anyway,
144670	144856	27	A	0.99986	2	282	so
144878	145064	27	A	0.99998	3	283	number
145102	145784	27	A	0.59	4	284	one,
145982	146730	27	A	0.99996	5	285	basically
147180	147716	27	A	0.30981	6	286	curve
147748	147896	27	A	0.99999	7	287	that
147918	148152	27	A	0.99998	8	288	part,
148206	148616	27	A	0.99926	9	289	right?
148718	148936	28	A	0.99994	1	290	If
148958	149096	28	A	1.0	2	291	I
149118	149256	28	A	0.99893	3	292	want
149278	149560	28	A	1.0	4	293	to
149630	149956	28	A	0.60012	5	294	gather
149988	150184	28	A	0.99573	6	295	some
150222	150472	28	A	0.99999	7	296	information,
150526	150696	28	A	0.76	8	297	I
150718	150856	28	A	0.99852	9	298	need
150878	151160	28	A	1.0	10	299	to
151230	151716	28	A	0.95098	11	300	perturb
151748	151896	28	A	0.92	12	301	a
151918	152152	28	A	1.0	13	302	system
152206	152596	28	A	0.99941	14	303	somehow.
152628	152776	29	A	0.99997	1	304	So
152798	152888	29	A	1.0	2	305	I
152894	153016	29	A	0.99903	3	306	need
153038	153272	29	A	1.0	4	307	to
153326	153844	29	A	0.99998	5	308	act.
153982	154284	30	A	0.68	1	309	And
154322	154476	30	A	0.99969	2	310	this
154498	155116	30	A	0.99926	3	311	is
155298	156024	30	A	0.7398	4	312	literally
156152	156396	30	A	0.98244	5	313	in
156418	156696	30	A	0.89	6	314	units
156728	156876	30	A	1.0	7	315	of
156898	157192	30	A	0.83445	8	316	actions,
157256	157580	30	A	0.96513	9	317	right?
157650	158124	31	A	0.99993	1	318	So
158242	158616	31	A	1.0	2	319	units
158648	158796	31	A	1.0	3	320	of
158818	159100	31	A	0.99997	4	321	energy
159170	159452	31	A	0.99269	5	322	times
159506	159916	31	A	0.98977	6	323	time.
160018	160284	32	A	0.6	1	324	And
160322	160524	32	A	0.89929	2	325	he
160562	160936	32	A	0.99898	3	326	provided
160968	161116	32	A	1.0	4	327	the
161138	161420	32	A	0.99999	5	328	example
161490	161964	32	A	0.98	6	329	of
162082	163180	32	A	0.21796	7	330	rodoxin,
164080	164444	32	A	1.0	8	331	which
164482	165070	32	A	0.99998	9	332	is
165680	166136	32	A	0.98511	10	333	apparently
166168	166412	32	A	0.99466	11	334	near
166466	166776	32	A	0.99155	12	335	optimal
166808	166968	32	A	0.99737	13	336	from
166994	167088	32	A	0.96	14	337	a
167094	167760	32	A	0.54221	15	338	quantum
168500	169260	32	A	0.96407	16	339	perspective.
169340	169536	33	A	0.99967	1	340	This
169558	169984	33	A	0.90628	2	341	is
170102	170732	33	A	0.98483	3	342	mechanically
170796	171024	33	A	0.99859	4	343	what
171062	171264	33	A	0.99999	5	344	goes
171302	171504	33	A	0.99997	6	345	on
171542	171696	33	A	0.99998	7	346	in
171718	171856	33	A	1.0	8	347	your
171878	172304	33	A	0.93034	9	348	eyes
172422	172752	33	A	0.68648	10	349	as
172806	173024	33	A	0.99791	11	350	light
173062	173264	33	A	0.99999	12	351	comes
173302	173936	33	A	0.63981	13	352	in.
174118	174416	34	A	1.0	1	353	And
174438	174576	34	A	0.99999	2	354	this
174598	174736	34	A	1.0	3	355	is
174758	175036	34	A	0.5406	4	356	clearly
175068	175168	34	A	1.0	5	357	the
175174	175440	34	A	0.58128	6	358	difference
175510	175696	34	A	1.0	7	359	that
175718	175904	34	A	0.99994	8	360	makes
175942	176048	34	A	1.0	9	361	a
176054	176656	34	A	1.0	10	362	difference
176838	177088	34	A	0.99997	11	363	in
177094	177216	34	A	0.92	12	364	your
177238	177920	34	A	0.4981	13	365	brain.
180360	180676	35	A	1.0	1	366	The
180698	180980	35	A	1.0	2	367	second
181050	181332	35	A	0.99999	3	368	part
181386	181652	35	A	0.74605	4	369	were
181706	181828	35	A	1.0	5	370	the
181834	182096	35	A	0.9999	6	371	physical
182128	182448	35	A	0.99969	7	372	degrees
182464	182596	35	A	1.0	8	373	of
182618	182992	35	A	0.9993	9	374	freedom.
183056	183332	36	A	0.9999	1	375	So
183386	183744	36	A	0.99969	2	376	recall
183792	184390	36	A	0.996	3	377	that
185880	186244	36	A	0.99994	4	378	we
186282	186870	36	A	0.98316	5	379	had
187240	187604	36	A	0.86	6	380	a
187642	188224	36	A	0.94892	7	381	boundary,
188352	188836	36	A	0.76519	8	382	okay?
188938	189590	37	A	0.99975	1	383	So
190600	190964	37	A	0.92364	2	384	this
191002	191344	37	A	0.99986	3	385	theory
191392	191796	37	A	0.98	4	386	of
191898	192288	37	A	0.81074	5	387	quantum
192304	192736	37	A	0.98901	6	388	mechanics
192768	192928	37	A	0.45878	7	389	as
192954	193556	37	A	0.9998	8	390	measurement
193668	194676	37	A	0.92812	9	391	necessarily
194868	195316	37	A	0.99619	10	392	breaks
195348	195496	37	A	0.99998	11	393	down
195518	195656	37	A	0.96	12	394	the
195678	195960	37	A	0.99961	13	395	system
196030	196600	37	A	0.99999	14	396	into
196750	197256	37	A	0.99	15	397	a
197358	198052	37	A	0.80523	16	398	bipartite
198116	198344	37	A	0.99999	17	399	system
198382	198536	37	A	0.99995	18	400	with
198558	198696	37	A	0.63	19	401	a
198718	199400	37	A	0.87163	20	402	boundary,
205520	205884	37	A	0.99983	21	403	which
205922	206028	37	A	1.0	22	404	are
206034	206108	37	A	0.99	23	405	a
206114	206284	37	A	0.99863	24	406	lot
206322	206792	37	A	0.99989	25	407	smaller
206856	207470	37	A	0.9907	26	408	than
209040	209356	37	A	1.0	27	409	the
209378	209688	37	A	0.9526	28	410	degrees
209704	209836	37	A	0.96	29	411	of
209858	210136	37	A	0.99996	30	412	freedom
210168	210412	37	A	0.63	31	413	of
210466	210636	37	A	0.77	32	414	A
210658	210796	37	A	0.99	33	415	and
210818	211390	37	A	0.99	34	416	B,
211920	212236	37	A	1.0	35	417	at
212258	212492	37	A	0.99981	36	418	least
212546	212716	37	A	1.0	37	419	in
212738	212924	37	A	0.99998	38	420	terms
212962	213164	37	A	1.0	39	421	of
213202	213356	37	A	0.99	40	422	the
213378	213656	37	A	0.85088	41	423	dimension
213688	213788	37	A	1.0	42	424	of
213794	213916	37	A	0.91	43	425	the
213938	214296	37	A	0.63535	44	426	filbert
214328	214910	37	A	0.99906	45	427	space
215680	216430	37	A	0.6	46	428	and
217120	217870	37	A	0.41709	47	429	media
218560	219310	37	A	0.96029	48	430	change.
220580	220992	38	C	0.99693	1	431	Sorry,
221046	221168	38	C	0.99996	2	432	can
221174	221344	38	C	0.94	3	433	you
221382	221724	38	C	0.94834	4	434	repeat,
221772	222560	38	C	0.58462	5	435	Andre?
223540	224076	39	A	0.9779	1	436	Repeat
224108	224304	39	A	0.99292	2	437	what?
224342	224736	40	C	0.7532	1	438	Sorry,
224838	225056	40	C	1.0	2	439	just
225078	225312	40	C	0.92929	3	440	last
225366	225584	40	C	1.0	4	441	30
225622	226400	40	C	1.0	5	442	seconds.
226900	227456	41	A	0.99898	1	443	Yeah.
227558	227776	42	A	0.9818	1	444	So
227798	227936	42	A	0.97	2	445	the
227958	228192	42	A	1.0	3	446	second
228246	228696	42	A	0.99888	4	447	ingredient
228748	229350	42	A	0.62391	5	448	is
231160	231476	42	A	1.0	6	449	the
231498	231856	42	A	0.99998	7	450	physical
231888	232352	42	A	0.61229	8	451	medium
232416	232644	42	A	0.99999	9	452	in
232682	233268	42	A	1.0	10	453	which
233434	233812	42	A	0.99971	11	454	this
233866	234276	42	A	0.99999	12	455	information
234378	234976	42	A	0.42639	13	456	exchange
235088	236020	42	A	0.58576	14	457	occurs,
238040	238404	42	A	0.99384	15	458	where
238442	238596	42	A	0.99	16	459	the
238618	239120	42	A	0.99619	17	460	physical
239200	239568	42	A	0.76173	18	461	degrees
239584	239716	42	A	0.93	19	462	of
239738	240016	42	A	0.9991	20	463	freedom,
240048	240148	42	A	1.0	21	464	the
240154	240512	42	A	0.75975	22	465	qubits,
240576	241190	42	A	0.99998	23	466	are
241640	242560	42	A	0.98679	24	467	arranged,
242720	243104	42	A	0.96	25	468	and
243162	243336	42	A	0.99887	26	469	these
243358	243496	42	A	0.9829	27	470	are
243518	243844	42	A	0.99986	28	471	physically
243892	244772	42	A	0.99179	29	472	perturbed
244916	245176	42	A	0.52336	30	473	in
245198	245432	42	A	0.86568	31	474	order
245486	245752	42	A	1.0	32	475	to
245806	246276	42	A	0.90077	33	476	mediate
246308	246552	42	A	0.9998	34	477	that
246606	246872	42	A	0.9999	35	478	difference
246926	247096	42	A	0.96604	36	479	that
247118	247256	42	A	0.99992	37	480	makes
247278	247416	42	A	0.85	38	481	a
247438	248010	42	A	1.0	39	482	difference.
248940	249304	43	A	0.99995	1	483	So
249342	249496	43	A	1.0	2	484	we
249518	249656	43	A	1.0	3	485	can
249678	249816	43	A	0.99999	4	486	think
249838	249976	43	A	1.0	5	487	of
249998	250184	43	A	0.51814	6	488	this
250222	250580	43	A	0.86457	7	489	dually
250660	250856	43	A	0.99983	8	490	as
250878	251064	43	A	1.0	9	491	either
251102	251476	43	A	0.95757	10	492	preparing
251508	251656	43	A	0.99952	11	493	those
251678	252004	43	A	0.99727	12	494	qubits
252052	252360	43	A	0.99993	13	495	or
252430	252996	43	A	0.99962	14	496	decoding
253028	253176	43	A	0.9999	15	497	those
253198	253880	43	A	0.93453	16	498	qubits.
255040	255404	44	A	0.91	1	499	And
255442	255596	44	A	0.99992	2	500	then
255618	256188	44	A	0.6521	3	501	finally,
256354	256684	44	A	0.9496	4	502	there
256722	256924	44	A	0.99977	5	503	was
256962	257164	44	A	1.0	6	504	the
257202	257544	44	A	0.99781	7	505	notion
257592	258190	44	A	0.76	8	506	of
260240	260556	44	A	1.0	9	507	the
260578	261032	44	A	0.91391	10	508	reference
261096	261820	44	A	0.98693	11	509	frame.
262320	263164	45	A	0.89406	1	510	Okay,
263362	264156	45	A	0.99984	2	511	so
264338	264636	45	A	0.75	3	512	the
264658	264984	45	A	0.91876	4	513	theory
265032	266060	45	A	0.99865	5	514	necessitates
266420	266784	45	A	0.88	6	515	a
266822	267120	45	A	1.0	7	516	free
267190	267804	45	A	0.99999	8	517	choice
267932	268224	45	A	1.0	9	518	of
268262	268416	45	A	1.0	10	519	the
268438	268816	45	A	0.83473	11	520	agent
268918	269424	45	A	0.91	12	521	of
269542	269776	45	A	0.91	13	522	a
269798	270156	45	A	0.99992	14	523	reference
270188	270524	45	A	0.50291	15	524	frame.
270572	271216	46	A	0.94	1	525	And
271398	271884	46	A	0.95706	2	526	physically
271932	272096	46	A	0.99999	3	527	what
272118	272304	46	A	0.99398	4	528	this
272342	272716	46	A	0.92258	5	529	amounts
272748	272992	46	A	0.94	6	530	to
273046	273408	46	A	0.90535	7	531	is
273494	273744	46	A	0.52	8	532	a
273782	274032	46	A	1.0	9	533	free
274086	274828	46	A	0.99979	10	534	choice
275004	275730	46	A	1.0	11	535	of
276980	277296	46	A	0.97	12	536	a
277318	277900	46	A	0.99938	13	537	measurement
277980	278664	46	A	0.84516	14	538	axis
278812	279076	46	A	0.99301	15	539	for
279098	279476	46	A	0.99943	16	540	those
279578	280096	46	A	0.57861	17	541	qubits.
280128	280276	47	A	0.99924	1	542	So
280298	280388	47	A	0.99999	2	543	we
280394	280564	47	A	0.52773	3	544	can
280602	280804	47	A	0.99988	4	545	think
280842	281380	47	A	1.0	5	546	of
281530	282208	47	A	0.92033	6	547	measuring
282304	282564	47	A	0.85	7	548	z
282602	283380	47	A	0.82452	8	549	spin
283800	284116	47	A	0.85355	9	550	in
284138	284324	47	A	0.99996	10	551	those
284362	284704	47	A	0.96187	11	552	qubits
284752	284868	47	A	0.99973	12	553	on
284874	284948	47	A	1.0	13	554	the
284954	285408	47	A	0.6894	14	555	boundary.
285504	286150	48	A	0.97442	1	556	So
286680	287044	48	A	0.99981	2	557	that
287082	287456	48	A	0.82972	3	558	requires
287488	287636	48	A	0.99	4	559	a
287658	287796	48	A	1.0	5	560	free
287818	288432	48	A	0.99959	6	561	choice
288576	289220	48	A	0.54	7	562	of
289370	289684	48	A	0.99819	8	563	that
289722	290500	48	A	0.56492	9	564	axis.
291500	291864	49	A	0.99	1	565	And
291902	292490	49	A	0.99971	2	566	this
293020	293668	49	A	0.58871	3	567	amounts
293684	294008	49	A	0.62	4	568	to
294094	294344	49	A	1.0	5	569	your
294382	294724	49	A	0.59951	6	570	reference
294772	295044	49	A	0.87972	7	571	frame,
295092	295256	49	A	1.0	8	572	the
295278	295604	49	A	0.9146	9	573	context
295652	295816	49	A	0.99999	10	574	in
295838	296024	49	A	1.0	11	575	which
296062	296264	49	A	0.99899	12	576	those
296302	296724	49	A	0.99994	13	577	measurements
296772	297128	49	A	0.74935	14	578	are
297214	298228	49	A	0.99988	15	579	performed.
298404	298744	50	A	0.79628	1	580	On
298782	299370	50	A	0.98	2	581	one
300060	300724	50	A	0.56177	3	582	extreme
300772	301080	50	A	1.0	4	583	case,
301150	301336	50	A	0.99879	5	584	we
301358	301544	50	A	0.97243	6	585	have
301582	301832	50	A	0.6925	7	586	that
301886	302152	50	A	0.50465	8	587	if
302206	302424	50	A	0.96027	9	588	those
302462	302852	50	A	0.99975	10	589	references
302916	303096	50	A	1.0	11	590	are
303118	303476	50	A	0.9999	12	591	perfectly
303508	304368	50	A	0.94076	13	592	aligned,
304564	304924	50	A	0.84626	14	593	then
304962	305116	50	A	0.99	15	594	the
305138	305416	50	A	0.83036	16	595	exchange
305448	305596	50	A	1.0	17	596	of
305618	306044	50	A	0.99999	18	597	information
306162	306876	50	A	0.75979	19	598	is
307058	308140	50	A	0.71093	20	599	noiseless.
308640	308956	51	A	0.91209	1	600	There.
308978	309212	52	A	0.56451	1	601	Was
309266	309628	52	A	0.89398	2	602	it
309714	310104	52	A	0.99992	3	603	somewhere
310152	310316	52	A	0.99998	4	604	over
310338	310524	52	A	0.8988	5	605	here?
310562	310716	53	A	0.99	1	606	I
310738	311310	53	A	0.99995	2	607	think
312080	312348	53	A	0.99	3	608	I
312354	312536	53	A	0.89045	4	609	can't
312568	312764	53	A	0.99273	5	610	quite
312802	313240	53	A	0.99949	6	611	recall.
313320	313996	54	A	0.52519	1	612	But
314178	314936	54	A	0.99556	2	613	generically,
315048	315276	54	A	0.99801	3	614	these
315298	315436	54	A	1.0	4	615	two
315458	315784	54	A	0.99835	5	616	reference
315832	316104	54	A	0.99994	6	617	frames
316152	316316	54	A	1.0	7	618	of
316338	316664	54	A	0.7655	8	619	Alice
316712	316828	54	A	1.0	9	620	and
316834	317016	54	A	0.99224	10	621	Bob,
317048	317196	54	A	0.92	11	622	A
317218	317308	54	A	0.99	12	623	and
317314	317484	54	A	1.0	13	624	B
317522	317628	54	A	0.99999	14	625	are
317634	318092	54	A	0.99815	15	626	not
318226	318620	54	A	0.99998	16	627	exactly
318690	318888	54	A	1.0	17	628	the
318914	319344	54	A	1.0	18	629	same.
319462	319696	55	A	0.91936	1	630	They
319718	319856	55	A	0.99893	2	631	get
319878	320016	55	A	1.0	3	632	to
320038	320560	55	A	0.99555	4	633	choose
320710	320976	55	A	1.0	5	634	the
320998	321356	55	A	0.99998	6	635	reference
321388	321772	55	A	0.79817	7	636	frames.
321836	322016	56	A	0.75	1	637	I
322038	322176	56	A	0.99862	2	638	think
322198	322396	56	A	0.99954	3	639	it's
322428	322528	56	A	0.99999	4	640	all
322534	322656	56	A	0.87	5	641	the
322678	323296	56	A	0.9998	6	642	way
323478	323776	56	A	0.99989	7	643	on
323798	323936	56	A	1.0	8	644	the
323958	324192	56	A	0.99999	9	645	bottom,
324246	324848	56	A	0.99992	10	646	actually.
325014	325776	57	A	0.97022	1	647	Right,
325958	326256	57	A	0.99999	2	648	so
326278	326416	57	A	0.99997	3	649	they
326438	326528	57	A	1.0	4	650	can
326534	326656	57	A	1.0	5	651	be
