start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
32700	32886	7	A	0.73	1	66	Oh,
32908	32998	7	A	0.99968	2	67	we
33004	33174	7	A	0.82833	3	68	did
33212	33462	7	A	0.99998	4	69	discuss
33516	34120	7	A	0.97	5	70	this.
34810	35318	8	A	0.82296	1	71	Yeah,
35404	35606	8	A	0.9999	2	72	we
35628	35766	8	A	0.99868	3	73	did
35788	36022	8	A	0.9999	4	74	discuss
36076	36294	8	A	1.0	5	75	this
36332	36486	8	A	0.99998	6	76	last
36508	37080	8	A	0.98	7	77	time.
37470	38220	9	A	0.99356	1	78	So
40110	40570	9	A	1.0	2	79	this
40640	41260	9	A	0.99891	3	80	question,
42270	42634	9	A	0.75	4	81	I
42672	43260	9	A	0.99293	5	82	think
45230	45594	9	A	0.99992	6	83	we
45632	45786	9	A	0.99999	7	84	did
45808	46042	9	A	0.9999	8	85	not
46096	46602	9	A	1.0	9	86	discuss
46736	47222	9	A	0.95474	10	87	pi
47286	47466	9	A	1.0	11	88	being
47488	47626	9	A	1.0	12	89	a
47648	47978	9	A	0.99998	13	90	policy
48064	48266	9	A	1.0	14	91	or
48288	48426	9	A	0.8	15	92	a
48448	49018	9	A	0.99972	16	93	model
49184	49562	9	A	0.99998	17	94	last
49616	49834	9	A	1.0	18	95	time.
49872	50074	10	A	1.0	1	96	Or
50112	50266	10	A	0.99973	2	97	did
50288	50860	10	A	0.99799	3	98	we?
51230	51546	11	A	1.0	1	99	I
51568	51706	11	A	0.99986	2	100	think
51728	51866	11	A	0.99998	3	101	we
51888	52182	11	A	0.71114	4	102	didn't
52246	52438	11	A	0.99999	5	103	get
52464	52606	11	A	1.0	6	104	to
52628	53200	11	A	0.63	7	105	this.
53650	54014	12	B	0.99915	1	106	Yeah,
54052	54158	12	B	1.0	2	107	I
54164	54298	12	B	0.99686	3	108	don't
54314	54446	12	B	0.99988	4	109	think
54468	54654	12	B	0.99964	5	110	we
54692	55146	12	B	0.99284	6	111	discussed
55178	55614	12	B	0.99894	7	112	that.
55732	55966	13	A	0.97196	1	113	All
55988	56174	13	A	1.0	2	114	right,
56212	56606	13	A	0.99962	3	115	so
56708	56926	13	A	0.99999	4	116	we
56948	57086	13	A	1.0	5	117	can
57108	57294	13	A	1.0	6	118	open
57332	57534	13	A	0.55582	7	119	it
57572	57726	13	A	1.0	8	120	up
57748	58320	13	A	1.0	9	121	and
58690	59098	13	A	0.99882	10	122	we'll
59114	59342	13	A	0.73015	11	123	start
59396	59566	13	A	1.0	12	124	here,
59588	59726	13	A	0.56	13	125	I
59748	59982	13	A	0.99992	14	126	guess,
60036	60398	13	A	0.99996	15	127	with
60484	60638	13	A	1.0	16	128	the
60644	60862	13	A	0.99993	17	129	most
60916	61786	13	A	0.96619	18	130	upvoted.
61898	62174	14	A	0.99939	1	131	So
62212	62366	14	A	1.0	2	132	the
62388	62670	14	A	0.98123	3	133	question
62740	63786	14	A	0.75286	4	134	reads,
63978	64286	14	A	0.99999	5	135	what
64308	64494	14	A	0.99894	6	136	is
64532	64874	14	A	0.96246	7	137	pi?
64922	65134	15	A	0.99745	1	138	On
65172	65434	15	A	0.99999	2	139	page
65492	66034	15	A	1.0	3	140	69,
66072	66178	15	A	1.0	4	141	the
66184	66494	15	A	0.98274	5	142	authors
66542	66802	15	A	0.94891	6	143	write,
66856	67026	15	A	1.0	7	144	at
67048	67234	15	A	0.99999	8	145	each
67272	67474	15	A	0.98	9	146	time
67512	67762	15	A	0.99505	10	147	step,
67816	67986	15	A	1.0	11	148	the
68008	68242	15	A	0.99994	12	149	current
68296	68562	15	A	0.99999	13	150	state
68616	68834	15	A	0.99999	14	151	is
68872	69454	15	A	0.99957	15	152	conditionally
69502	69934	15	A	0.94167	16	153	dependent
69982	70146	15	A	1.0	17	154	on
70168	70306	15	A	1.0	18	155	the
70328	70514	15	A	0.99998	19	156	state
70552	70706	15	A	1.0	20	157	at
70728	70866	15	A	1.0	21	158	the
70888	71278	15	A	0.60729	22	159	previous
71374	71826	15	A	0.86	23	160	time
71928	72146	15	A	1.0	24	161	and
72168	72306	15	A	0.93522	25	162	on
72328	72466	15	A	1.0	26	163	the
72488	72818	15	A	1.0	27	164	policy
72904	73214	15	A	0.99177	28	165	pi
73262	73570	15	A	0.97384	29	166	currently
73640	74210	15	A	0.99999	30	167	being
74360	75118	15	A	0.47297	31	168	pursued.
75214	75474	16	A	0.99669	1	169	Then
75512	75666	16	A	0.99999	2	170	on
75688	75970	16	A	0.96151	3	171	page
76040	76818	16	A	0.99	4	172	71,
76904	77154	16	A	0.6932	5	173	they
77192	77502	16	A	0.866	6	174	write,
77576	77906	16	A	0.98717	7	175	thus
77938	78086	16	A	0.96411	8	176	we
78108	78294	16	A	0.99997	9	177	can
78332	78706	16	A	0.98925	10	178	interpret
78738	78886	16	A	1.0	11	179	the
78908	79330	16	A	0.98481	12	180	priors
79410	79654	16	A	1.0	13	181	of
79692	80210	16	A	0.9979	14	182	equation
80290	81334	16	A	0.99	15	183	4.6
81452	81826	16	A	0.96232	16	184	combined
81858	82006	16	A	0.99999	17	185	with
82028	82118	16	A	1.0	18	186	the
82124	82594	16	A	0.99406	19	187	likelihood
82642	82806	16	A	1.0	20	188	of
82828	83154	16	A	0.99997	21	189	equation
83202	84134	16	A	0.97	22	190	4.5
84252	84534	16	A	1.0	23	191	as
84572	85026	16	A	0.99636	24	192	expressing
85058	85158	16	A	1.0	25	193	a
85164	85430	16	A	0.75724	26	194	model
85500	85826	16	A	0.97645	27	195	pi
85858	86006	16	A	1.0	28	196	of
86028	86166	16	A	1.0	29	197	a
86188	86626	16	A	0.99657	30	198	behavioral
86658	87250	16	A	0.3925	31	199	sequence.
87330	87574	17	A	0.89611	1	200	So
87612	87814	17	A	0.99872	2	201	which
87852	87958	17	A	0.99984	3	202	is
87964	88134	17	A	0.98009	4	203	it,
88172	88470	17	A	0.99978	5	204	policy
88540	88726	17	A	1.0	6	205	or
88748	89414	17	A	0.82388	7	206	model?
89612	89926	18	A	0.61	1	207	And
89948	90134	18	A	0.96987	2	208	then
90172	90338	18	A	1.0	3	209	they
90364	90870	18	A	0.53249	4	210	suggest
90950	91146	18	A	1.0	5	211	a
91168	91830	18	A	0.87815	6	212	rewrite
91910	92106	18	A	1.0	7	213	of
92128	92266	18	A	1.0	8	214	the
92288	92918	18	A	0.56517	9	215	sentence.
93014	93274	19	A	0.99998	1	216	They
93312	93466	19	A	0.99998	2	217	say
93488	93674	19	A	0.99997	3	218	that,
93712	94006	19	A	0.91559	4	219	thus
94038	94138	19	A	1.0	5	220	we
94144	94266	19	A	0.9994	6	221	can
94288	94646	19	A	0.98346	7	222	interpret
94678	94826	19	A	1.0	8	223	the
94848	95094	19	A	0.95176	9	224	priors
95142	95306	19	A	1.0	10	225	of
95328	95654	19	A	0.999	11	226	equation
95702	96634	19	A	0.99	12	227	4.6
96752	97206	19	A	0.99745	13	228	combined
97238	97386	19	A	0.99999	14	229	with
97408	97546	19	A	1.0	15	230	the
97568	98150	19	A	0.99502	16	231	likelihood
98230	98474	19	A	1.0	17	232	of
98512	98854	19	A	0.99992	18	233	equation
98902	99642	19	A	0.99	19	234	4.5
99696	100022	19	A	1.0	20	235	and
100096	100286	19	A	1.0	21	236	the
100308	100682	19	A	0.99913	22	237	transition
100746	101738	19	A	0.76769	23	238	probabilities
101914	102254	19	A	0.95	24	239	b
102292	102542	19	A	0.60681	25	240	sub
102596	103050	19	A	0.79925	26	241	tau
103130	103950	19	A	0.76983	27	242	pi
104450	104814	19	A	0.9995	28	243	as
104852	105306	19	A	0.99931	29	244	expressing
105338	105438	19	A	1.0	30	245	a
105444	105662	19	A	0.99999	31	246	model
105716	105934	19	A	0.68432	32	247	for
105972	106078	19	A	1.0	33	248	a
106084	106538	19	A	0.99739	34	249	behavioral
106554	106906	19	A	0.99577	35	250	sequence
106938	107086	19	A	1.0	36	251	where
107108	107246	19	A	0.85	37	252	the
107268	107454	19	A	1.0	38	253	model
107492	107646	19	A	0.99972	39	254	is
107668	107758	19	A	1.0	40	255	a
107764	107934	19	A	0.99999	41	256	function
107972	108126	19	A	1.0	42	257	of
108148	108430	19	A	0.99999	43	258	policy
108500	109230	19	A	0.80029	44	259	pi.
110610	111022	20	A	1.0	1	260	And
111076	111342	20	A	0.99987	2	261	then
111396	111802	20	A	0.82483	3	262	there's
111866	112286	20	A	0.9999	4	263	some
112388	113114	20	A	0.8045	5	264	discourse
113162	113854	20	A	1.0	6	265	here.
114052	114510	21	A	0.88099	1	266	So
114580	114778	21	A	0.99999	2	267	in
114804	114946	21	A	1.0	3	268	this
114968	115534	21	A	0.98993	4	269	reframing,
115582	115746	21	A	1.0	5	270	can
115768	115906	21	A	1.0	6	271	we
115928	116066	21	A	0.99999	7	272	say
116088	116226	21	A	1.0	8	273	that
116248	116386	21	A	1.0	9	274	the
116408	116690	21	A	1.0	10	275	model
116760	117214	21	A	0.99983	11	276	simulates
117262	117426	21	A	1.0	12	277	the
117448	117730	21	A	0.99991	13	278	agent
117800	117938	21	A	0.99998	14	279	in
117944	118066	21	A	1.0	15	280	the
118088	118862	21	A	0.99999	16	281	environment
119006	119266	21	A	0.99998	17	282	as
119288	119426	21	A	0.99999	18	283	if
119448	119586	21	A	1.0	19	284	it
119608	119746	21	A	1.0	20	285	had
119768	120002	21	A	0.5905	21	286	taken
120056	120226	21	A	1.0	22	287	the
120248	120702	21	A	0.99556	23	288	actions
120766	120946	21	A	0.99993	24	289	in
120968	121106	21	A	1.0	25	290	the
121128	121700	21	A	0.99745	26	291	policy?
123430	124180	22	A	0.78	1	292	And
125430	125710	22	A	1.0	2	293	I
125720	125798	22	A	0.99837	3	294	don't
125804	125974	22	A	0.99989	4	295	know
126012	126262	22	A	0.99999	5	296	who
126316	126534	22	A	0.99758	6	297	asked
126572	126774	22	A	0.9999	7	298	that
126812	127400	22	A	0.99999	8	299	question.
129530	129894	23	A	0.83	1	300	Oh,
129932	130226	23	A	0.9996	2	301	Eric,
130258	130406	23	A	0.58241	3	302	that
130428	130518	23	A	0.99884	4	303	was
130524	130694	23	A	0.63	5	304	you.
130732	130886	24	A	0.8338	1	305	That
130908	131046	24	A	0.99994	2	306	was
131068	131254	24	A	0.99996	3	307	your
131292	131880	24	A	0.99995	4	308	question.
132410	132726	25	A	1.0	1	309	And
132748	132982	25	A	0.9274	2	310	then
133036	133254	25	A	0.56753	3	311	does
133292	133590	25	A	0.99993	4	312	anyone
133660	133846	25	A	0.99991	5	313	want
133868	134198	25	A	1.0	6	314	to
134284	134726	25	A	0.99958	7	315	maybe
134828	135094	25	A	0.99999	8	316	take
135132	135286	25	A	1.0	9	317	a
135308	135586	25	A	0.99971	10	318	stab
135618	135814	25	A	1.0	11	319	at
135852	136402	25	A	0.99997	12	320	answering
136466	136694	25	A	1.0	13	321	that
136732	137078	25	A	0.89265	14	322	question?
137164	137474	26	A	0.84	1	323	Or
137532	137706	26	A	0.99661	2	324	we
137728	137914	26	A	0.99945	3	325	can
137952	138250	26	A	0.99998	4	326	continue
138320	138646	26	A	0.99999	5	327	reading
138678	138778	26	A	1.0	6	328	what
138784	138954	26	A	0.80417	7	329	was
138992	139286	26	A	1.0	8	330	written
139318	139900	26	A	1.0	9	331	here.
142990	143740	27	A	0.9787	1	332	So
144510	145014	27	A	0.84715	2	333	what's
145062	145366	27	A	1.0	3	334	written
145398	145930	27	A	0.57	4	335	here
146080	146442	27	A	0.99998	5	336	says
146496	146666	27	A	1.0	6	337	that
146688	146874	27	A	0.77741	7	338	on
146912	147114	27	A	1.0	8	339	page
147152	147626	27	A	1.0	9	340	69,
147648	147786	27	A	1.0	10	341	the
147808	148422	27	A	0.99986	11	342	authors
148566	148970	27	A	0.89976	12	343	also
149040	149466	27	A	0.99997	13	344	say
149568	150054	27	A	0.99868	14	345	policies
150102	150266	27	A	1.0	15	346	here
150288	150426	27	A	1.0	16	347	may
150448	150586	27	A	1.0	17	348	be
150608	150746	27	A	0.99999	18	349	thought
150768	150906	27	A	1.0	19	350	of
150928	151210	27	A	0.99977	20	351	as
151280	151814	27	A	0.99997	21	352	indexing
151862	152374	27	A	0.76031	22	353	alternative
152422	152982	27	A	0.99994	23	354	trajectories
153046	153274	27	A	1.0	24	355	or
153312	153746	27	A	0.99963	25	356	sequences
153798	153918	27	A	1.0	26	357	of
153924	154186	27	A	0.68487	27	358	actions
154218	154366	27	A	0.94201	28	359	that
154388	154526	27	A	0.99997	29	360	could
154548	154686	27	A	1.0	30	361	be
154708	155258	27	A	0.99999	31	362	followed.
155354	155614	28	A	0.99846	1	363	On
155652	155950	28	A	0.99995	2	364	page
156020	156574	28	A	1.0	3	365	71,
156612	156814	28	A	0.62919	4	366	they
156852	157098	28	A	0.98613	5	367	define
157114	157246	28	A	1.0	6	368	the
157268	157850	28	A	0.45347	7	369	likelihood
157930	158126	28	A	0.99999	8	370	in
158148	158474	28	A	0.99993	9	371	equation
158522	158830	28	A	1.0	10	372	four
158900	159182	28	A	1.0	11	373	five
159236	159406	28	A	1.0	12	374	as
159428	159566	28	A	1.0	13	375	a
159588	159994	28	A	0.9999	14	376	matrix
160042	160398	28	A	1.0	15	377	A
160484	160734	28	A	0.99996	16	378	that
160772	161402	28	A	0.52584	17	379	expresses
161466	161598	28	A	1.0	18	380	the
161604	162010	28	A	0.89936	19	381	probability
162090	162238	28	A	1.0	20	382	of
162244	162366	28	A	0.99999	21	383	an
162388	162906	28	A	0.95042	22	384	outcome.
163018	163294	29	A	1.0	1	385	They
163332	163674	29	A	0.99999	2	386	describe
163722	163886	29	A	1.0	3	387	the
163908	164154	29	A	0.96897	4	388	priors
164202	164366	29	A	1.0	5	389	of
164388	164666	29	A	0.99997	6	390	equation
164698	165342	29	A	0.81	7	391	4.6
165396	165578	29	A	0.99997	8	392	as
165604	165746	29	A	1.0	9	393	the
165768	166094	29	A	0.99703	10	394	prior
166142	166306	29	A	0.9999	11	395	over
166328	166466	29	A	1.0	12	396	the
166488	166846	29	A	0.99998	13	397	initial
166878	167170	29	A	0.95914	14	398	state
167240	167614	29	A	0.99885	15	399	vector
167662	168114	29	A	0.76	16	400	D,
168232	168610	29	A	1.0	17	401	and
168680	169166	29	A	0.99962	18	402	beliefs
169198	169442	29	A	1.0	19	403	about
169496	169714	29	A	1.0	20	404	how
169752	169954	29	A	1.0	21	405	the
169992	170242	29	A	0.99999	22	406	state
170296	170466	29	A	1.0	23	407	at
170488	170674	29	A	1.0	24	408	one
170712	171010	29	A	0.99	25	409	time
171080	171598	29	A	0.98328	26	410	transitions
171614	171746	29	A	0.81	27	411	to
171768	171906	29	A	1.0	28	412	the
171928	172162	29	A	0.99997	29	413	state
172216	172338	29	A	1.0	30	414	at
172344	172466	29	A	0.91	31	415	the
172488	172722	29	A	0.99806	32	416	next
172776	173330	29	A	1.0	33	417	time,
173480	174094	29	A	0.99818	34	418	matrix
174142	174402	29	A	1.0	35	419	B.
174456	174626	30	A	1.0	1	420	And
174648	174786	30	A	1.0	2	421	they
174808	175042	30	A	0.89887	3	422	also
175096	175266	30	A	0.99963	4	423	say
175288	175426	30	A	0.99999	5	424	that
175448	175646	30	A	1.0	6	425	the
175688	176226	30	A	0.65604	7	426	transitions
176258	176454	30	A	0.99911	8	427	are
176492	177026	30	A	0.9928	9	428	conditionally
177058	177474	30	A	0.83883	10	429	dependent
177522	177638	30	A	0.99999	11	430	on
177644	177766	30	A	0.64	12	431	the
177788	178118	30	A	0.99696	13	432	policy
178204	178914	30	A	0.65651	14	433	chosen.
179042	179334	31	A	1.0	1	434	Because
179372	179574	31	A	0.72	2	435	of
179612	179814	31	A	1.0	3	436	this
179852	180210	31	A	0.95343	4	437	conditional
180290	180802	31	A	0.99609	5	438	dependence,
180866	180998	31	A	0.99996	6	439	we
181004	181126	31	A	0.99973	7	440	can
181148	181286	31	A	1.0	8	441	see
181308	181494	31	A	0.77993	9	442	how
181532	181686	31	A	1.0	10	443	the
181708	182086	31	A	0.99996	11	444	policy
182188	182802	31	A	0.95869	12	445	influences
182866	183046	31	A	1.0	13	446	the
183068	183494	31	A	1.0	14	447	model
183612	183894	31	A	1.0	15	448	and
183932	184134	31	A	0.99989	16	449	why
184172	184326	31	A	1.0	17	450	the
184348	185010	31	A	0.98854	18	451	authors
185170	185542	31	A	0.5	19	452	may
185596	186198	31	A	0.99994	20	453	use
186364	186646	31	A	1.0	21	454	the
186668	186998	31	A	0.98651	22	455	terms
187084	188230	31	A	0.99993	23	456	interchangeably.
192990	193740	32	A	0.98963	1	457	So
194430	194794	32	A	0.99994	2	458	does
194832	195130	32	A	0.99993	3	459	anyone
195200	195434	32	A	0.99993	4	460	have
195472	196106	32	A	0.99974	5	461	any
196288	197046	32	A	0.99465	6	462	comments
197158	203290	32	A	0.56418	7	463	there's?
204850	205166	33	C	0.82	1	464	I
205188	205374	33	C	0.98733	2	465	guess
205412	205566	33	C	1.0	3	466	I
205588	205726	33	C	0.99997	4	467	would
205748	205934	33	C	0.99969	5	468	say
205972	206222	33	C	0.99994	6	469	that
206276	206880	33	C	0.98445	7	470	that
207570	207982	33	C	0.99958	8	471	answer
208036	208254	33	C	0.48492	9	472	in
208292	209178	33	C	0.93002	10	473	discourse
209354	209694	33	C	0.99894	11	474	kind
209732	210366	33	C	1.0	12	475	of
210548	211194	33	C	0.97392	13	476	agrees
211242	211886	33	C	0.99964	14	477	with
212068	212366	33	C	0.69942	15	478	what
212388	212682	33	C	1.0	16	479	I
212756	213358	33	C	0.46015	17	480	proposed,
213454	213714	33	C	0.99998	18	481	which
213752	214386	33	C	0.99982	19	482	is
214568	215154	33	C	0.66022	20	483	that
215272	215806	33	C	0.60932	21	484	strictly
215838	216420	33	C	0.6334	22	485	speaking,
217750	218114	33	C	0.99994	23	486	we
218152	218450	33	C	0.99996	24	487	should
218520	218994	33	C	0.85274	25	488	treat
219112	219780	33	C	0.58	26	489	the
220870	221374	33	C	0.73078	27	490	pi
221422	221682	33	C	0.92974	28	491	as
221736	222340	33	C	0.95103	29	492	policy,
222950	223700	33	C	0.99999	30	493	but
224150	224514	33	C	0.99999	31	494	it
224552	225146	33	C	0.68571	32	495	behaves
225198	225366	33	C	0.99487	33	496	as
225388	225478	33	C	1.0	34	497	a
225484	225798	33	C	0.99999	35	498	model.
225884	226374	34	C	0.9998	1	499	Once
226492	226738	34	C	0.9887	2	500	it's
226754	227266	34	C	0.85631	3	501	executed,
227298	227506	34	C	0.98002	4	502	it's
227538	228354	34	C	0.58893	5	503	implemented.
228482	229160	35	C	0.99993	1	504	Then
232970	233286	35	C	1.0	2	505	the
233308	233878	35	C	0.9684	3	506	model
234044	234422	35	C	1.0	4	507	has
234476	234790	35	C	0.99999	5	508	become
234860	235046	35	C	1.0	6	509	a
235068	235302	35	C	1.0	7	510	function
235356	235526	35	C	1.0	8	511	of
235548	235686	35	C	1.0	9	512	the
235708	235990	35	C	0.99998	10	513	policy
236060	236338	35	C	0.71642	11	514	that's
236354	236630	35	C	0.99872	12	515	been
236700	236946	35	C	0.9951	13	516	we've
236978	237174	35	C	1.0	14	517	seen
237212	237366	35	C	0.99999	15	518	so
237388	237970	35	C	0.57264	16	519	far.
238140	238618	36	C	0.99207	1	520	So
238704	238918	36	C	0.98081	2	521	I'd
238934	239500	36	C	0.99989	3	522	say
241070	241494	36	C	0.91909	4	523	that's
241542	242410	36	C	0.99982	5	524	compatible
243550	244646	36	C	0.67552	6	525	interpretation.
244758	245034	37	C	0.99962	1	526	So
245072	245226	37	C	1.0	2	527	I
245248	245482	37	C	0.99997	3	528	think
245536	245926	37	C	0.87292	4	529	strictly
245958	246540	37	C	0.57152	5	530	speaking,
249310	249626	37	C	0.98732	6	531	it
249648	249786	37	C	0.99427	7	532	would
249808	249898	37	C	1.0	8	533	be
249904	250134	37	C	0.85447	9	534	better
250192	250366	37	C	0.99687	10	535	if
250388	250478	37	C	1.0	11	536	the
250484	250894	37	C	0.50707	12	537	text
251012	251342	37	C	0.99998	13	538	was
251396	251866	37	C	0.96232	14	539	consistent
251898	252094	37	C	0.91	15	540	and
252132	252478	37	C	0.88655	16	541	called
252564	253386	37	C	0.62664	17	542	Pi
253578	254320	37	C	0.99994	18	543	policy
254930	255534	37	C	1.0	19	544	and
255652	256318	37	C	0.99988	20	545	then
256484	256814	37	C	0.99977	21	546	say,
256852	257006	37	C	0.99904	22	547	yeah,
257028	257166	37	C	1.0	23	548	the
257188	257374	37	C	1.0	24	549	model
257412	257566	37	C	0.99252	25	550	is
257588	257678	37	C	1.0	26	551	a
257684	257902	37	C	0.99999	27	552	function
257956	258126	37	C	1.0	28	553	of
258148	258682	37	C	0.9334	29	554	Pi.
258826	259210	38	C	0.56507	1	555	That'd
259210	259374	38	C	0.53	2	556	be
259412	259854	38	C	0.68257	3	557	my
259972	260990	38	C	0.87201	4	558	interpretation.
262370	262746	39	A	0.7683	1	559	Yeah,
262788	262946	39	A	1.0	2	560	I
262968	263202	39	A	0.99992	3	561	definitely
263256	263474	39	A	0.99998	4	562	agree
263512	263666	39	A	0.7912	5	563	with
263688	263874	39	A	0.81979	6	564	that.
263912	264066	40	A	0.55	1	565	I
264088	264226	40	A	1.0	2	566	think
264248	264386	40	A	1.0	3	567	that
264408	264546	40	A	1.0	4	568	the
264568	265042	40	A	1.0	5	569	model
265176	265522	40	A	1.0	6	570	is
265576	265938	40	A	0.99999	7	571	policy
266024	266660	40	A	0.54265	8	572	specific,
268950	269362	40	A	0.96193	9	573	but
269416	269586	40	A	0.99999	10	574	they
269608	269794	40	A	0.97527	11	575	could
269832	269986	40	A	1.0	12	576	do
270008	270146	40	A	1.0	13	577	a
270168	270402	40	A	1.0	14	578	better
270456	270722	40	A	0.67835	15	579	job
270776	271186	40	A	0.74	16	580	of
271288	271506	40	A	0.9	17	581	I
271528	271810	40	A	0.99997	18	582	mean,
271880	272066	40	A	1.0	19	583	the
272088	273006	40	A	0.78916	20	584	variables
273118	273442	40	A	0.70469	21	585	as
273496	273726	40	A	0.93363	22	586	we've
273758	274050	40	A	0.5904	23	587	seen
274120	274402	40	A	0.99999	24	588	are
274456	275022	40	A	0.99999	25	589	so
275176	275922	40	A	0.88675	26	590	ambiguous
275986	276310	40	A	0.9999	27	591	anyway,
276380	276614	40	A	0.9995	28	592	so
276652	276806	40	A	0.99999	29	593	it
276828	276966	40	A	0.99996	30	594	could
276988	277222	40	A	0.99996	31	595	definitely
277276	277446	40	A	1.0	32	596	be
277468	277558	40	A	1.0	33	597	a
277564	277734	40	A	0.99982	34	598	lot
277772	278360	40	A	1.0	35	599	better.
284180	284544	41	B	0.71	1	600	And
284582	284736	41	B	0.99997	2	601	by
284758	284848	41	B	0.99	3	602	the
284854	285410	41	B	0.72233	4	603	way,
285860	286224	41	B	0.99998	5	604	about
286262	286464	41	B	0.89	6	605	the
286502	286796	41	B	0.99963	7	606	topic
286828	287024	41	B	1.0	8	607	of
287062	287920	41	B	0.99596	9	608	consistency,
288740	289200	41	B	0.9995	10	609	actually
289270	289456	41	B	1.0	11	610	I
289478	289664	41	B	0.99787	12	611	gave
289702	289856	41	B	1.0	13	612	some
289878	290236	41	B	0.58585	14	613	thoughts
290268	290704	41	B	1.0	15	614	about
290822	291104	41	B	0.96	16	615	the
291142	291392	41	B	0.99975	17	616	issue
291446	291568	41	B	0.99862	18	617	we
291574	291708	41	B	0.50637	19	618	were
291734	292224	41	B	0.96839	20	619	discussing
292272	292484	41	B	0.69535	21	620	in
292522	293280	41	B	0.80898	22	621	yesterday's
293360	293696	41	B	0.99837	23	622	math
293728	294020	41	B	0.99982	24	623	learning
294090	294976	41	B	0.76195	25	624	session
295168	295476	41	B	0.99	26	625	and
295498	295636	41	B	1.0	27	626	I
295658	295892	41	B	0.99999	28	627	also
295946	296416	41	B	0.99977	29	628	consulted
296448	296644	41	B	0.99988	30	629	some
296682	296932	41	B	0.66856	31	630	other
296986	297456	41	B	0.99996	32	631	papers
297488	297876	41	B	0.61	33	632	and
297978	298416	41	B	0.89947	34	633	active
298448	298944	41	B	0.44105	35	634	inference
298992	299590	41	B	0.82	36	635	and
300520	300836	41	B	0.99998	37	636	in
300858	301044	41	B	0.56241	38	637	all
301082	301188	41	B	1.0	39	638	of
301194	301412	41	B	0.99992	40	639	them
301466	301636	41	B	1.0	41	640	the
301658	302112	41	B	0.99991	42	641	notation
302176	302404	41	B	0.99999	43	642	for
302442	302992	41	B	0.59607	44	643	matrices
303056	303296	41	B	1.0	45	644	and
303338	304200	41	B	0.96899	46	645	vectors
304540	304952	41	B	0.99817	47	646	is
305006	305416	41	B	0.99995	48	647	used
305518	306180	41	B	0.85528	49	648	consistently,
306260	306504	41	B	1.0	50	649	as
306542	306792	41	B	0.99999	51	650	in
306846	307112	41	B	1.0	52	651	almost
307166	307384	41	B	0.99999	53	652	every
307422	307844	41	B	0.92943	54	653	linear
307892	308276	41	B	0.97491	55	654	algebra
