start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
27756	28022	A	0.99996	1	47	47	through
28076	28198	A	0.99986	1	48	48	in
28204	28278	A	1.0	1	49	49	the
28284	28454	A	1.0	1	50	50	first
28492	28694	A	1.0	1	51	51	half
28732	28838	A	1.0	1	52	52	of
28844	28918	A	1.0	1	53	53	the
28924	29480	A	0.50552	1	54	54	book.
30490	30854	A	0.51343	1	55	55	So
30892	31186	A	0.93196	1	56	56	let's
31218	31414	A	0.99993	1	57	57	go
31452	31942	A	1.0	1	58	58	to
32076	32546	A	0.99989	1	59	59	chapter
32578	32918	A	0.77	1	60	60	four
33004	33302	A	1.0	1	61	61	and
33356	33574	A	0.99999	1	62	62	just
33612	33906	A	0.99701	1	63	63	raise
33938	34038	A	0.99999	1	64	64	your
34044	34214	A	0.99941	1	65	65	hand
34252	34406	A	1.0	1	66	66	and
34428	34850	A	0.59855	1	67	67	gather
34930	35270	A	1.0	1	68	68	or
35340	35574	A	0.98815	1	69	69	write
35612	35766	A	0.99996	1	70	70	in
35788	35878	A	1.0	1	71	71	the
35884	36146	A	0.99992	1	72	72	chat
36178	36326	A	1.0	1	73	73	if
36348	36438	A	0.99999	1	74	74	you
36444	36566	A	0.99947	1	75	75	have
36588	36822	A	0.99947	1	76	76	anything
36876	36998	A	1.0	1	77	77	that
37004	37126	A	0.99999	1	78	78	you
37148	37286	A	0.99985	1	79	79	want
37308	37554	A	1.0	1	80	80	to
37612	38220	A	0.99504	1	81	81	address.
39550	40300	A	0.76921	2	1	82	So
41310	41638	A	0.99704	2	2	83	I'm
41654	41834	A	0.97244	2	3	84	going
41872	42074	A	1.0	2	4	85	first
42112	42266	A	1.0	2	5	86	to
42288	42378	A	1.0	2	6	87	the
42384	42646	A	0.99972	2	7	88	math
42678	43606	A	0.76607	2	8	89	overviews
43718	44186	A	1.0	2	9	90	page
44288	44554	A	1.0	2	10	91	where
44592	45030	A	0.79173	2	11	92	I've
45110	45398	A	0.99998	2	12	93	written
45414	45594	A	0.56849	2	13	94	some
45632	46086	A	0.84233	2	14	95	overviews
46118	46218	A	0.99949	2	15	96	for
46224	46298	A	1.0	2	16	97	the
46304	46662	A	0.99818	2	17	98	previous
46726	47530	A	0.99997	2	18	99	chapters
48430	48746	A	0.98	2	19	100	of
48768	49222	A	0.95187	2	20	101	varying
49286	49686	A	0.61843	2	21	102	levels
49718	49974	A	1.0	2	22	103	of
50032	50618	A	0.92853	2	23	104	completeness.
50714	51358	A	0.99999	2	24	105	But
51524	52190	A	0.99994	2	25	106	this
52340	52702	A	0.99057	2	26	107	is
52756	53022	A	1.0	2	27	108	very
53076	53438	A	0.99999	2	28	109	important
53524	53774	A	0.92395	2	29	110	as
53812	54062	A	1.0	2	30	111	we
54116	54334	A	0.99999	2	31	112	set
54372	54670	A	0.68	2	32	113	off
54740	55070	A	0.99999	2	33	114	into
55140	55514	A	0.42538	2	34	115	chapter
55562	56160	A	0.74	2	35	116	four.
56530	56846	A	0.61005	2	36	117	So
56868	57006	A	0.82066	2	37	118	on
57028	57262	A	0.98	2	38	119	page
57316	58320	A	1.0	2	39	120	64,
58850	59214	A	0.99998	2	40	121	this
59252	59546	A	0.99997	2	41	122	chapter
59578	59726	A	1.0	2	42	123	is
59748	59934	A	1.0	2	43	124	more
59972	60394	A	0.99999	2	44	125	technical
60442	60606	A	0.99999	2	45	126	than
60628	60954	A	0.97829	2	46	127	chapters
61002	61166	A	1.0	2	47	128	one
61188	61374	A	0.69386	2	48	129	through
61412	61854	A	0.91	2	49	130	three,
61972	62506	A	0.99853	2	50	131	appealing
62538	62974	A	0.96	2	51	132	to
63092	63558	A	0.747	2	52	133	linear
63594	64094	A	0.61603	2	53	134	algebra,
64142	64686	A	0.92723	2	54	135	differentiation
64718	64866	A	0.66	2	55	136	and
64888	65026	A	0.91	2	56	137	a
65048	65326	A	0.7165	2	57	138	Taylor
65358	65646	A	0.99931	2	58	139	series
65678	66530	A	0.52077	2	59	140	expansion.
68310	68722	A	0.99303	2	60	141	Those
68776	69134	A	0.99992	2	61	142	readers
69182	69490	A	0.99999	2	62	143	interested
69560	69746	A	0.70957	2	63	144	in
69768	69906	A	1.0	2	64	145	the
69928	70334	A	0.99	2	65	146	details
70382	70546	A	1.0	2	66	147	may
70568	70706	A	0.99998	2	67	148	turn
70728	70818	A	1.0	2	68	149	to
70824	70898	A	1.0	2	69	150	the
70904	71438	A	0.72409	2	70	151	appendices
71534	71758	A	0.54	2	71	152	dot,
71774	71918	A	0.86	2	72	153	dot,
71934	72610	A	0.99	2	73	154	dot.
72950	73362	A	0.99998	2	74	155	Those
73416	73586	A	1.0	2	75	156	who
73608	73746	A	0.99996	2	76	157	do
73768	73906	A	1.0	2	77	158	not
73928	74066	A	0.99998	2	78	159	want
74088	74178	A	1.0	2	79	160	to
74184	74526	A	0.78843	2	80	161	delve
74558	74754	A	1.0	2	81	162	into
74792	74958	A	1.0	2	82	163	the
74984	75474	A	0.98835	2	83	164	theoretical
75522	76146	A	0.63423	2	84	165	underpinnings
76178	76374	A	1.0	2	85	166	may
76412	76706	A	0.9999	2	86	167	skip
76738	76886	A	0.99996	2	87	168	this
76908	77670	A	0.63765	2	88	169	chapter.
79130	79974	A	0.54006	3	1	170	So
80172	80534	A	0.99999	3	2	171	keep
80572	80774	A	1.0	3	3	172	that
80812	80918	A	0.99999	3	4	173	in
80924	81142	A	0.93906	3	5	174	mind
81196	81366	A	1.0	3	6	175	as
81388	81622	A	0.99996	3	7	176	we
81676	82086	A	0.99575	3	8	177	continue
82188	82840	A	0.99994	3	9	178	on.
83690	84440	A	1.0	3	10	179	And
85450	85910	A	0.87015	3	11	180	it
85980	86166	A	0.99922	3	12	181	can
86188	86326	A	0.99998	3	13	182	be
86348	86486	A	0.99997	3	14	183	an
86508	86694	A	0.99996	3	15	184	area
86732	87234	A	1.0	3	16	185	of
87372	87894	A	0.64705	3	17	186	discussion
87942	88298	A	0.93	3	18	187	and
88384	88730	A	0.99996	3	19	188	learning
88800	89082	A	1.0	3	20	189	and
89136	89740	A	1.0	3	21	190	such,
91070	91626	A	0.99998	3	22	191	but
91728	92230	A	0.98035	3	23	192	let's
92310	92774	A	0.99995	3	24	193	approach
92822	93420	A	0.99999	3	25	194	these
94110	94774	A	0.53304	3	26	195	themes
94822	95034	A	1.0	3	27	196	and
95072	96330	A	0.99704	3	28	197	formalisms
97230	97594	A	0.99998	3	29	198	with
97632	97786	A	1.0	3	30	199	the
97808	98570	A	0.99815	3	31	200	authors
100050	101230	A	0.93895	3	32	201	forewarning
101730	102190	A	1.0	3	33	202	that
102260	102494	A	0.99995	3	34	203	this
102532	103120	A	0.98824	3	35	204	is
103570	104030	A	0.74084	3	36	205	something
104100	104286	A	0.99817	3	37	206	we
104308	104880	A	0.63169	3	38	207	can
105330	105646	A	0.99999	3	39	208	look
105668	105854	A	0.90118	3	40	209	for
105892	106094	A	1.0	3	41	210	more
106132	106478	A	1.0	3	42	211	detail
106564	106766	A	0.99996	3	43	212	in
106788	106878	A	1.0	3	44	213	the
106884	107978	A	0.97338	3	45	214	appendixes
108154	108494	A	0.65509	3	46	215	as
108532	108782	A	0.98058	3	47	216	well
108836	109390	A	0.99998	3	48	217	as
109540	110026	A	0.99974	3	49	218	skip
110058	110254	A	0.99994	3	50	219	this
110292	110990	A	0.57226	3	51	220	chapter,
112050	112474	A	0.99997	3	52	221	even
112532	112658	A	0.5424	3	53	222	if
112664	113220	A	0.6615	3	54	223	we
114310	114722	A	0.99426	3	55	224	might
114776	115358	A	0.99929	3	56	225	disagree,
115454	115666	A	1.0	3	57	226	of
115688	116260	A	0.99793	3	58	227	course.
117190	117940	A	0.99725	3	59	228	Okay,
118310	118674	A	0.99996	3	60	229	any
118712	119346	A	0.9999	3	61	230	other
119528	120318	A	0.96506	3	62	231	overall
120414	120894	A	0.89655	3	63	232	comments
120942	121202	A	0.83953	3	64	233	on
121256	121694	A	0.99987	3	65	234	chapter
121742	122340	A	1.0	3	66	235	four
122710	123122	A	0.99884	3	67	236	just
123176	123442	A	0.99925	3	68	237	for
123496	124318	A	0.96589	3	69	238	whomever
124494	124834	A	0.98849	3	70	239	read
124872	125134	A	0.97769	3	71	240	it,
125192	125414	A	0.98733	3	72	241	even
125452	125606	A	1.0	3	73	242	a
125628	125766	A	0.99991	3	74	243	part
125788	125926	A	1.0	3	75	244	of
125948	126230	A	0.99995	3	76	245	it?
126300	126486	A	0.99988	3	77	246	What
126508	126694	A	0.99678	3	78	247	was
126732	127414	A	0.99861	3	79	248	their
127612	128242	A	0.99879	3	80	249	overall
128306	128882	A	0.99853	3	81	250	perspective
128946	129270	A	0.99995	3	82	251	on
129340	129794	A	0.99853	3	83	252	chapter
129842	130294	A	1.0	3	84	253	four?
130412	130646	A	0.99991	3	85	254	What
130668	130854	A	0.9022	3	86	255	was
130892	131094	A	0.99944	3	87	256	it
131132	131334	A	0.99998	3	88	257	trying
131372	131526	A	1.0	3	89	258	to
131548	132120	A	0.94991	3	90	259	do?
132890	133302	A	0.99991	4	1	260	What
133356	133794	A	0.99959	4	2	261	approach
133842	134006	A	0.98399	4	3	262	did
134028	134166	A	0.9999	4	4	263	they
134188	134760	A	0.98985	4	5	264	take?
152680	153092	A	0.75964	5	1	265	Yeah,
153146	153456	A	0.99357	5	2	266	Ali
153488	153588	A	0.95	5	3	267	and
153594	153716	A	0.98404	5	4	268	then
153738	154020	A	0.87289	5	5	269	anyone
154090	154710	A	0.99997	5	6	270	else?
157880	158196	B	0.67	6	1	271	I
158218	158404	B	0.96013	6	2	272	think
158442	158596	B	0.99998	6	3	273	if
158618	158804	B	0.99994	6	4	274	we
158842	159284	B	0.99999	6	5	275	take
159402	159636	B	1.0	6	6	276	the
159658	160268	B	0.55318	6	7	277	materials
160304	160456	B	0.74439	6	8	278	in
160478	161172	B	0.99694	6	9	279	chapters
161316	162010	B	1.0	6	10	280	one
162460	162920	B	0.7483	6	11	281	through
162990	163320	B	1.0	6	12	282	three
163390	164008	B	0.99991	6	13	283	as
164174	164504	B	0.99	6	14	284	the
164542	165108	B	0.57027	6	15	285	foundational
165204	165924	B	0.93164	6	16	286	materials
165972	166184	B	0.95366	6	17	287	on
166222	166810	B	1.0	6	18	288	which
167500	168056	B	1.0	6	19	289	the
168158	168596	B	0.99705	6	20	290	active
168628	169076	B	0.99951	6	21	291	inference
169108	169800	B	0.9725	6	22	292	theory
170940	171304	B	0.99972	6	23	293	is
171342	171592	B	0.99995	6	24	294	supposed
171646	171864	B	1.0	6	25	295	to
171902	172404	B	0.99787	6	26	296	build,
172542	173036	B	0.99207	6	27	297	well,
173138	173452	B	0.99882	6	28	298	this
173506	173992	B	0.99998	6	29	299	chapter
174056	174428	B	1.0	6	30	300	four
174514	175244	B	0.99999	6	31	301	is
175442	175756	B	1.0	6	32	302	one
175778	175916	B	1.0	6	33	303	of
175938	176268	B	1.0	6	34	304	the
176354	176652	B	1.0	6	35	305	first
176706	177580	B	0.77441	6	36	306	steps
178160	179096	B	0.98792	6	37	307	toward
179288	179836	B	0.99999	6	38	308	building
179938	180204	B	1.0	6	39	309	the
180242	180830	B	0.99996	6	40	310	actual
181280	181960	B	0.96113	6	41	311	theory
182040	182670	B	0.76	6	42	312	and
183600	183916	B	0.77	6	43	313	I
183938	184124	B	0.99978	6	44	314	mean
184162	184412	B	0.62435	6	45	315	going
184466	184980	B	0.9508	6	46	316	beyond
185080	185344	B	0.99564	6	47	317	just
185382	185488	B	1.0	6	48	318	the
185494	185884	B	0.99728	6	49	319	basics
185932	186096	B	0.94	6	50	320	and
186118	186620	B	0.48831	6	51	321	foundational
186700	187548	B	0.46841	6	52	322	materials.
187644	188000	B	0.6798	6	53	323	So
188070	188496	B	0.99992	6	54	324	using
188598	189344	B	0.98	6	55	325	the
189542	190076	B	0.82705	6	56	326	tools
190108	190352	B	0.93	6	57	327	and
190406	191276	B	0.99861	6	58	328	foundations
191468	192284	B	0.78938	6	59	329	established
192332	192496	B	1.0	6	60	330	in
192518	192892	B	0.99721	6	61	331	previous
192956	193760	B	0.97335	6	62	332	chapters,
194180	194496	B	0.99997	6	63	333	we
194518	194656	B	0.9931	6	64	334	are
194678	195250	B	1.0	6	65	335	now
196660	197292	B	0.99984	6	66	336	perhaps
197356	197692	B	0.99998	6	67	337	ready
197766	198052	B	1.0	6	68	338	to
198106	198592	B	0.95827	6	69	339	tackle
198656	198932	B	0.94	6	70	340	the
198986	199300	B	0.99777	6	71	341	problem
199370	200036	B	1.0	6	72	342	of
200218	200708	B	0.99999	6	73	343	actually
200794	201840	B	0.72162	6	74	344	constructing
202000	202276	B	0.99	6	75	345	the
202298	202832	B	0.99864	6	76	346	generative
202896	203780	B	0.91739	6	77	347	models
207400	207716	B	0.99546	6	78	348	in
207738	207924	B	1.0	6	79	349	two
207962	208308	B	0.99799	6	80	350	different
208394	209104	B	0.97803	6	81	351	situations
209152	209460	B	0.50762	6	82	352	as
209530	210028	B	0.99247	6	83	353	discrete
210064	210650	B	0.8547	6	84	354	time
211180	211876	B	0.99734	6	85	355	models
211908	212200	B	0.84	6	86	356	and
212270	212696	B	0.99926	6	87	357	as
212798	213444	B	0.99919	6	88	358	continuous
213492	214090	B	0.68	6	89	359	one.
215820	216472	A	0.99993	6	90	360	Awesome,
216606	217336	A	0.99994	6	91	361	thanks.
217518	218248	A	0.84117	6	92	362	Yes.
218414	218696	A	0.99976	6	93	363	In
218718	218904	A	0.9	6	94	364	the
218942	219720	A	0.99872	6	95	365	chapters
220460	221210	A	1.0	6	96	366	page
222640	223004	A	0.98754	6	97	367	we
223042	223484	A	0.99988	6	98	368	can
223602	224024	A	0.99804	6	99	369	recall
224072	224332	A	0.9742	6	100	370	back
224386	225036	A	0.96	6	101	371	to
225218	225928	A	0.99933	6	102	372	chapter
226024	226670	A	0.99	6	103	373	one
227360	227820	A	1.0	6	104	374	that
227890	228124	A	0.99984	6	105	375	just
228162	228408	A	0.87516	6	106	376	laid
228424	228556	A	0.97297	6	107	377	out
228578	228716	A	1.0	6	108	378	the
228738	229096	A	0.99984	6	109	379	structure
229128	229276	A	0.84	6	110	380	of
229298	229436	A	1.0	6	111	381	the
229458	230030	A	0.99988	6	112	382	book.
230480	231016	A	0.50789	7	1	383	Chapter
231048	231244	A	1.0	7	2	384	two
231282	231608	A	0.99998	7	3	385	provided
231624	231756	A	0.7	7	4	386	the
231778	231964	A	0.99945	7	5	387	low
232002	232252	A	0.9807	7	6	388	road
232306	232524	A	1.0	7	7	389	to
232562	232856	A	0.92163	7	8	390	active
232888	233624	A	0.51212	7	9	391	inference,
233752	234140	A	0.77411	7	10	392	which
234210	234632	A	0.95813	7	11	393	began
234696	234984	A	1.0	7	12	394	with
235042	235532	A	0.63806	7	13	395	Bayesian
235596	236556	A	0.99953	7	14	396	inference
236748	237104	A	1.0	7	15	397	and
237142	237392	A	0.9994	7	16	398	talked
237446	237664	A	1.0	7	17	399	about
237702	237856	A	0.87	7	18	400	a
237878	238064	A	1.0	7	19	401	few
238102	238690	A	0.99878	7	20	402	other
239860	240716	A	0.88817	7	21	403	prerequisite
240748	240992	A	0.6	7	22	404	or
241046	241772	A	0.52688	7	23	405	preliminary
241836	242640	A	0.55452	7	24	406	themes
243060	243724	A	1.0	7	25	407	including
243772	244800	A	0.99992	7	26	408	introducing
245460	246236	A	0.98666	7	27	409	variational
246268	246416	A	0.96	7	28	410	and
246438	246876	A	0.99814	7	29	411	expected
246908	247104	A	1.0	7	30	412	free
247142	247730	A	0.99987	7	31	413	energy
248040	248740	A	0.67037	7	32	414	as
248890	250128	A	0.28054	7	33	415	imperatives
250304	250740	A	0.69434	7	34	416	in
250810	250996	A	1.0	7	35	417	the
251018	251252	A	0.80377	7	36	418	sense
251306	251476	A	1.0	7	37	419	that
251498	252112	A	0.98609	7	38	420	they're
252256	252612	A	0.99999	7	39	421	able
252666	253028	A	1.0	7	40	422	to
253114	253364	A	0.74999	7	41	423	be
253402	254176	A	0.82917	7	42	424	bounding
254288	255220	A	0.99824	7	43	425	surprise.
256040	256624	A	0.50785	7	44	426	Chapter
256672	256884	A	1.0	7	45	427	three
256922	257376	A	0.49067	7	46	428	introduced
257408	257556	A	1.0	7	47	429	the
257578	257764	A	0.99963	7	48	430	high
257802	258100	A	0.99892	7	49	431	road
258170	258356	A	1.0	7	50	432	to
258378	258688	A	0.99971	7	51	433	active
258704	259136	A	0.66249	7	52	434	inference,
259168	259316	A	1.0	7	53	435	which
259338	259668	A	0.91734	7	54	436	was
259754	260160	A	0.99461	7	55	437	starting
260250	260456	A	0.92672	7	56	438	not
260478	260664	A	1.0	7	57	439	from
260702	261290	A	0.98	7	58	440	the
261660	262804	A	0.99933	7	59	441	mechanistic
262932	263176	A	0.99992	7	60	442	kind
263198	263336	A	1.0	7	61	443	of
263358	264020	A	0.83923	7	62	444	nucleus
264100	264296	A	1.0	7	63	445	of
264318	264504	A	0.96	7	64	446	the
264542	264804	A	0.84861	7	65	447	Bayes
264852	265444	A	0.99967	7	66	448	equation,
265572	265864	A	0.99982	7	67	449	but
265902	266296	A	0.99999	7	68	450	rather
266398	266712	A	1.0	7	69	451	from
266766	266936	A	1.0	7	70	452	the
266958	267588	A	0.77518	7	71	453	imperative
267684	268136	A	0.99999	7	72	454	for
268238	269028	A	0.40695	7	73	455	survival
269124	269384	A	0.92	7	74	456	and
269422	270360	A	0.61709	7	75	457	persistence.
270700	271112	A	0.99999	7	76	458	Also
271166	272036	A	0.82594	7	77	459	introducing
272148	272424	A	0.81547	7	78	460	in
272462	272628	A	0.99	7	79	461	a
272654	272844	A	1.0	7	80	462	first
272882	273420	A	0.97762	7	81	463	pass
273570	273836	A	1.0	7	82	464	the
273858	274376	A	0.97333	7	83	465	Markov
274408	275180	A	0.99798	7	84	466	blanket
275600	276216	A	0.99988	7	85	467	concept
276248	276396	A	0.86968	7	86	468	in
276418	277340	A	0.99804	7	87	469	partitioning.
281040	281624	A	0.92711	8	1	470	Chapter
281672	281884	A	1.0	8	2	471	four
281922	282172	A	0.99919	8	3	472	is
282226	282584	A	0.99999	8	4	473	indeed
282632	282796	A	0.99996	8	5	474	when
282818	283004	A	0.99998	8	6	475	we
283042	283292	A	0.65527	8	7	476	start
283346	283708	A	1.0	8	8	477	to
283794	284044	A	0.99999	8	9	478	get
284082	284728	A	0.99998	8	10	479	into
284914	285312	A	0.79775	8	11	480	many
285366	285964	A	1.0	8	12	481	details
286012	286224	A	1.0	8	13	482	that
286262	286416	A	0.99823	8	14	483	were
286438	286960	A	0.64463	8	15	484	not
287110	287868	A	0.86954	8	16	485	covered
287964	288610	A	0.99923	8	17	486	in
288980	289660	A	0.87544	8	18	487	earlier
289740	290560	A	0.99814	8	19	488	sections.
291140	291596	A	0.95719	8	20	489	It's
291628	291776	A	0.98597	8	21	490	going
291798	292370	A	1.0	8	22	491	to
293460	293968	A	1.0	8	23	492	first
294054	294400	A	0.99981	8	24	493	begin
294470	294800	A	1.0	8	25	494	by
294870	295196	A	0.99837	8	26	495	bringing
295228	295810	A	0.52	8	27	496	us
296500	297036	A	0.99997	8	28	497	closer
297068	297264	A	0.99	8	29	498	to
297302	297456	A	0.99995	8	30	499	this
297478	297884	A	0.99995	8	31	500	connection
297932	298192	A	1.0	8	32	501	between
298246	298684	A	0.75443	8	33	502	Bayesian
298732	299196	A	0.99964	8	34	503	inference
299228	299328	A	1.0	8	35	504	and
299334	299408	A	1.0	8	36	505	the
299414	299632	A	1.0	8	37	506	free
299686	300048	A	0.99991	8	38	507	energy
300134	301040	A	0.99836	8	39	508	evaluation
301940	302304	A	1.0	8	40	509	and
302342	302784	A	0.99996	8	41	510	then
302902	303196	A	0.55	8	42	511	the
303238	303584	A	0.99984	8	43	512	central
303632	303892	A	1.0	8	44	513	idea
303946	304068	A	1.0	8	45	514	of
304074	304148	A	1.0	8	46	515	a
304154	304544	A	0.99925	8	47	516	generative
304592	305188	A	0.84244	8	48	517	model
305354	305972	A	0.99999	8	49	518	is
306106	307140	A	0.99974	8	50	519	discussed
308200	308612	A	0.7	8	51	520	that
308666	308884	A	1.0	8	52	521	is
308922	309076	A	0.99999	8	53	522	going
309098	309188	A	1.0	8	54	523	to
309194	309364	A	1.0	8	55	524	be
309402	310268	A	0.99991	8	56	525	described
310384	310712	A	0.99982	8	57	526	in
310766	311236	A	0.9738	8	58	527	discrete
311268	311850	A	0.98331	8	59	528	time,
312220	312932	A	0.88905	8	60	529	specifically
312996	313272	A	0.99998	8	61	530	using
313326	313640	A	1.0	8	62	531	the
313710	314788	A	0.51935	8	63	532	POMDP
314884	315892	A	0.98783	8	64	533	formalism,
316036	316484	A	0.99996	8	65	534	partially
316532	317044	A	0.99085	8	66	535	observable
317092	317588	A	0.99011	8	67	536	Markov
317604	317924	A	0.9908	8	68	537	decision
317972	318570	A	0.78659	8	69	538	process.
319100	319416	A	0.96	8	70	539	And
319438	320056	A	0.50623	8	71	540	then,
320238	320536	A	0.99993	8	72	541	as
320558	320792	A	0.93898	8	73	542	well
320846	321016	A	1.0	8	74	543	as
321038	321272	A	0.77197	8	75	544	in
321326	321812	A	0.67169	8	76	545	continuous
321876	322490	A	0.99999	8	77	546	time,
323840	324396	A	0.76325	8	78	547	then
324498	324856	A	0.9989	8	79	548	there's
324888	325036	A	0.99988	8	80	549	going
325058	325148	A	1.0	8	81	550	to
325154	325324	A	0.99958	8	82	551	be
325362	325950	A	0.99993	8	83	552	some
326560	326972	A	0.99993	8	84	553	very
327026	327388	A	0.99999	8	85	554	interesting
327474	327816	A	0.56416	8	86	555	figures
327848	328044	A	1.0	8	87	556	and
328082	328696	A	0.97482	8	88	557	formalisms
328728	328876	A	1.0	8	89	558	and
328898	329496	A	0.59715	8	90	559	discussions
329608	330270	A	0.99993	8	91	560	on
330880	331340	A	0.89431	8	92	561	what
331410	331864	A	0.9878	8	93	562	generative
331912	332296	A	0.99987	8	94	563	models
332328	332696	A	0.95662	8	95	564	underlie
332728	333096	A	0.97087	8	96	565	predictive
333128	333736	A	0.98582	8	97	566	coding
333848	334124	A	0.66	8	98	567	and
334162	334536	A	0.63406	8	99	568	motor
334568	335380	A	0.99951	8	100	569	reflexes
335480	335696	A	0.99991	8	101	570	which
335718	335952	A	0.89014	8	102	571	is
336006	336272	A	0.99999	8	103	572	moving
336326	336592	A	1.0	8	104	573	us
336646	337200	A	0.9998	8	105	574	towards
337350	337884	A	0.98595	8	106	575	chapter
337932	338530	A	1.0	8	107	576	five
338900	339216	A	1.0	8	108	577	which
339238	339376	A	0.98291	8	109	578	is
339398	339536	A	0.77434	8	110	579	going
339558	339648	A	1.0	8	111	580	to
339654	339776	A	0.99999	8	112	581	have
339798	340128	A	0.99991	8	113	582	some
340214	341132	A	0.99146	8	114	583	empirical
341276	341824	A	0.99948	8	115	584	work
341942	342396	A	0.99999	8	116	585	mainly
342428	342732	A	0.96655	8	117	586	cited
342796	343408	A	0.99998	8	118	587	out
343574	343952	A	0.65	8	119	588	and
344006	344224	A	1.0	8	120	589	some
344262	344716	A	0.99999	8	121	590	discussion
344748	344944	A	0.9996	8	122	591	on
344982	345280	A	1.0	8	123	592	the
345350	345884	A	0.99254	8	124	593	plausible
345932	347200	A	0.63996	8	125	594	Neurobiologies
348120	348484	A	1.0	8	126	595	that
348522	348676	A	0.99999	8	127	596	can
348698	348884	A	1.0	8	128	597	be
348922	349680	A	0.99241	8	129	598	implementing
349760	350052	A	1.0	8	130	599	or
350106	350544	A	0.98117	8	131	600	modeled
350592	350852	A	1.0	8	132	601	as
350906	351600	A	0.93456	8	133	602	implementing
351680	351924	A	0.64	8	134	603	or
351962	352416	A	0.51311	8	135	604	modeled
352448	353124	A	0.99992	8	136	605	with
353322	353636	A	1.0	8	137	606	the
353658	353936	A	0.97524	8	138	607	kinds
353968	354068	A	1.0	8	139	608	of
354074	354432	A	0.55035	8	140	609	generative
354496	355040	A	0.99066	8	141	610	models
355120	355412	A	0.58	8	142	611	of
355466	355732	A	1.0	8	143	612	which
355786	356004	A	0.9995	8	144	613	have
356042	356628	A	0.99999	8	145	614	been
356794	357344	A	0.64941	8	146	615	prepared
357392	357652	A	0.99999	8	147	616	for
357706	357876	A	0.99998	8	148	617	in
357898	358304	A	0.6095	8	149	618	chapters
358352	358516	A	1.0	8	150	619	two
358538	358724	A	0.92	8	151	620	and
358762	359156	A	1.0	8	152	621	three.
359258	359884	A	0.82095	8	153	622	Motivated
359952	360088	A	0.89223	8	154	623	in
360094	360404	A	0.99939	8	155	624	chapters
360452	360568	A	1.0	8	156	625	two
360574	360696	A	0.95	8	157	626	and
360718	360904	A	1.0	8	158	627	three.
360942	361528	A	0.99995	8	159	628	Really?
361694	362024	A	1.0	9	1	629	And
362062	362312	A	0.99995	9	2	630	then
362366	363348	A	0.91131	9	3	631	described
363524	363816	A	0.55392	9	4	632	in
363838	364024	A	0.71242	9	5	633	their
364062	364452	A	0.98513	9	6	634	essence
364516	364696	A	0.99982	9	7	635	in
364718	365044	A	0.99412	9	8	636	chapter
365092	365690	A	1.0	9	9	637	four.
368460	368920	A	0.99999	10	1	638	Also
368990	369224	A	0.99999	10	2	639	just
369262	369464	A	1.0	10	3	640	a
369502	370004	A	0.99993	10	4	641	reminder
370052	370648	A	1.0	10	5	642	that
370814	371192	A	0.92577	10	6	643	in
371246	371416	A	0.54	10	7	644	the
371438	371716	A	0.97831	10	8	645	math
371748	372244	A	0.5619	10	9	646	group
372382	372952	A	0.99978	10	10	647	activities
373016	373340	A	0.99999	10	11	648	but
373410	373656	A	0.99987	10	12	649	we're
373688	373884	A	0.99997	10	13	650	all
373922	374172	A	0.7785	10	14	651	in
374226	374396	A	1.0	10	15	652	the
374418	374696	A	0.99747	10	16	653	math
