start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
217704	217826	32	A	0.86064	32	425	be
217848	218046	32	A	0.87674	33	426	in
218088	218342	32	A	0.80835	34	427	based
218396	218566	32	A	0.99999	35	428	on
218588	218678	32	A	0.99991	36	429	each
218684	219378	32	A	0.56498	37	430	other's
219554	220354	32	A	0.97833	38	431	approximation
220402	220614	32	A	0.91	39	432	of
220652	220806	32	A	1.0	40	433	each
220828	221026	32	A	0.68673	41	434	other's
221058	221640	32	A	0.67	42	435	states.
223050	223366	33	A	0.73823	1	436	So
223388	223574	33	A	1.0	2	437	I
223612	224386	33	A	0.98959	3	438	registered
224498	224726	33	A	1.0	4	439	at
224748	224886	33	A	1.0	5	440	the
224908	225186	33	A	1.0	6	441	beginning,
225218	225414	33	A	1.0	7	442	but
225452	225750	33	A	1.0	8	443	then
225820	226006	33	A	0.95	9	444	I
226028	226262	33	A	0.99999	10	445	guess
226316	226534	33	A	0.99984	11	446	life
226572	226774	33	A	0.99978	12	447	happened
226812	226918	33	A	0.96	13	448	and
226924	227046	33	A	0.5	14	449	I
227068	227266	33	A	0.99994	15	450	didn't
227298	227686	33	A	0.99972	16	451	really
227788	228146	33	A	0.17726	17	452	cross
228178	228326	33	A	0.61	18	453	the
228348	228920	33	A	0.99969	19	454	page.
233630	233946	34	A	1.0	1	455	Now
233968	234118	34	A	0.99995	2	456	I'm
234134	234266	34	A	0.9999	3	457	just
234288	234378	34	A	0.99993	4	458	kind
234384	234554	34	A	0.72	5	459	of
234592	234886	34	A	0.79257	6	460	opening
234918	235066	34	A	1.0	7	461	up
235088	235322	34	A	0.57	8	462	to
235376	235738	34	A	0.9998	9	463	things
235824	236122	34	A	1.0	10	464	and
236176	236774	34	A	0.98164	11	465	participating
236822	236986	34	A	1.0	12	466	more
237008	237098	34	A	0.99966	13	467	in
237104	237178	34	A	1.0	14	468	the
237184	237354	34	A	1.0	15	469	world
237392	237498	34	A	0.99995	16	470	that
237504	237626	34	A	0.96	17	471	I
237648	237926	34	A	0.9998	18	472	exist
237958	238346	34	A	0.99675	19	473	in.
238448	238714	35	A	1.0	1	474	And
238752	238858	35	A	0.82064	2	475	this
238864	238986	35	A	0.96141	3	476	is
239008	239146	35	A	1.0	4	477	a
239168	239930	35	A	0.82513	5	478	natural.
240990	241306	36	A	0.97786	1	479	This
241328	241514	36	A	0.50909	2	480	is
241552	241706	36	A	0.99999	3	481	really
241728	242006	36	A	0.99947	4	482	tied
242038	242378	36	A	0.88	5	483	to
242464	242666	36	A	1.0	6	484	the
242688	242826	36	A	0.99997	7	485	work
242848	242986	36	A	0.99953	8	486	that
243008	243098	36	A	1.0	9	487	I
243104	243178	36	A	0.99996	10	488	was
243184	243306	36	A	0.99995	11	489	doing
243328	243418	36	A	0.78374	12	490	in
243424	243980	36	A	0.9964	13	491	school.
245150	245466	37	A	0.67	1	492	I
245488	245578	37	A	0.75635	2	493	don't
245584	245706	37	A	0.55896	3	494	know
245728	245818	37	A	0.99999	4	495	if
245824	245958	37	A	0.99992	5	496	this
245984	246078	37	A	0.99974	6	497	is
246084	246158	37	A	1.0	7	498	a
246164	246334	37	A	0.9999	8	499	place
246372	246526	37	A	1.0	9	500	to
246548	246686	37	A	0.99999	10	501	ask
246708	246846	37	A	1.0	11	502	a
246868	247054	37	A	0.99958	12	503	question,
247092	247294	37	A	0.99906	13	504	so
247332	247438	37	A	0.99747	14	505	I'm.
247444	247518	38	D	0.99998	1	506	Not
247524	247598	38	D	0.84319	2	507	going
247604	247678	38	D	1.0	3	508	to
247684	247806	38	D	0.99968	4	509	ask
247828	248014	38	D	0.99823	5	510	any
248052	248254	38	D	0.70357	6	511	questions.
248292	248446	39	A	0.70747	1	512	But
248468	248666	39	A	0.8452	2	513	that's
248698	248846	39	A	0.99786	3	514	like
248868	249246	39	A	1.0	4	515	the
249348	250202	39	A	0.24494	5	516	urgent.
250346	250666	40	B	0.99994	1	517	Let's
250698	250894	40	B	1.0	2	518	begin
250932	251086	40	B	0.99999	3	519	with
251108	251680	40	B	0.93492	4	520	that.
252370	252878	41	A	0.95723	1	521	Okay.
252964	253214	42	A	0.60793	1	522	Yeah,
253252	253358	42	A	0.9726	2	523	so
253364	253438	42	A	0.5	3	524	I
253444	253614	42	A	0.98729	4	525	was
253652	253854	42	A	0.9989	5	526	thinking
253892	254480	42	A	0.97982	6	527	about.
255250	255626	43	A	0.9996	1	528	I'm
255658	255854	43	A	0.99997	2	529	still
255892	256266	43	A	0.99996	3	530	confused
256298	256446	43	A	0.99958	4	531	about
256468	256606	43	A	0.65697	5	532	like
256628	257146	43	A	0.86139	6	533	Markov
257178	257782	43	A	0.00084	7	534	Blanket
257866	258114	43	A	1.0	8	535	and
258152	258414	43	A	0.47971	9	536	non
258462	259410	43	A	0.99499	10	537	localism.
263430	263746	44	A	0.70927	1	538	How
263768	263906	44	A	0.51542	2	539	would
263928	264162	44	A	0.996	3	540	those
264216	264386	44	A	0.72	4	541	two.
264408	264546	45	A	0.54505	1	542	What
264568	264802	45	A	0.97582	2	543	about
264856	265074	45	A	0.96956	3	544	work
265112	265698	45	A	0.78286	4	545	together?
265864	266194	46	A	0.99387	1	546	Well,
266232	266386	46	A	0.7095	2	547	like,
266408	266686	46	A	0.99644	3	548	non
266718	267678	46	A	0.99719	4	549	localism,
267854	268242	46	A	0.99999	5	550	seems
268296	268418	46	A	1.0	6	551	to
268424	268594	46	A	0.99899	7	552	me
268632	268882	46	A	1.0	8	553	that
268936	269202	46	A	0.99993	9	554	an
269256	269662	46	A	0.99671	10	555	entity
269726	269906	46	A	0.9994	11	556	could
269928	270066	46	A	0.99999	12	557	be
270088	270830	46	A	0.61327	13	558	distributed
270910	272130	46	A	0.98465	14	559	arbitrarily
274470	274834	46	A	0.99756	15	560	in
274872	275170	46	A	0.99994	16	561	whatever
275240	275474	46	A	0.9994	17	562	is.
275512	275618	47	A	1.0	1	563	I
275624	275698	47	A	0.96705	2	564	don't
275704	275826	47	A	0.99147	3	565	know
275848	276082	47	A	0.95489	4	566	if
276136	276306	47	A	1.0	5	567	the
276328	276814	47	A	0.99967	6	568	universe
276862	277026	47	A	0.10244	7	569	is
277048	277246	47	A	0.981	8	570	like
277288	277762	47	A	0.37225	9	571	Spacetime
277826	278006	47	A	0.99998	10	572	is
278028	278166	47	A	0.99999	11	573	what
278188	278326	47	A	0.99994	12	574	is,
278348	278486	47	A	1.0	13	575	or
278508	278598	47	A	0.99988	14	576	if
278604	278786	47	A	0.59533	15	577	that's
278818	278966	47	A	0.9999	16	578	just
278988	279078	47	A	0.96	17	579	a
279084	279586	47	A	0.99927	18	580	construction
279618	279766	47	A	1.0	19	581	that
279788	279974	47	A	0.99999	20	582	we
280012	280262	47	A	0.99999	21	583	create
280316	280534	47	A	0.84426	22	584	through
280572	280822	47	A	0.97	23	585	the
280876	281346	47	A	1.0	24	586	information
281468	282006	47	A	0.99458	25	587	processing
282038	282282	47	A	0.99	26	588	and
282336	282554	47	A	1.0	27	589	putting
282592	283370	47	A	0.93689	28	590	relation,
285390	286182	47	A	0.94374	29	591	enunciating
286246	286860	47	A	0.82	30	592	or
287950	288646	47	A	0.99985	31	593	rendering
288678	288826	47	A	1.0	32	594	the
288848	289226	47	A	1.0	33	595	information
289328	289546	47	A	0.99994	34	596	in
289568	289802	47	A	0.93	35	597	a
289856	290074	47	A	0.99997	36	598	way
290112	290266	47	A	0.99983	37	599	where
290288	290438	47	A	0.97608	38	600	it's
290454	290634	47	A	0.57961	39	601	like
290672	290778	47	A	0.99998	40	602	all
290784	290954	47	A	0.98	41	603	the
290992	291430	47	A	0.99996	42	604	related
291510	292086	47	A	0.99962	43	605	components
292118	292266	47	A	0.99995	44	606	can
292288	292378	47	A	1.0	45	607	be
292384	292742	47	A	0.97316	46	608	mutually
292806	293770	47	A	0.53314	47	609	distinguished.
295230	295546	48	A	0.99896	1	610	But
295568	295706	48	A	1.0	2	611	the
295728	296098	48	A	0.56261	3	612	Markov
296134	296474	48	A	0.98858	4	613	blanket
296522	296638	48	A	0.99998	5	614	seems
296644	296718	48	A	1.0	6	615	to
296724	296846	48	A	0.99999	7	616	be
296868	297114	48	A	0.9953	8	617	highly
297162	297662	48	A	0.99974	9	618	local.
297796	298046	49	A	0.5	1	619	I
298068	298158	49	A	0.99499	2	620	don't
298164	298286	49	A	0.93167	3	621	know,
298308	298734	49	A	0.98975	4	622	maybe
298852	299134	49	A	0.57791	5	623	this
299172	299470	49	A	0.99958	6	624	is
299540	300158	49	A	0.93468	7	625	what,
300324	300606	49	A	0.60233	8	626	like,
300628	300826	49	A	0.95278	9	627	I'm
300858	301178	49	A	0.99998	10	628	confused
301194	301326	49	A	0.99999	11	629	about
301348	301534	49	A	0.98492	12	630	this.
301572	301678	50	A	0.95	1	631	It
301684	301806	50	A	0.99999	2	632	seems
301828	301918	50	A	1.0	3	633	to
301924	302046	50	A	0.99846	4	634	be
302068	302346	50	A	0.99953	5	635	highly
302378	302862	50	A	0.97623	6	636	local,
302996	303680	50	A	0.99	7	637	and
304530	304894	50	A	0.97	8	638	it
304932	305182	50	A	0.99999	9	639	seems
305236	305406	50	A	0.9997	10	640	like
305428	305710	50	A	0.99992	11	641	everything
305780	305966	50	A	0.99992	12	642	is
305988	306358	50	A	0.99999	13	643	connected
306394	306546	50	A	0.96627	14	644	with
306568	307140	50	A	0.97594	15	645	everything.
308310	308866	51	A	0.99097	1	646	So
308968	309246	51	A	0.99931	2	647	I'm
309278	309378	51	A	0.99793	3	648	kind
309384	309794	51	A	0.94	4	649	of
309912	310494	51	A	0.99989	5	650	confused
310542	310754	51	A	0.99999	6	651	about
310792	311330	51	A	0.99996	7	652	how
311480	311794	51	A	0.9987	8	653	an
