start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
96012	96118	A	1.0	3	74	184	a
96124	96882	A	0.99558	3	75	185	mostly
97026	97618	A	0.99834	3	76	186	blank
97714	98550	A	0.99815	3	77	187	slide.
98890	99640	A	1.0	3	78	188	And
100970	101382	A	0.98789	3	79	189	just
101436	101654	A	0.99789	3	80	190	thanks
101692	101990	A	0.99981	3	81	191	again,
102060	102466	A	0.69785	3	82	192	Lance,
102498	102838	A	0.99758	3	83	193	for
102924	103346	A	0.99979	3	84	194	joining.
103378	103526	A	0.99965	4	1	195	If
103548	103638	A	0.9997	4	2	196	you
103644	103766	A	0.99022	4	3	197	want
103788	104070	A	1.0	4	4	198	to
104140	104760	A	0.99989	4	5	199	give
105390	105898	A	0.98261	4	6	200	any
105984	106234	A	0.99922	4	7	201	sort
106272	106860	A	1.0	4	8	202	of
107390	108230	A	0.90037	4	9	203	introduction
108310	108650	A	0.91	4	10	204	or
108720	109398	A	0.9997	4	11	205	recap
109494	110246	A	0.99965	4	12	206	opening
110358	111018	A	0.9989	4	13	207	here,
111184	111466	A	0.99981	4	14	208	go
111488	111674	A	0.95504	4	15	209	for
111712	112300	A	1.0	4	16	210	it.
112990	113546	B	0.94145	4	17	211	Well,
113648	113914	B	0.98006	4	18	212	yeah,
113952	114058	B	0.6	4	19	213	I
114064	114282	B	0.99948	4	20	214	mean,
114336	114602	B	0.99719	4	21	215	thanks
114656	114778	B	1.0	4	22	216	a
114784	114906	B	0.99997	4	23	217	lot,
114928	115414	B	0.4916	4	24	218	Daniel,
115462	115866	B	0.88282	4	25	219	for
115968	116486	B	0.68381	4	26	220	organizing
116518	116762	B	0.50015	4	27	221	this.
116816	117082	B	0.63363	4	28	222	I'm
117136	117402	B	0.99999	4	29	223	super
117456	117674	B	0.99999	4	30	224	happy
117712	117866	B	1.0	4	31	225	to
117888	118026	B	0.9999	4	32	226	be
118048	118620	B	0.99973	4	33	227	here,
119870	120198	B	0.63	4	34	228	I
120224	120462	B	0.9996	4	35	229	think.
120516	120686	B	0.78037	4	36	230	Well,
120708	120894	B	0.99877	4	37	231	last
120932	121086	B	0.99668	4	38	232	time
121108	121246	B	0.99749	4	39	233	we
121268	121406	B	0.99983	4	40	234	went
121428	121566	B	0.99996	4	41	235	through
121588	121774	B	0.99853	4	42	236	most
121812	121966	B	0.75	4	43	237	of
121988	122078	B	1.0	4	44	238	the
122084	122640	B	0.99995	4	45	239	paper,
123410	123774	B	0.99998	4	46	240	we
123812	124186	B	0.72946	4	47	241	discussed
124218	124318	B	1.0	4	48	242	a
124324	124494	B	0.99993	4	49	243	lot
124532	125070	B	0.99993	4	50	244	about
125220	126122	B	0.91224	4	51	245	sampling.
126266	126526	B	0.77	4	52	246	I
126548	126734	B	0.99996	4	53	247	guess
126772	126926	B	1.0	4	54	248	the
126948	127134	B	0.99998	4	55	249	idea
127172	127374	B	0.87	4	56	250	of
127412	127914	B	0.97902	4	57	251	sampling.
127962	128174	B	0.99994	5	1	252	We
128212	128538	B	0.99634	5	2	253	discussed
128554	128686	B	1.0	5	3	254	a
128708	128846	B	0.99844	5	4	255	bit
128868	129054	B	0.99991	5	5	256	less
129092	129294	B	0.99983	5	6	257	about
129332	129910	B	0.55267	5	7	258	Hamiltonia
129930	130238	B	0.9955	5	8	259	Monte
130254	130930	B	0.99353	5	9	260	Carlo,
131510	131874	B	0.99999	5	10	261	which
131912	132066	B	0.99994	5	11	262	is
132088	132226	B	1.0	5	12	263	one
132248	132434	B	1.0	5	13	264	of
132472	133060	B	1.0	5	14	265	the,
133510	133778	B	0.79	5	15	266	I
133784	134002	B	0.99985	5	16	267	guess,
134056	134274	B	0.84387	5	17	268	state
134312	134466	B	0.91	5	18	269	of
134488	134626	B	0.98	5	19	270	the
134648	134834	B	0.98592	5	20	271	art
134872	135326	B	0.91088	5	21	272	methods
135358	135650	B	0.99999	5	22	273	for
135720	136222	B	0.93223	5	23	274	sampling
136286	136514	B	0.99904	5	24	275	in
136552	137006	B	0.96612	5	25	276	continuous
137038	137620	B	0.73324	5	26	277	space.
138870	139234	B	0.99999	5	27	278	We
139272	139726	B	0.99666	5	28	279	discussed
139758	139858	B	1.0	5	29	280	a
139864	139986	B	0.99997	5	30	281	lot
140008	140290	B	0.99967	5	31	282	about
140360	141250	B	0.99899	5	32	283	optimization.
141990	142318	B	0.99876	5	33	284	There's
142334	142418	B	1.0	5	34	285	a
142424	142642	B	0.97507	5	35	286	nice
142696	142962	B	0.99918	5	36	287	figure
143016	143234	B	0.99995	5	37	288	actually
143272	143426	B	0.99981	5	38	289	that
143448	143538	B	0.99999	5	39	290	we
143544	143666	B	1.0	5	40	291	can
143688	143970	B	0.99998	5	41	292	discuss
144040	144660	B	1.0	5	42	293	today
144970	145382	B	0.61452	5	43	294	which
145436	145654	B	0.98182	5	44	295	gives
145692	145894	B	0.99845	5	45	296	some
145932	146182	B	0.9991	5	46	297	nice
146236	146674	B	0.79142	5	47	298	intuition
146722	146982	B	0.99997	5	48	299	about
147036	147542	B	1.0	5	49	300	the
147676	147926	B	0.9905	5	50	301	kind
147948	148086	B	1.0	5	51	302	of
148108	148690	B	0.99433	5	52	303	optimization
148770	149266	B	0.98585	5	53	304	methods
149298	149494	B	0.99993	5	54	305	that
149532	149734	B	0.99991	5	55	306	we
149772	150226	B	0.78648	5	56	307	reviewed
150258	150358	B	0.99986	5	57	308	in
150364	150438	B	1.0	5	58	309	the
150444	151000	B	0.99938	5	59	310	paper.
152410	152726	B	0.92	5	60	311	And
152748	152934	B	0.64467	5	61	312	then
152972	153138	B	0.99688	5	62	313	there's
153154	153430	B	0.99975	5	63	314	another
153500	153874	B	0.9999	5	64	315	section
153922	154230	B	0.85367	5	65	316	on
154300	154926	B	0.99627	5	66	317	statistical
154978	155750	B	0.98	5	67	318	inference.
155910	156282	B	0.96566	5	68	319	So
156336	156554	B	0.99998	5	69	320	this
156592	156746	B	0.99993	5	70	321	is
156768	156906	B	1.0	5	71	322	a
156928	157066	B	0.99993	5	72	323	bit
157088	157274	B	1.0	5	73	324	of
157312	157466	B	1.0	5	74	325	a
157488	157770	B	0.99794	5	75	326	different
157840	158650	B	0.78084	5	76	327	section
159870	160282	B	0.99	5	77	328	than
160336	160602	B	0.99905	5	78	329	people
160656	160826	B	0.99066	5	79	330	in
160848	161034	B	1.0	5	80	331	the
161072	161274	B	0.89167	5	81	332	free
161312	161850	B	1.0	5	82	333	energy
162000	162534	B	0.66505	5	83	334	principle
162582	162982	B	0.99791	5	84	335	literature
163046	163178	B	0.98	5	85	336	and
163184	163478	B	0.86171	5	86	337	active
163494	163846	B	0.65	5	87	338	inference
163878	164026	B	0.99219	5	88	339	are
164048	164186	B	0.99991	5	89	340	used
164208	164780	B	0.6	5	90	341	to.
165230	165642	B	0.99993	6	1	342	Because
165696	165962	B	0.91181	6	2	343	here
166016	166186	B	0.99	6	3	344	the
166208	166486	B	0.968	6	4	345	goal
166518	166666	B	1.0	6	5	346	of
166688	167530	B	0.91	6	6	347	inference
168130	168446	B	0.94939	6	7	348	is
168468	168846	B	0.99989	6	8	349	about
168948	169866	B	0.87149	6	9	350	approximating
169978	170990	B	0.99989	6	10	351	expectations
171410	171774	B	0.92057	6	11	352	as
171812	172062	B	0.78493	6	12	353	opposed
172116	172814	B	0.99	6	13	354	to
173012	173470	B	0.99994	6	14	355	just
173540	174378	B	0.97821	6	15	356	approximating
174474	175450	B	0.97072	6	16	357	distributions
175530	175774	B	0.98452	6	17	358	in
175812	175966	B	0.88	6	18	359	of
175988	176510	B	0.99976	6	19	360	themselves.
176660	176926	B	0.77	6	20	361	It
176948	177178	B	0.96795	6	21	362	turns
177194	177374	B	0.92	6	22	363	out
177412	177566	B	0.98	6	23	364	to
177588	178160	B	0.99891	6	24	365	be
179010	179374	B	0.99905	6	25	366	these
179412	179566	B	1.0	6	26	367	two
179588	180122	B	0.55633	6	27	368	perspectives
180186	180414	B	0.99989	6	28	369	turn
180452	180606	B	1.0	6	29	370	out
180628	180718	B	1.0	6	30	371	to
180724	180858	B	0.99956	6	31	372	be
180884	181518	B	0.9276	6	32	373	dual.
181694	181986	B	0.60059	6	33	374	But
182008	182098	B	1.0	6	34	375	I
182104	182322	B	0.99765	6	35	376	guess
182376	182642	B	0.99987	6	36	377	here
182696	182914	B	0.99982	6	37	378	we
182952	183106	B	0.99904	6	38	379	want
183128	183314	B	0.99	6	39	380	to
183352	183986	B	0.99999	6	40	381	develop
184168	184830	B	0.98754	6	41	382	notions
184910	185490	B	1.0	6	42	383	of
185640	186478	B	0.88041	6	43	384	divergences
186574	186786	B	1.0	6	44	385	and
186808	187630	B	0.88424	6	45	386	discrepancies
187710	187906	B	0.99225	6	46	387	that
187928	188066	B	0.99962	6	47	388	are
188088	188178	B	1.0	6	48	389	a
188184	188354	B	0.99892	6	49	390	bit
188392	188594	B	1.0	6	50	391	more
188632	188930	B	0.99987	6	51	392	general
189000	189186	B	1.0	6	52	393	than
189208	189346	B	1.0	6	53	394	the
189368	189598	B	0.89464	6	54	395	KL
189614	190510	B	0.99195	6	55	396	divergence
190670	190994	B	0.94	6	56	397	and
191032	191186	B	0.88905	6	57	398	that
191208	191394	B	1.0	6	58	399	can
191432	191586	B	0.93491	6	59	400	use
191608	191794	B	0.89	6	60	401	to
191832	192462	B	0.99987	6	61	402	solve
192606	193058	B	0.63446	6	62	403	problems
193144	193346	B	0.99966	6	63	404	that
193368	193506	B	1.0	6	64	405	the
193528	193738	B	0.57154	6	65	406	KL
193774	194274	B	0.99726	6	66	407	divergence
194322	195030	B	0.99644	6	67	408	cannot.
196090	196406	B	0.99	6	68	409	And
196428	196566	B	0.81	6	69	410	I
196588	196774	B	0.9809	6	70	411	guess
196812	196966	B	1.0	6	71	412	the
196988	197570	B	0.99988	6	72	413	overall
197650	198162	B	0.99995	6	73	414	picture
198226	198454	B	0.99911	6	74	415	for
198492	198646	B	0.94698	6	75	416	why
198668	198902	B	0.81554	6	76	417	we
198956	199174	B	0.98852	6	77	418	want
199212	199366	B	1.0	6	78	419	to
199388	199526	B	1.0	6	79	420	do
199548	199830	B	0.97212	6	80	421	that
199900	200614	B	0.99852	6	81	422	is
200812	201126	B	1.0	6	82	423	the
201148	201394	B	0.53252	6	83	424	Kale
201442	202146	B	0.99846	6	84	425	divergence
202258	202578	B	0.99956	6	85	426	turns
202594	202726	B	0.99	6	86	427	out
202748	202886	B	1.0	6	87	428	to
202908	203046	B	0.99997	6	88	429	have
203068	203158	B	1.0	6	89	430	a
203164	203286	B	0.99757	6	90	431	lot
203308	203494	B	1.0	6	91	432	of
203532	203734	B	0.89257	6	92	433	really
203772	203974	B	0.97097	6	93	434	nice
204012	204790	B	0.90688	6	94	435	properties
205850	206166	B	0.99994	6	95	436	that
206188	206278	B	0.99997	6	96	437	we
206284	206454	B	1.0	6	97	438	can
206492	207078	B	0.99999	6	98	439	discuss.
207244	207574	B	0.67	6	99	440	One
207612	207718	B	1.0	6	100	441	of
207724	207894	B	0.99256	6	101	442	them
207932	208086	B	0.97439	6	102	443	is
208108	208534	B	0.61416	6	103	444	that
208652	208934	B	0.99204	6	104	445	if
208972	209126	B	0.99	6	105	446	the
209148	209358	B	0.39992	6	106	447	Kale
209394	209846	B	0.99566	6	107	448	divergence
209878	210122	B	0.67387	6	108	449	is
210176	210950	B	0.99785	6	109	450	reduced,
211110	211386	B	0.86	6	110	451	it
211408	211642	B	0.88883	6	111	452	means
211696	212300	B	0.99714	6	112	453	that
212670	213034	B	0.96	6	113	454	the
213072	213754	B	0.64	6	114	455	two
213952	214806	B	0.99238	6	115	456	distributions
214838	214986	B	0.99953	6	116	457	in
215008	215580	B	0.98621	6	117	458	play
216030	216682	B	0.64872	6	118	459	are
216816	217126	B	1.0	6	119	460	more
217168	217518	B	0.97485	6	120	461	similar
217604	217806	B	0.99996	6	121	462	in
217828	217966	B	0.99999	6	122	463	terms
217988	218174	B	1.0	6	123	464	of
218212	218798	B	0.99991	6	124	465	information.
218964	219294	B	0.99878	7	1	466	So
219332	219486	B	0.99997	7	2	467	there
219508	219646	B	0.99714	7	3	468	is
219668	219806	B	0.99971	7	4	469	this
219828	220014	B	0.99997	7	5	470	idea
220052	220302	B	1.0	7	6	471	of
220356	220960	B	0.99932	7	7	472	information
221490	222910	B	0.30761	7	8	473	monotonicity
223410	223726	B	0.9823	7	9	474	where
223748	223886	B	0.97	7	10	475	the
223908	224186	B	0.96623	7	11	476	KL
224218	224810	B	0.49509	7	12	477	divergence
224890	225134	B	0.5489	7	13	478	sort
225172	225760	B	1.0	7	14	479	of
227250	227614	B	0.98452	7	15	480	gives
227652	227854	B	0.98833	7	16	481	an
227892	228442	B	0.9985	7	17	482	ordering
228506	228686	B	0.99963	7	18	483	as
228708	228942	B	1.0	7	19	484	to
228996	229214	B	0.99997	7	20	485	what
229252	230038	B	0.99369	7	21	486	extent
230234	230642	B	0.97	7	22	487	two
230696	231406	B	0.99533	7	23	488	distributions
231438	232210	B	0.98516	7	24	489	quantify.
232710	233026	B	0.96572	7	25	490	So
233048	233138	B	0.99989	7	26	491	if
233144	233266	B	0.56095	7	27	492	you
233288	233618	B	0.92877	7	28	493	had
233704	233954	B	0.94	7	29	494	three
233992	234638	B	0.67621	7	30	495	distributions
234654	234786	B	0.8	7	31	496	and
234808	234946	B	0.99857	7	32	497	you
234968	235278	B	0.99798	7	33	498	compute
235294	235378	B	1.0	7	34	499	the
235384	235598	B	0.92747	7	35	500	KL
235614	236046	B	0.99683	7	36	501	divergence
236078	236322	B	0.99998	7	37	502	between
236376	236980	B	0.99998	7	38	503	them
237750	238066	B	0.84	7	39	504	and
238088	238322	B	0.94	7	40	505	now
238376	238862	B	0.7467	7	41	506	KL
238926	239202	B	1.0	7	42	507	of
239256	239762	B	0.74229	7	43	508	AB
239896	240580	B	0.99964	7	44	509	is
241030	241442	B	0.99994	7	45	510	lower
241496	241714	B	1.0	7	46	511	than
241752	242046	B	0.83378	7	47	512	KL
242078	242274	B	0.85	7	48	513	of
242312	242706	B	0.90455	7	49	514	AC.
242808	243026	B	1.0	7	50	515	It
243048	243282	B	0.99996	7	51	516	means
243336	243890	B	0.99998	7	52	517	that
244040	244740	B	1.0	7	53	518	B
245110	245474	B	0.926	7	54	519	is
245512	245762	B	1.0	7	55	520	more
245816	246170	B	0.99987	7	56	521	closer
246190	246326	B	0.9999	7	57	522	in
246348	246486	B	0.99999	7	58	523	terms
246508	246646	B	1.0	7	59	524	of
246668	246998	B	0.99994	7	60	525	information
247084	247286	B	1.0	7	61	526	to
247308	247494	B	0.9	7	62	527	A
247532	247734	B	1.0	7	63	528	than
247772	247926	B	1.0	7	64	529	C
247948	248134	B	0.58243	7	65	530	is
248172	248326	B	0.99	7	66	531	to
248348	248678	B	0.98	7	67	532	A.
248764	248966	B	0.92389	7	68	533	So
248988	249078	B	0.99828	7	69	534	you
249084	249206	B	0.99882	7	70	535	have
249228	249366	B	0.99989	7	71	536	this
249388	249574	B	0.5717	7	72	537	really
249612	250102	B	0.99997	7	73	538	nice
250236	250534	B	0.95416	7	74	539	thing
250572	250726	B	0.99689	7	75	540	that
250748	250886	B	0.99885	7	76	541	is
250908	251602	B	0.663	7	77	542	captured
251746	252006	B	0.99994	7	78	543	by
252028	252166	B	0.98	7	79	544	the
252188	252418	B	0.20531	7	80	545	Kel
252434	253186	B	0.99809	7	81	546	divergence,
253298	253574	B	0.99999	7	82	547	which
253612	253814	B	0.99748	7	83	548	makes
253852	254102	B	0.99994	7	84	549	sense
254156	254326	B	0.99999	7	85	550	when
254348	254546	B	0.86841	7	86	551	we're
254578	254866	B	0.99993	7	87	552	dealing
254898	255046	B	1.0	7	88	553	with
255068	255734	B	0.9997	7	89	554	information.
255932	256246	B	0.89	7	90	555	The
256268	256510	B	0.2375	7	91	556	Kel
256530	257014	B	0.92622	7	92	557	divergence
257062	257322	B	0.99999	7	93	558	also
257376	257594	B	0.9953	7	94	559	has
257632	257786	B	0.87988	7	95	560	so
257808	258090	B	1.0	7	96	561	many
258160	258394	B	0.99994	7	97	562	other
258432	258682	B	0.43862	7	98	563	nice
258736	259530	B	0.77639	7	99	564	properties.
261230	261638	B	0.99964	8	1	565	It's
261654	261786	B	0.9994	8	2	566	not
261808	261946	B	0.86	8	3	567	a
261968	262390	B	0.99568	8	4	568	distance,
262470	262666	B	0.91208	8	5	569	but
262688	262826	B	0.75	8	6	570	it
262848	263078	B	0.9999	8	7	571	turns
263094	263274	B	1.0	8	8	572	out
263312	263466	B	1.0	8	9	573	to
263488	263830	B	0.61085	8	10	574	behave
263910	264058	B	1.0	8	11	575	a
264064	264234	B	0.99978	8	12	576	bit
264272	264426	B	0.99998	8	13	577	like
264448	264586	B	1.0	8	14	578	a
264608	264938	B	1.0	8	15	579	square
265024	265798	B	0.69874	8	16	580	distance.
265974	266266	B	0.99753	8	17	581	So
266288	266426	B	0.99916	8	18	582	you
266448	266586	B	0.99979	8	19	583	have
266608	266842	B	0.94526	8	20	584	this
266896	267078	B	0.99887	8	21	585	kind
267104	267246	B	0.8	8	22	586	of
267268	267454	B	0.73613	8	23	587	like,
267492	267646	B	0.95348	8	24	588	really
267668	268142	B	0.99836	8	25	589	nice
268276	269162	B	0.11194	8	26	590	pitagorian
269226	270030	B	0.8271	8	27	591	theorem.
271730	272094	B	1.0	8	28	592	And
272132	272286	B	0.99	8	29	593	I
272308	272554	B	0.78866	8	30	594	won't
272602	272814	B	1.0	8	31	595	get
272852	273054	B	0.99994	8	32	596	into
273092	273246	B	1.0	8	33	597	the
273268	273502	B	0.99995	8	34	598	exact
273556	273994	B	0.66875	8	35	599	statement,
274042	274206	B	0.99959	8	36	600	but
274228	274426	B	0.94875	8	37	601	it's
274458	274942	B	0.99948	8	38	602	like
275076	275326	B	0.99974	8	39	603	if
275348	275486	B	0.99203	8	40	604	you
275508	276030	B	0.7287	8	41	605	have
276180	276446	B	0.96	8	42	606	a
276468	276606	B	1.0	8	43	607	B
276628	276766	B	1.0	8	44	608	and
276788	276974	B	1.0	8	45	609	C
277012	277626	B	0.93824	8	46	610	distributions,
277658	277998	B	0.97816	8	47	611	then
278084	279150	B	0.42833	8	48	612	KLAB
279830	280242	B	0.8122	8	49	613	plus
280296	281250	B	0.83257	8	50	614	klac
281670	282142	B	0.89712	8	51	615	equals
282206	283038	B	0.81499	8	52	616	KLBC.
283134	283346	B	0.99996	8	53	617	If
283368	283506	B	0.99996	8	54	618	you
283528	283666	B	0.99997	8	55	619	have
283688	283826	B	0.88789	8	56	620	like
283848	284034	B	0.75	8	57	621	a
284072	284686	B	0.98122	8	58	622	rectangle
284718	285134	B	0.99921	8	59	623	triangle,
285182	285442	B	0.66337	8	60	624	if
285496	286158	B	0.88043	8	61	625	ABC
286254	286638	B	0.16752	8	62	626	defines
286654	286738	B	0.98	8	63	627	a
286744	287166	B	0.9959	8	64	628	rectangle
287198	287646	B	0.98895	8	65	629	triangle
287678	288066	B	0.94064	8	66	630	in
288168	288626	B	0.99968	8	67	631	information
288728	289380	B	0.99912	8	68	632	space,
290230	290546	B	0.99984	8	69	633	you
290568	290802	B	0.99998	8	70	634	have
290856	291170	B	0.99955	8	71	635	other
291240	291662	B	0.87623	8	72	636	properties
291726	291954	B	0.69051	8	73	637	like
291992	292146	B	0.95	8	74	638	the
292168	292318	B	0.96108	8	75	639	KL
292334	292814	B	0.97257	8	76	640	divergence
292862	293074	B	0.99008	8	77	641	gives
293112	293266	B	1.0	8	78	642	and
293288	293426	B	0.9997	8	79	643	so
293448	294020	B	0.99826	8	80	644	on.
294950	295314	B	0.80777	8	81	645	So
295352	295506	B	1.0	8	82	646	the
295528	295770	B	0.93089	8	83	647	KL
295790	296370	B	0.99729	8	84	648	divergence
296450	296694	B	0.98527	8	85	649	is
296732	296886	B	0.99986	8	86	650	in
296908	297238	B	0.99999	8	87	651	general,
